Name,Key,Region,District,Address,Latitude,Longitude
"극장 온","극장 온","seoul","종로구","서울 종로구 대학로12길 69 건물 2층",37.5809626,127.0039239
"글라이더스 왕산","글라이더스 왕산","incheon","중구","인천 중구 왕산로35번길 8 글라이더스 왕산",37.5637,126.9975
"금강미래체험관","금강미래체험관","jeonbuk","군산시","전북 군산시 성산면 철새로 120",36.0198837,126.7653062
"금나래갤러리","금나래갤러리","seoul","금천구","서울 금천구 시흥대로73길 70",37.4568644,126.8955105
"금나래아트홀","금나래아트홀","seoul","금천구","서울 금천구 시흥1동 시흥대로73길 70 금나래아트홀",37.4565729,126.8960236
"금낭화로","금낭화로","seoul","강서구","서울 강서구 방화동",37.5734573,126.8114748
"금미담","금미담","seoul","강서구","서울 강서구 양천로 564 두산위브센티움 1층 112~115호",37.5572013,126.8611522
"금사락","금사락","busan","금정구","부산 금정구 개좌로 162",35.2259552,129.1183156
"금오산랜드 눈썰매장","금오산랜드 눈썰매장","gyeongnam","하동군","경남 하동군 진교면 구고속도로 374-30",35.0164654,127.8610982
"금정문화회관 은빛샘홀","금정문화회관 은빛샘홀","busan","금정구","부산 금정구 체육공원로 7 금정문화회관(소공연장)",35.246196,129.0942315
"금천구립독산도서관","금천구립독산도서관","seoul","금천구","서울 금천구 독산로54길 114 금천구립도서관",37.4675724,126.9080684
"금촌초등학교","금촌초등학교","gyeonggi","파주시","경기 파주시 동산3길 38-11 금촌초등학교",37.7620355,126.7698387
"금탁프라자","금탁프라자","seoul","강남구","서울 강남구 삼성로 763 (청담동) 금탁프라자 지하1층",37.5172,127.0473
"금호아트홀 연세","금호아트홀 연세","seoul","서대문구","서울 서대문구 신촌동 연세로 50 금호아트홀 연세",37.5629215,126.9368224
"금호화순스파리조트 아쿠아나","금호화순스파리조트 아쿠아나","jeonnam","화순군","전남 화순군 백아면 옥리길 14-21 금호화순스파리조트 1층",35.1634643,127.0838351
"기장 스카이라인 루지","기장 스카이라인 루지","busan","기장군","부산 기장군 기장읍 기장해안로 205",35.1942148,129.2196073
"기장군청 차성아트홀","기장군청 차성아트홀","busan","기장군","부산 기장군 기장읍 기장대로 560",35.2445499,129.2226838
"긴자료코 성신여대점","긴자료코 성신여대점","seoul","성북구","서울 성북구 보문로34가길 5 1층",37.591767,127.0198327
"김가네 가산롯데IT점","김가네 가산롯데IT점","seoul","금천구","서울 금천구 가산디지털2로 98",37.4766149,126.881442
"김근태기념도서관","김근태기념도서관","seoul","도봉구","서울 도봉구 도봉산길 14",37.6876675,127.04402
"김녕미로공원","김녕미로공원","jeju","제주시","제주 제주시 구좌읍 만장굴길 122",33.5362945,126.7720257
"김녕왕발통","김녕왕발통","jeju","제주시","제주 제주시 구좌읍 김녕로21길 23",33.5578777,126.7549746
"김대중컨벤션센터","김대중컨벤션센터","gwangju","서구","광주 서구 상무누리로 30",35.1464,126.8394
"김영오아트센터","김영오아트센터","jeonbuk","전주시","전북 전주시 완산구 홍산북로 23-9 그레이스빌딩 5층",35.8181293,127.1043019
"김유정문학촌","김유정문학촌","gangwon","춘천시","강원 춘천시 신동면 김유정로 1430-14",37.8190342,127.7189975
"김정문화회관","김정문화회관","jeju","서귀포시","제주 서귀포시 김정문화로 36",33.2510685,126.5086639
"김종구아트홀","김종구아트홀","chungbuk","충주시","충북 충주시 동량면 용족길 12-14",37.0277073,127.9400715
"김중업 박물관 안양박물관","김중업 박물관 안양박물관","gyeonggi","안양시","경기 안양시 만안구 예술공원로103번길 4 김중업박물관 3층",37.4183789,126.9183392
"김천녹색미래과학관","김천녹색미래과학관","gyeongbuk","김천시","경북 김천시 혁신6로 31 김천녹색미래과학관",36.1244935,128.1850691
"김천시립문화회관","김천시립문화회관","gyeongbuk","김천시","경북 김천시 김천로 200",36.1187435,128.1221109
"김천실내체육관","김천실내체육관","gyeongbuk","김천시","경북 김천시 운동장길 1 김천종합운동장",36.1430049,128.0868657
"김태완스시 송파본점","김태완스시 송파본점","seoul","송파구","서울 송파구 오금로 148 1층 김태완스시 송파본점",37.5104887,127.1112242
"김택화미술관","김택화미술관","jeju","제주시","제주 제주시 조천읍 신흥로 1",33.5437156,126.6531424
"김포 몬스터리움","김포 몬스터리움","gyeonggi","김포시","경기 김포시 대곶면 대명항1로 52",37.6428316591432,126.546076669479
"김포 쥬라기파크","김포 쥬라기파크","gyeonggi","김포시","경기 김포시 대곶면 대명항1로 52 가동 3층",37.6428312965761,126.546076105164
"김포구래점 아이존팝","김포구래점 아이존팝","gyeonggi","김포시","경기 김포시 김포한강9로 95",37.6451680364364,126.625685526743
"김포시 맑은물사업소","김포시 맑은물사업소","gyeonggi","김포시","경기 김포시 고촌읍 신곡로 152",37.6054174,126.7638376
"김포시독립운동기념관","김포시독립운동기념관","gyeonggi","김포시","경기 김포시 양촌읍 양곡2로30번길 46",37.6533323,126.629308
"김포아트홀","김포아트홀","etc","김포시","김포아트홀, 돌문로, 북변동, 김포시, 10108, 대한민국",37.6189219,126.7201411
"김해 가야랜드","김해 가야랜드","gyeongnam","김해시","경남 김해시 인제로 368 가야랜드",35.2598055,128.9027276
"김해 롯데워터파크","김해 롯데워터파크","gyeongnam","김해시","경남 김해시 장유로 555",35.1810032,128.8291093
"김해가야테마파크","김해가야테마파크","gyeongnam","김해시","경남 김해시 가야테마길 161",35.251635,128.8937493
"김해문화의전당 마루홀","김해문화의전당 마루홀","gyeongnam","김해시","경남 김해시 김해대로 2060 김해문화의전당",35.2438067,128.8694061
"김해장유문화센터 공연장","김해장유문화센터 공연장","gyeongnam","김해시","경남 김해시 대청로176번길 7 장유도서관",35.1913769,128.7968832
"깊은","깊은","seoul","용산구","서울 용산구 후암로28길 3 라비앙남산 101호",37.5501937,126.9776796
"까망돌어울마당 아트홀","까망돌어울마당 아트홀","seoul","동작구","서울 동작구 서달로 129",37.5051202,126.960611
"까블랑","까블랑","chungnam","아산시","충남 아산시 시민로 129-3",36.7624033,126.992095
"꼬망티지","꼬망티지","jeonbuk","완주군","전북 완주군 용진읍 상운길 104-9 꼬망티지",35.8899173,127.1527799
"꼼작","꼼작","seoul","은평구","서울 은평구 갈현로 181-17 1층",37.6144375,126.9111562
"꽃지해안공원 및 안면도 수목원","꽃지해안공원 및 안면도 수목원","chungnam","태안군","충남 태안군 안면읍 승언리 산29-122",36.4980364,126.3379828
"꽃집 건물 지층","꽃집 건물 지층","seoul","서초구","서울 서초구 주흥길 17 (반포동) 꽃집 건물 지층",37.4837,127.0324
"꽃집 콜럼바인","꽃집 콜럼바인","seoul","종로구","서울 종로구 사직로9길 18-1 ...",37.573,126.9794
"꽃필로그","꽃필로그","gyeonggi","수원시","경기 수원시 팔달구 수원천로255번길 6",37.27723657210013,127.01860578675243
"꿈의숲_콘서트홀","꿈의숲_콘서트홀","seoul","강북구","서울 강북구 월계로 173",37.6214938171239,127.038544673316
"꿈의숲_퍼포먼스홀","꿈의숲_퍼포먼스홀","seoul","강북구","서울 강북구 월계로 173",37.6216704342967,127.038472269356
"끝 문","끝 문","seoul","용산구","서울 용산구 청파로45길 27",37.5323,126.9906
"나다운심리상담센터","나다운심리상담센터","seoul","마포구","서울 마포구 동교로19길 21 (서교동) 나다운심리상담센터",37.5665,126.9018
"나래바이크 개봉광명점","나래바이크 개봉광명점","seoul","구로구","서울 구로구 개봉로11길 35-4 1층",37.487839,126.8538721
"나루아트센터","나루아트센터","seoul","광진구","서울 광진구 능동로 76",37.5375856708648,127.070580693965
"나비공방","나비공방","seoul","종로구","서울 종로구 계동길 122-1 (계동) 1층 나비공방 상점",37.573,126.9794
"나인씨어터","나인씨어터","seoul","종로구","서울 종로구 대학로8가길 30",37.5826203,127.0033898
"나인진홀","나인진홀","seoul","종로구","서울 종로구 동숭길 47",37.5803409790355,127.004256734678
"나주목문화관","나주목문화관","jeonnam","나주시","전남 나주시 금성관길 15",35.0323034,126.7156886
"나츠래쉬","나츠래쉬","seoul","마포구","서울 마포구 마포대로 196 지하1층 32호",37.5513508,126.9561973
"나혜석옛길 골목 초입","나혜석옛길 골목 초입","","수원시","정보 없음",37.2636,127.0286
"낙산","낙산","seoul","종로구","서울 종로구 낙산길 41",37.5804769,127.007587
"낙산,이화마을","낙산,이화마을","seoul","종로구","서울 종로구 종로 지하 302",37.573,126.9794
"낙원타코 강남역점","낙원타코 강남역점","seoul","서초구","서울 서초구 서초대로73길 7 2층",37.4981634,127.0253638
"낙타트래킹","낙타트래킹","jeju","서귀포시","제주 서귀포시 표선면 번영로 2564-21",33.4026984,126.7786456
"난계국악박물관","난계국악박물관","chungbuk","영동군","충북 영동군 심천면 국악로 9",36.2101797,127.7049262
"남도랑","남도랑","seoul","강남구","서울 강남구 역삼로5길 5 고명빌딩 1층",37.4941881,127.032248
"남도향토음식박물관","남도향토음식박물관","gwangju","북구","광주 북구 설죽로 477",35.2017746,126.898658
"남동소래아트홀","남동소래아트홀","incheon","남동구","인천 남동구 아암대로1437번길 32",37.3874335791849,126.724677937094
"남산 N서울타워","남산 N서울타워","seoul","용산구","서울 용산구 남산공원길 105",37.5323,126.9906
"남산골한옥마을","남산골한옥마을","seoul","중구","서울 중구 퇴계로34길 28",37.5593,126.9945
"남양성모성지","남양성모성지","gyeonggi","화성시","경기 화성시 남양읍 남양성지로 112",37.2055,126.8167
"남양주 다산아트홀","남양주 다산아트홀","gyeonggi","남양주시","경기 남양주시 다산중앙로 7 ...",37.6139003,127.1557902
"남양주 어린이비전센터","남양주 어린이비전센터","etc","남양주시","남양주 어린이비전센터, 해밀예당2로, 진접읍, 남양주시, 12057, 대한민국",37.7174744,127.1963875
"남양주 플레이킹덤 키즈카페","남양주 플레이킹덤 키즈카페","gyeonggi","남양주시","경기 남양주시 와부읍 경강로849번길 97",37.5682213279601,127.235861684949
"남양주다산중학교","남양주다산중학교","gyeonggi","남양주시","경기 남양주시 다산중앙로172번길 50",37.6278498,127.1587133
"남이섬","남이섬","gyeonggi","가평군","경기 가평군 가평읍 북한강변로 1024",37.8039619138259,127.525366933316
"남포동 쿵스 게임랜드","남포동 쿵스 게임랜드","busan","중구","부산 중구 광복로39번길 6 와이즈파크 4층",35.0995002,129.0296248
"남해유배문학관","남해유배문학관","gyeongnam","남해군","경남 남해군 남해읍 남해대로 2745 남해유배문학관",34.8319302,127.8991379
"내 위치","내 위치","seoul","마포구","서울 마포구 백범로 199 (신공덕동, 메트로디오빌) 내 위치",37.5665,126.9018
"내포보부상촌","내포보부상촌","chungnam","예산군","충남 예산군 덕산면 온천단지1로 55",36.691225,126.6500609
"너나들이센터","너나들이센터","seoul","은평구","서울 은평구 연서로50길 10 너나들이센터",37.6405733,126.9385649
"네이처스케이프 플러스","네이처스케이프 플러스","gyeonggi","화성시","경기 화성시 동탄대로5길 21",37.1670794028254,127.105425175463
"네이처파크","네이처파크","daegu","대구","대구 달성군 가창면 가창로 891",35.788117,128.635313
"네일드셀린","네일드셀린","seoul","송파구","서울 송파구 올림픽로10길 35 103호",37.5085511,127.0817259
"노들섬 복합문화공간","노들섬 복합문화공간","seoul","용산구","서울 용산구 양녕로 445",37.5176704,126.9580519
"노랑 고카트","노랑 고카트","gyeongnam","남해군","경남 남해군 이동면 남해대로 1607",34.7692621,127.951748
"노랑통닭 본사","노랑통닭 본사","seoul","강남구","서울 강남구 삼성로85길 28 6층~10층",37.5047118,127.0549498
"노리매","노리매","jeju","서귀포시","제주 서귀포시 대정읍 중산간서로 2260-15 노리매",33.2825442,126.2873438
"노마드클래식","노마드클래식","seoul","강동구","서울 강동구 올림픽로98길 43",37.5503417,127.130051
"노원구민의전당 (구.노원구민회관)","노원구민의전당 (구.노원구민회관)","seoul","노원구","서울 노원구 중계2·3동 하계동 동일로 노원구민의전당",37.639421,127.0666257
"노원문화예술회관","노원문화예술회관","seoul","노원구","서울 노원구 중계로 181",37.6501998113605,127.080282814225
"노인복지시설 춘천막국수체험박물관","노인복지시설 춘천막국수체험박물관","gangwon","춘천시","강원 춘천시 신북읍 신북로 265",37.9481863,127.7491972
"노형수퍼마켙","노형수퍼마켙","jeju","제주시","제주 제주시 노형로 89",33.4649797,126.4552065
"노화랑","노화랑","seoul","종로구","서울 종로구 인사동길 54",37.5748652,126.9841047
"녹번삼성키즈소아청소년과의원","녹번삼성키즈소아청소년과의원","seoul","은평구","서울 은평구 통일로 630-1 B1층 101-2호",37.6031406,126.9374562
"녹테마레","녹테마레","jeonnam","여수시","전남 여수시 만성로 294 녹테마레",34.7744113,127.7259673
"놀숲 수원역점","놀숲 수원역점","gyeonggi","수원시","경기 수원시 팔달구 덕영대로 909",37.2676536601594,127.000721543811
"놀터예술공방","놀터예술공방","seoul","성북구","서울 성북구 성북로2길 21",37.5894895305414,127.007033529804
"농촌진흥청 전주농업과학관어린이체험관","농촌진흥청 전주농업과학관어린이체험관","jeonbuk","전주시","전북 전주시 덕진구 농생명로 300",35.8291584,127.0570637
"누들플랫폼","누들플랫폼","incheon","중구","인천 중구 신포로27번길 36 누들플랫폼",37.4725341,126.6236584
"누수탐지","누수탐지","seoul","용산구","서울 용산구 이태원로 217 211-A호",37.535283,126.997896
"뉴하이랜드 사우나","뉴하이랜드 사우나","daejeon","서구","대전 서구 도산로314번길 19 엘케이 빌딩 3, 4층",36.3333827,127.3887778
"니리므의상실","니리므의상실","chungnam","공주시","충남 공주시 백미고을길 5-7",36.4578,127.1219
"다과한","다과한","seoul","은평구","서울 은평구 갈현로29길 18 1층",37.6199567,126.9137904
"다락소극장","다락소극장","incheon","중구","인천 중구 신포로27번길 3",37.4714321296324,126.624744884244
"다산아트홀","다산아트홀","gyeonggi","남양주시","경기 남양주시 다산중앙로 7 다산아트홀",37.6140187,127.1553279
"다시쓰는 세상 순환자원 홍보관","다시쓰는 세상 순환자원 홍보관","gyeonggi","성남시","경기 성남시 분당구 석운로164번길 19",37.3784872,127.047573
"다이나믹 메이즈 인사동점","다이나믹 메이즈 인사동점","seoul","종로구","서울 종로구 인사동길 12 , 지하 1층",37.573,126.9794
"다이소 신사역점","다이소 신사역점","seoul","강남구","서울 강남구 강남대로 606 1층",37.5159589,127.0201726
"다이아몬드릴리","다이아몬드릴리","seoul","강남구","서울 강남구 선릉로 711 (논현동) 1층 다이아몬드릴리",37.5172,127.0473
"다일락스포렉스","다일락스포렉스","gyeonggi","용인시","경기 용인시 처인구 모현읍 포은대로1272번길 12",37.3394337322513,127.184741815753
"닥터메포츠 사우나＆헬스","닥터메포츠 사우나＆헬스","busan","연제구","부산 연제구 거제시장로 42 닥터메포츠 헬스사우나",35.1830853,129.0708967
"단막극장","단막극장","seoul","종로구","서울 종로구 동숭4길 14",37.58330344049037,127.0044074799853
"단비스튜디오","단비스튜디오","seoul","광진구","서울 광진구 능동로50길 9 1층(중곡동)",37.5640426,127.0839999
"단양투어패스","단양투어패스","","","정보 없음",,
"달달아트연구소","달달아트연구소","gyeonggi","군포시","경기 군포시 군포로735번길 39 1층",37.3699256,126.9415829
"달라짐 PT 헬스 수원인계본점","달라짐 PT 헬스 수원인계본점","gyeonggi","수원시","경기 수원시 팔달구 권광로187번길 10-3",37.2647548,127.0321623
"달밤엔씨어터","달밤엔씨어터","seoul","종로구","서울 종로구 대학로14길 18",37.58400086117188,127.00268096839773
"달빛공원","달빛공원","incheon","연수구","인천 연수구 아암대로 764",37.3968338,126.6589795
"달빛광장","달빛광장","seoul","서초구","서울 서초구 신반포로11길 40 (반포동, 한강공원 반포 안내센터) 달빛광장",37.4837,127.0324
"달빛꽃","달빛꽃","seoul","서초구","서울 서초구 방배로23길 14 지하1층",37.4878,126.9894
"달빛꽃  트레이닝 센터","달빛꽃  트레이닝 센터","seoul","서초구","서울 서초구 방배로23길 14 (방배동, 영은빌딩) 지하1층 달빛꽃  트레이닝 센터",37.4837,127.0324
"달서아트센터","달서아트센터","daegu","서구","대구 달서구 문화회관길 160",35.8435131,128.5229793
"달성문화원","달성문화원","daegu","대구","대구 달성군 현풍읍 현풍동로 92 달성문화원",35.6989009,128.4519999
"담양리조트","담양리조트","jeonnam","담양군","전남 담양군 금성면 금성산성길 202",35.3653432,127.0256312
"당림미술관","당림미술관","chungnam","아산시","충남 아산시 송악면 외암로1182번길 34-19 당림미술관",36.7428013,127.0187375
"당진문예의전당 대공연장","당진문예의전당 대공연장","chungnam","당진시","충남 당진시 무수동2길 25-21 전시관",36.8904801,126.638067
"대가야생활촌","대가야생활촌","gyeongbuk","고령군","경북 고령군 대가야읍 신남로 81",35.7118534,128.2692426
"대구 달서구 성서공단로 40","대구 달서구 성서공단로 40","daegu","대구","대구 달서구 성서공단로 40",35.8346767,128.4865706
"대구 달서구 조암로 129","대구 달서구 조암로 129","daegu","대구","대구 달서구 조암로 129 1층, 2층",35.8203868,128.5174448
"대구 달성군 유가읍 테크노대로6길 66","대구 달성군 유가읍 테크노대로6길 66","daegu","대구","대구 달성군 유가읍 테크노대로6길 66 달성화석박물관",35.6843867,128.4645714
"대구 달용이 챌린지파크","대구 달용이 챌린지파크","daegu","대구","대구 달서구 달구벌대로 1476",35.8494214,128.5280295
"대구 동구 팔공로 227","대구 동구 팔공로 227","daegu","동구","대구 동구 팔공로 227",35.9189046,128.639789
"대구 수목원 생활온천","대구 수목원 생활온천","daegu","대구","대구 달서구 상화로 79",35.8082314,128.52262
"대구 스틸 301 플레이파크","대구 스틸 301 플레이파크","daegu","대구","대구 군위군 산성면 산성가음로 984",36.1456139,128.7110517
"대구 스파밸리","대구 스파밸리","daegu","대구","대구 달성군 가창면 가창로 891 워터파크 스파밸리",35.7881169,128.635313
"대구 아이스파크","대구 아이스파크","daegu","동구","대구 동구 입석로1길 69-4 대구아이스파크",35.8932583,128.6483164
"대구 엑스코 5층 컨벤션홀","대구 엑스코 5층 컨벤션홀","daegu","대구","대구 북구 엑스코로 10 , 1층",35.9071678,128.6130954
"대구 엑스코 오디토리움","대구 엑스코 오디토리움","daegu","대구","대구 북구 유통단지로 87 90, 대구전시컨벤션센터",35.9077819,128.612721
"대구 중구 달성로22길 27","대구 중구 달성로22길 27","daegu","중구","대구 중구 달성로22길 27",35.87521,128.5831901
"대구 중구 중앙대로 449","대구 중구 중앙대로 449","daegu","중구","대구 중구 중앙대로 449",35.8732938,128.5943181
"대구 청소년수련원","대구 청소년수련원","daegu","대구","대구 달서구 앞산순환로 180",35.8203237,128.55345
"대구간송미술관","대구간송미술관","daegu","대구","대구 수성구 미술관로 70 대구간송미술관",35.828269,128.6759947
"대구교육박물관","대구교육박물관","daegu","대구","대구 북구 대동로1길 40",35.8974224,128.6123642
"대구농업마이스터고등학교","대구농업마이스터고등학교","daegu","대구","대구 수성구 달구벌대로 3170 대구농업마이스터고등학교 내 대구녹색학습원",35.8377203,128.7019009
"대구문화예술회관","대구문화예술회관","daegu","대구","대구 달서구 공원순환로 201",35.8451461,128.5599107
"대구미술관","대구미술관","daegu","대구","대구 수성구 미술관로 40",35.8271353,128.6741762
"대구삼성라이온즈파크","대구삼성라이온즈파크","daegu","대구","대구 수성구 야구전설로 1 대구삼성라이온즈파크",35.8410706,128.6817523
"대구시 수성구 동대구로 176","대구시 수성구 동대구로 176","daegu","대구","대구 수성구 동대구로 176 대구어린이세상",35.8466821,128.627775
"대구어린이세상 꾀꼬리극장","대구어린이세상 꾀꼬리극장","daegu","대구","대구 수성구 동대구로 176 대구어린이세상 꾀꼬리극장",35.8471076,128.6279422
"대구오페라하우스","대구오페라하우스","daegu","대구","대구 북구 호암로 15 대구오페라하우스",35.8834653,128.5922332
"대구지방기상청","대구지방기상청","daegu","동구","대구 동구 효동로2길 10 국립대구기상과학관",35.8782813,128.6538281
"대구콘서트하우스","대구콘서트하우스","daegu","중구","대구 중구 태평로 141 대구콘서트하우스",35.8760591,128.5936974
"대나무 숯가마 찜질방","대나무 숯가마 찜질방","jeonnam","담양군","전남 담양군 담양읍 월광로 99",35.3373327,126.9781206
"대릉원","대릉원","gyeongbuk","경주시","경북 경주시 황남동 31-1",35.8392,129.2185
"대백레오문화홀","대백레오문화홀","daegu","중구","대구 중구 명덕로 333 대백프라자 5층 대백레오문화홀",35.8559577,128.6064938
"대백프라자 10층 프라임홀","대백프라자 10층 프라임홀","daegu","중구","대구 중구 명덕로 333",35.8557076,128.6061395
"대백프라자갤러리 (프라자점 12F)","대백프라자갤러리 (프라자점 12F)","daegu","중구","대구 중구 명덕로 333 대백프라자 12층",35.8557498,128.606221
"대법원 청사 동관","대법원 청사 동관","seoul","서초구","서울 서초구 서초대로 219",37.4926457,127.0051584
"대복삼겹살왕솥뚜껑","대복삼겹살왕솥뚜껑","seoul","동작구","서울 동작구 사당로17가길 8 1층",37.4839314,126.9735849
"대불호텔전시관","대불호텔전시관","incheon","중구","인천 중구 신포로23번길 101",37.4735648738435,126.619972592037
"대성빌딩","대성빌딩","seoul","송파구","서울 송파구 백제고분로33길 31-15 (석촌동)",,
"대우기계장비","대우기계장비","seoul","영등포구","서울 영등포구 국회대로50길 20",37.5235731,126.9058
"대원뮤지엄 팝콘D스퀘어","대원뮤지엄 팝콘D스퀘어","seoul","용산구","서울 용산구 한강대로23길 55 아이파크몰 테마파크 6층 1-1호",37.5323,126.9906
"대유ATV수렵사격랜드","대유ATV수렵사격랜드","jeju","서귀포시","제주 서귀포시 상예로 381",33.2776169,126.395062
"대전 상상아트홀","대전 상상아트홀","daejeon","중구","대전 중구 대종로505번길 28 상상아트홀",36.3288038,127.4234642
"대전 아쿠아리움","대전 아쿠아리움","daejeon","중구","대전 중구 보문산공원로 469",36.3102311,127.421059
"대전 엑스포 아쿠아리움","대전 엑스포 아쿠아리움","daejeon","유성구","대전 유성구 엑스포로 1 대전 신세계 Art&Science 지하 1층",36.3751186,127.3806058
"대전 유성구 엑스포로 1","대전 유성구 엑스포로 1","daejeon","유성구","대전 유성구 엑스포로 1",36.3750586,127.3816743
"대전 C.T센터","대전 C.T센터","daejeon","유성구","대전 유성구 대덕대로 480",36.3766279,127.3880342
"대전곤충생태관","대전곤충생태관","daejeon","서구","대전 서구 둔산대로 191",36.3668974,127.3896615
"대전선사박물관","대전선사박물관","daejeon","유성구","대전 유성구 노은동로 126 대전선사박물관",36.3718649,127.3239292
"대전시 유성구 월드컵대로 32","대전시 유성구 월드컵대로 32","daejeon","유성구","대전 유성구 월드컵대로 32 동관 1층",36.3649844,127.3260295
"대전시립연정국악원","대전시립연정국악원","daejeon","서구","대전 서구 둔산대로 135",36.3662815,127.389134
"대전역사박물관","대전역사박물관","daejeon","유성구","대전 유성구 도안대로 398",36.3366001,127.3351332
"대전음악창작소","대전음악창작소","daejeon","중구","대전 중구 대흥로175번길 25 홍명프리존",36.3264,127.4304194
"대전충무체육관","대전충무체육관","daejeon","중구","대전 중구 대종로 373",36.317915,127.4304473
"대전컨벤션센터 제1전시장","대전컨벤션센터 제1전시장","daejeon","유성구","대전 유성구 엑스포로 107 , 1층",36.3752259,127.3918896
"대전컨벤션센터 제2전시장","대전컨벤션센터 제2전시장","daejeon","유성구","대전 유성구 엑스포로 87",36.3751148,127.3890654
"대전평송청소년문화센터","대전평송청소년문화센터","daejeon","서구","대전 서구 둔산대로 201",36.3658405,127.3918406
"대전한밭대학교 아트홀","대전한밭대학교 아트홀","daejeon","유성구","대전 유성구 학하로 104 503호",36.3423522,127.3065564
"대천서바이벌게임","대천서바이벌게임","chungnam","보령시","충남 보령시 새마을1길 4 지하1층(바다로마트지하)",36.3073013,126.5196447
"대치동974 상가동","대치동974 상가동","seoul","강남구","서울 강남구 삼성로68길 5 (대치동, 대치 주성아파트) 대치동974 상가동 1층 111호",37.5172,127.0473
"대학로 더굿씨어터","대학로 더굿씨어터","seoul","종로구","서울 종로구 대학로 144 , 지하 2층",37.573,126.9794
"대학로 드림시어터","대학로 드림시어터","seoul","종로구","서울 종로구 대학로10길 15",37.5823502373355,127.002848466031
"대학로 라온씨어터","대학로 라온씨어터","seoul","종로구","서울 종로구 대학로10길 12",37.5816321468766,127.002788435791
"대학로 바탕골","대학로 바탕골","seoul","종로구","서울 종로구 대학로10길 5",37.5818925389481,127.00257220795
"대학로 봄날아트홀","대학로 봄날아트홀","seoul","종로구","서울 종로구 동숭길 39 지하 1층, 2층 봄날아트홀",37.573,126.9794
"대학로 세우아트센터","대학로 세우아트센터","seoul","종로구","서울 종로구 대학로12길 49",37.58188889762789,127.0039285040281
"대학로 소극장 혜화당","대학로 소극장 혜화당","seoul","종로구","서울 종로구 대학로12길 63",37.5812365749468,127.004025832403
"대학로 스타릿홀","대학로 스타릿홀","seoul","종로구","서울 종로구 대학로8가길 111 지하층",37.573,126.9794
"대학로 스타시티","대학로 스타시티","seoul","종로구","서울 종로구 대학로11길 23",37.582119616246,127.000511726023
"대학로 스타시티 7층 후암씨어터","대학로 스타시티 7층 후암씨어터","seoul","종로구","서울 종로구 대학로11길 23 대학로스타시티빌딩",37.573,126.9794
"대학로 스튜디오 블루","대학로 스튜디오 블루","seoul","종로구","서울 종로구 대학로8가길 80",37.5824583458942,127.003260569965
"대학로 아트포레스트","대학로 아트포레스트","seoul","종로구","서울 종로구 대학로12길 22",37.5824943902625,127.003088485817
"대학로 아트하우스","대학로 아트하우스","seoul","종로구","서울 종로구 대학로10길 26",37.5816023886196,127.00371338439
"대학로 오마이갓","대학로 오마이갓","seoul","종로구","서울 종로구 동숭길 68",37.5813050407232,127.004302074561
"대학로 올래홀","대학로 올래홀","seoul","종로구","서울 종로구 대학로10길 24",37.5816005916481,127.003550357673
"대학로 자유극장","대학로 자유극장","seoul","종로구","서울 종로구 대학로12길 31",37.5827430495515,127.003613812139
"대학로 제나아트홀","대학로 제나아트홀","seoul","종로구","서울 종로구 대학로10길 12",37.5816114235726,127.00280768122
"대학로 지즐소극장","대학로 지즐소극장","seoul","종로구","서울 종로구 성균관로4길 42",37.5847361016711,126.999687519191
"대학로 틴틴홀","대학로 틴틴홀","seoul","종로구","서울 종로구 대학로10길 24",37.5816005915118,127.00355488619
"대학로 하마씨어터","대학로 하마씨어터","seoul","종로구","서울 종로구 대학로10길 15",37.5822601398146,127.002771477123
"대학로 한성아트홀","대학로 한성아트홀","seoul","종로구","서울 종로구 창경궁로 254",37.5837171,126.9998884
"대학로 해피씨어터","대학로 해피씨어터","seoul","종로구","서울 종로구 대학로10길 5",37.5818925389481,127.00257220795
"대학로 TOM(티오엠)","대학로 TOM(티오엠)","seoul","종로구","서울 종로구 대학로8가길 85",37.5822745319552,127.0036454894
"대학로극장 쿼드","대학로극장 쿼드","seoul","종로구","서울 종로구 이화동 대학로거리 동숭길 122 대학로극장 쿼드",37.5836392,127.0038138
"대학로예술극장","대학로예술극장","seoul","종로구","서울 종로구 대학로10길 17",37.5820871387794,127.003179039931
"대한민국라이브","대한민국라이브","seoul","마포구","서울 마포구 망원로 96-1 지하1층",37.5577293,126.9075478
"대한민국삼겹살 기흥구청점","대한민국삼겹살 기흥구청점","gyeonggi","용인시","경기 용인시 기흥구 관곡로64번길 14-8 1층 대한민국삼겹살 기흥구청점",37.2815385,127.1123103
"대한민국상이군경회 서울시지부","대한민국상이군경회 서울시지부","seoul","마포구","서울 마포구 마포대로14길 19",37.5485393,126.9567565
"대한민국상이군경회유통사업","대한민국상이군경회유통사업","seoul","강남구","서울 강남구 학동로4길 15",37.5105207,127.0235534
"대한민국세탁1번가","대한민국세탁1번가","gyeonggi","수원시","경기 수원시 영통구 센트럴타운로 76",37.2928072,127.0539932
"대한민국역사박물관","대한민국역사박물관","seoul","종로구","서울 종로구 세종대로 198",37.5753,126.9779
"대한민국의원","대한민국의원","seoul","중랑구","서울 중랑구 면목로 352",37.5832272,127.0885777
"댕댕대학 간식학과","댕댕대학 간식학과","incheon","미추홀구","인천 미추홀구 구월남로 30 2층",37.4546997,126.6930245
"댕댕투어패스","댕댕투어패스","","","정보 없음",,
