Original,TranslationFormula
"국립부여박물관은 개관 80주년을 기념하여 특별전 <80년, 함께 걸어온 기억의 순간>을 개최합니다. 국립부여박물관은 1945년 10월 13일 국립박물관 부여분관으로 개관하였고, 1971년 부소산의 부여 객사 뒤편에 건물을 신축하여 재개관하였으며, 1993년 8월 6일 금성산이 있는 현재의 위치로 이전하였습니다. 이번 특별전은 국립부여박물관의 역사를 일제강점기, 부소산 1기, 부소산 2기, 금성산 시기로 나누고 주요 내용을 체계적으로 전시하여 박물관이 걸어온 길을 시간의 흐름에 따라 이해하고 공감할 수 있도록 구성하였습니다. 1부 일제강점기는 재단법인 부여고적보존회, 조선총독부박물관 부여분관이 남긴 자료를 전시하여 당시의 부여에 대한 인식과 전시의 성격을 살펴보았습니다. 2부 부소산 1기는 홍사준 초대 관장과 직원들이 소장품 확보, 전시, 학술조사 등 여러 분야에서 박물관의 기틀을 닦기 위해 노력했던 이야기를 담았습니다. 3부 부소산 2기는 부소산 신관 건립 이후 활발해진 전시와 학술조사 활동을 소개하였으며, 당시의 상설전시를 재현한 키오스크 영상으로 이해를 도왔습니다. 오랜만에 부여에 돌아온 부여 송국리 유적 출토 요령식 동검과 청동 도끼 거푸집이 반갑게 관람객을 맞이합니다. 4부 금성산 시기는 백제금동대향로의 발굴·보존·전시 기록을 일목요연하게 정리하였고, 다양한 특별전을 개최하며 백제전문박물관으로 성장해 온 박물관의 모습을 살펴봅니다. 5부 내 삶 속의 박물관은 박물관과 인연을 맺은 사람들의 이야기를 담아, ‘박물관과 나’ 인터뷰 영상, ‘사진을 찾습니다’ 이벤트에 응모한 사진으로 꾸미는 참여형 전시로 구성하여 80주년의 의미를 더하였습니다. 개관 80주년을 기념하여 마련한 이번 특별전을 관람하면서 국립부여박물관 80년의 발자취를 추억하며, 새로운 80년을 함께해 주시기 바랍니다. 해당 공연·전시 프로그램은 주최자·공연자 등의 사정에 따라 변경될 수 있습니다. 1688-2220","=GOOGLETRANSLATE(A61, ""ko"", ""ja"")"
041-833-8562,"=GOOGLETRANSLATE(A62, ""ko"", ""ja"")"
뮤지컬 데스노트,"=GOOGLETRANSLATE(A63, ""ko"", ""ja"")"
서울 | 디큐브아트센터,"=GOOGLETRANSLATE(A64, ""ko"", ""ja"")"
서울특별시 구로구 경인로 662,"=GOOGLETRANSLATE(A65, ""ko"", ""ja"")"
"VIP석 170,000원, R석 140,000원, S석 110,000원, A석 80,000원","=GOOGLETRANSLATE(A66, ""ko"", ""ja"")"
번지고 남아있는: 장욱진 먹그림,"=GOOGLETRANSLATE(A67, ""ko"", ""ja"")"
경기 | 양주시립장욱진미술관,"=GOOGLETRANSLATE(A68, ""ko"", ""ja"")"
경기도 양주시 장흥면 권율로 193,"=GOOGLETRANSLATE(A69, ""ko"", ""ja"")"
"<번지고 남아있는: 장욱진 먹그림>은 유화 중심으로 다루어졌던 장욱진 연구의 외연을 확장하고 소장품의 연구 기능을 강화하기 위해 기획되었다. 특히 이번 전시는 미술관 개관 10주년 기념 학술대회 <다시, 장욱진을 보다>의 연구 성과를 바탕으로 장욱진 먹그림의 가치를 새롭게 조명한다. 장욱진의 먹그림은 1980년 전후를 기점으로 다수 제작된 작업으로서 유화, 매직화와 더불어 장욱진의 예술세계를 대표하는 장르이다. 먹그림은 수묵화와 같이 먹과 종이를 재료로 사용하지만 전통 수묵화에 등장하는 상징적 소재를 내용적, 형식적으로 재해석했다는 점에서 차별성을 지닌다. 미술사가 최경현은 학술대회에서 “지필묵의 전통 재료를 사용했지만 작가가 서양화와 동양화를 이분법적으로 구분하고 싶지 않았기 때문에 새로운 장르임을 분명히 했다”고 평했는데, 이는 먹그림의 독창성을 잘 보여준다. 이번 전시는 장욱진의 먹그림을 민화, 불교, 일상이라는 세 가지 소재로 나누어 먹그림이 그의 예술세계 전반에 끼친 영향을 살펴본다. 이 세 가지 소재는 작품 속에서 반복적으로 등장하며 장욱진의 세계관을 이해하는 중요한 실마리를 제공한다. 그동안 공개되지 않았던 소장품을 포함해 약 40여 점의 작품을 선보이는 이번 전시에서는 먹그림이 지닌 미술사적 가치와 고유한 아름다움을 확인할 수 있을 것이다. 해당 공연·전시 프로그램은 주최자·공연자 등의 사정에 따라 변경될 수 있습니다. 1688-2220","=GOOGLETRANSLATE(A70, ""ko"", ""ja"")"
031-8081-4251,"=GOOGLETRANSLATE(A71, ""ko"", ""ja"")"
양평군립미술관 야외조각전,"=GOOGLETRANSLATE(A72, ""ko"", ""ja"")"
경기 | 양평군립미술관,"=GOOGLETRANSLATE(A73, ""ko"", ""ja"")"
경기도 양평군 양평읍 문화복지길 2,"=GOOGLETRANSLATE(A74, ""ko"", ""ja"")"
양평군립미술관 031-775-8515,"=GOOGLETRANSLATE(A75, ""ko"", ""ja"")"
샤롯데 더 플레이: 서바이벌,"=GOOGLETRANSLATE(A76, ""ko"", ""ja"")"
서울특별시 | 롯데시네마 [서울 구로],"=GOOGLETRANSLATE(A77, ""ko"", ""ja"")"
"전석 79,000원","=GOOGLETRANSLATE(A78, ""ko"", ""ja"")"
1544-8855,"=GOOGLETRANSLATE(A79, ""ko"", ""ja"")"
「도시기록법: 우리가 부평을 기억하는 방법」,"=GOOGLETRANSLATE(A80, ""ko"", ""ja"")"
인천 | 부평역사박물관,"=GOOGLETRANSLATE(A81, ""ko"", ""ja"")"
인천광역시 부평구 굴포로 151,"=GOOGLETRANSLATE(A82, ""ko"", ""ja"")"
032-515-6471,"=GOOGLETRANSLATE(A83, ""ko"", ""ja"")"
제주도립미술관 중정프로젝트 《우주목(宇宙木)》,"=GOOGLETRANSLATE(A84, ""ko"", ""ja"")"
제주 | 제주도립미술관,"=GOOGLETRANSLATE(A85, ""ko"", ""ja"")"
제주특별자치도 제주시 1100로 2894-78,"=GOOGLETRANSLATE(A86, ""ko"", ""ja"")"
"중정 프로젝트 《우주목》 야외 전시는 고대 신화와 종교에 자주 등장하는 상징인 우주목(宇宙木)을 모티브로 삼았다. 다양한 문화권에서 이 개념이 공통적으로 등장하는 것은 인간이 자연과 우주의 구조를 이해하려는 방식의 공통된 표현이라고 볼 수 있다. 전시 주제인 “하늘과 땅의 연결”은 상징적으로 보이는 것과 보이지 않는 것을 잇는다. 또한 삶과 죽음, 시간과 기억, 인간과 우주의 경계를 건너는 시도이기도 하다. 공간 속에 선 이 나무는 눈에 보이는 오브제이자, 고유한 사유의 축이다. 우리는 그 나무 안에 있었고, 이미 그 뿌리에 기대고 있는지 모른다. 해당 공연·전시 프로그램은 주최자·공연자 등의 사정에 따라 변경될 수 있습니다. 1688-2220","=GOOGLETRANSLATE(A87, ""ko"", ""ja"")"
064-710-4300,"=GOOGLETRANSLATE(A88, ""ko"", ""ja"")"
알록달록 동자상,"=GOOGLETRANSLATE(A89, ""ko"", ""ja"")"
대구 | 국립대구박물관,"=GOOGLETRANSLATE(A90, ""ko"", ""ja"")"
대구광역시 수성구 청호로 321,"=GOOGLETRANSLATE(A91, ""ko"", ""ja"")"
"2025 국립대구박물관상설주제전 알록달록 동자상 무채색의 석조 동자상과 알록달록한 목조 동자상이 한자리에! 색과 형태의 대비 속에서 동자상의 복식과 의미를 살펴보고, 상상력을 더해 동자 모습을 표현해보세요. 또한, 동자상이 지닌 지물(持物)을 직접 꽂아보는 체험과 회화 속 동자의 모습을 찾아 그려보는 프로그램도 마련될 예정입니다. 해당 공연·전시 프로그램은 주최자·공연자 등의 사정에 따라 변경될 수 있습니다. 1688-2220","=GOOGLETRANSLATE(A92, ""ko"", ""ja"")"
053-760-8580,"=GOOGLETRANSLATE(A93, ""ko"", ""ja"")"
국립춘천박물관 상설전시 &&#35;39;깨달음을 찾는 길&&#35;39;,"=GOOGLETRANSLATE(A94, ""ko"", ""ja"")"
"2025년 짜장면박물관 특별기획전 '두 개의 시선, 하나의 거리'","=GOOGLETRANSLATE(A95, ""ko"", ""ja"")"
인천 | 짜장면박물관,"=GOOGLETRANSLATE(A96, ""ko"", ""ja"")"
인천광역시 중구 차이나타운로 56-14,"=GOOGLETRANSLATE(A97, ""ko"", ""ja"")"
"짜장면박물관 입장권 성인 1,000원, 청소년700원, 군경500원, 어린이 및 만 65세이상 무료","=GOOGLETRANSLATE(A98, ""ko"", ""ja"")"
(재)인천중구문화재단 공연전시팀 032-773-1779,"=GOOGLETRANSLATE(A99, ""ko"", ""ja"")"
서천갯벌의 생명이야기 : 날개 아래 바다,"=GOOGLETRANSLATE(A100, ""ko"", ""ja"")"
충남 | 국립해양생물자원관 씨큐리움,"=GOOGLETRANSLATE(A101, ""ko"", ""ja"")"
충청남도 서천군 장항읍 장산로101번길 75,"=GOOGLETRANSLATE(A102, ""ko"", ""ja"")"
"국립해양생물자원관은 개관 10주년을 기념하여「날개 아래 바다 - 서천갯벌의 생명 이야기」를 씨큐리움 3층 기획전시실에서 전시하고 있습니다. 서천의 갯벌은 ‘한국의 갯벌(Getbol,Korean Tidal Flasts)’의 일부로 2021년 7월 26일 유네스코 세계자연유산으로 등재되었습니다. 이번 전시는 서천갯벌이 가진 탁월한 생태적 가치와 갯벌 보전의 중요성을 널리 알리기 위해 마련되었으며, 특히 멸종위기 철새들의 주요 기착지로서의 역할을 소개하고자 하였습니다. 전시내용은 유부도 갯벌영상을 시작으로 ▲한국의 갯벌 ▲서천 갯벌의 생물다양성▲ 서천갯벌의 물새 ▲서천갯벌과 인간으로 크게 4개의 주제로 구성하였습니다. 멸종위기종을 포함하여 50여 종의 다양한 물새 실물 표본들을 관람 할 수 있으며 갯벌 속에 사는 갯지렁이 등의 작은 생물들의 확대 모형도 관찰할 수 있습니다. 또한 갯벌에서 사진찍기와 퍼즐맞추기 등 관람객이 직접 체험 할 수 있는 공간도 마련하였습니다. 이번 전시로 서천갯벌이 미래 세대에게 물려줄 소중한 유산임을 다시 한번 느끼는 기회가 되길 바랍니다. 해당 공연·전시 프로그램은 주최자·공연자 등의 사정에 따라 변경될 수 있습니다. 1688-2220","=GOOGLETRANSLATE(A103, ""ko"", ""ja"")"
"성인 3,000원 / 청소년 2,000원 / 어린이 1,000원","=GOOGLETRANSLATE(A104, ""ko"", ""ja"")"
041-950-0710,"=GOOGLETRANSLATE(A105, ""ko"", ""ja"")"
MMCA 해외 명작 : 수련과 샹들리에,"=GOOGLETRANSLATE(A106, ""ko"", ""ja"")"
소장품은 한 시대의 예술과 역사의 흐름을 알 수 있는 미술관의 중요한 자산이다. 수집한 소장품을 공개하고 공유하는 것은 동시대 미술관의 중요한 역할이며 본질적인 기능과 깊게 연관된다. 미술관의 기원으로 여겨지는 16세기 유럽의 ‘호기심의 방’은 진귀하고 이국적인 수집품을 전시함으로써 보는 사람에게 새로운 경험과 지적 탐구를 제공한 공간이다. 근대 국민국가의 형성과 함께 공공성이 확대되며 개인의 소유물이었던 미술품이 대중에게 개방되고 점차 현대적인 뮤지엄으로 발전하였다. 이번 전시는 ‘호기심의 방’처럼 새로운 경험과 지적인 탐구를 할 수 있도록 국립현대미술관이 수집한 국제미술 소장품 중 엄선한 40여 점의 작품을 소개하는 상설 전시다. 특히 지난 2021년 이건희컬렉션 수증을 통해 미술관에 소장된 19세기 유럽의 미술뿐만 아니라 현대미술의 경계를 넓힌 다양한 해외 미술 작품을 살펴볼 수 있다. 전시의 제목으로 사용한 ‘수련과 샹들리에’라는 상호 이질적인 단어는 19세기 인상주의를 대표하는 빛의 화가 클로드 모네의 작품 ？수련이 있는 연못？(1917-1920)과 동시대 활발히 활동하는 세계적인 예술가 아이 웨이웨이의 작품 ？검은 샹들리에？(2017-2021)의 제목을 조합한 것이다. 자연을 의미하는 ‘수련’과 인공적 사물 ‘샹들리에’ 사이에 ‘-과(와)’라는 접속조사를 사용하여 시대와 경계를 넘어 또 다른 연결의 가능성을 만들어 나간다는 의미를 담았다. 두 작품이 제작된 100년이라는 시간 사이에 놓인 다양한 해외 미술의 장면들에 귀 기울이고 그 관계성을 상상해 나가다 보면 어느새 호기심 가득한 새로운 경험의 시간에 닿을 것이다. 해당 공연·전시 프로그램은 주최자·공연자 등의 사정에 따라 변경될 수 있습니다. 1688-2220,"=GOOGLETRANSLATE(A107, ""ko"", ""ja"")"
"과천 전시관람권 3,000원","=GOOGLETRANSLATE(A108, ""ko"", ""ja"")"
양구인문학박물관 1관 상설전 '이어짐의 시작(해인글방)展',"=GOOGLETRANSLATE(A109, ""ko"", ""ja"")"
강원 | 양구인문학박물관,"=GOOGLETRANSLATE(A110, ""ko"", ""ja"")"
강원특별자치도 양구군 양구읍 파로호로869번길 101,"=GOOGLETRANSLATE(A111, ""ko"", ""ja"")"
