Original,TranslationFormula
한화리조트 거제 벨버디어,"=GOOGLETRANSLATE(A115, ""ko"", ""ja"")"
경남 거제시 장목면 거제북로 2501-40,"=GOOGLETRANSLATE(A116, ""ko"", ""ja"")"
"276,000원","=GOOGLETRANSLATE(A117, ""ko"", ""ja"")"
파라다이스시티 씨메르 아쿠아스파/찜질스파 (3/1~4/7),"=GOOGLETRANSLATE(A118, ""ko"", ""ja"")"
씨메르,"=GOOGLETRANSLATE(A119, ""ko"", ""ja"")"
인천 중구 영종해안남로321번길 186,"=GOOGLETRANSLATE(A120, ""ko"", ""ja"")"
부산요트투어 요트홀릭,"=GOOGLETRANSLATE(A121, ""ko"", ""ja"")"
[부산 해운대] 부산요트투어 요트홀릭,"=GOOGLETRANSLATE(A122, ""ko"", ""ja"")"
에버랜드 Q-PASS: 판다 세컨하우스,"=GOOGLETRANSLATE(A123, ""ko"", ""ja"")"
볼베어파크 천안점 키즈카페 힐스테이트,"=GOOGLETRANSLATE(A124, ""ko"", ""ja"")"
충남 천안시 동남구 옛시청길 29,"=GOOGLETRANSLATE(A125, ""ko"", ""ja"")"
한강갑문크루즈 with 런치 (아라김포여객터미널 출발),"=GOOGLETRANSLATE(A126, ""ko"", ""ja"")"
"29,000원","=GOOGLETRANSLATE(A127, ""ko"", ""ja"")"
엔포드 호텔 어반오아시스 수영장 티켓 특가,"=GOOGLETRANSLATE(A128, ""ko"", ""ja"")"
엔포드 호텔,"=GOOGLETRANSLATE(A129, ""ko"", ""ja"")"
충북 청주시 청원구 충청대로 114 엔포드호텔,"=GOOGLETRANSLATE(A130, ""ko"", ""ja"")"
공룡월드 종일 이용권,"=GOOGLETRANSLATE(A131, ""ko"", ""ja"")"
인천 공룡월드,"=GOOGLETRANSLATE(A132, ""ko"", ""ja"")"
인천 연수구 첨단대로 104,"=GOOGLETRANSLATE(A133, ""ko"", ""ja"")"
퍼스트빌리지 공룡월드,"=GOOGLETRANSLATE(A134, ""ko"", ""ja"")"
아산 공룡월드,"=GOOGLETRANSLATE(A135, ""ko"", ""ja"")"
충남 아산시 둔포면 해위안길 127,"=GOOGLETRANSLATE(A136, ""ko"", ""ja"")"
쁘띠프랑스&이탈리아마을 15주년 특별 할인 입장권,"=GOOGLETRANSLATE(A137, ""ko"", ""ja"")"
가평 쁘띠프랑스&이탈리아마을,"=GOOGLETRANSLATE(A138, ""ko"", ""ja"")"
경기 가평군 청평면 호반로 1063,"=GOOGLETRANSLATE(A139, ""ko"", ""ja"")"
카페패스 3일 프리미엄,"=GOOGLETRANSLATE(A140, ""ko"", ""ja"")"
카페패스,"=GOOGLETRANSLATE(A141, ""ko"", ""ja"")"
인천 연수구 청량로79번길 9,"=GOOGLETRANSLATE(A142, ""ko"", ""ja"")"
"13,410원","=GOOGLETRANSLATE(A143, ""ko"", ""ja"")"
자연에스파 사우나 및 찜질방 (우리가족 힐링공간!),"=GOOGLETRANSLATE(A144, ""ko"", ""ja"")"
자연에스파,"=GOOGLETRANSLATE(A145, ""ko"", ""ja"")"
경기 고양시 일산서구 탄현로 144,"=GOOGLETRANSLATE(A146, ""ko"", ""ja"")"
"7,100원","=GOOGLETRANSLATE(A147, ""ko"", ""ja"")"
클림트와 리치오디의 기적 : 마이아트뮤지엄,"=GOOGLETRANSLATE(A148, ""ko"", ""ja"")"
"15,200원","=GOOGLETRANSLATE(A149, ""ko"", ""ja"")"
홍삼스파 참숯가마사우나,"=GOOGLETRANSLATE(A150, ""ko"", ""ja"")"
경기 파주시 탄현면 장릉로 5,"=GOOGLETRANSLATE(A151, ""ko"", ""ja"")"
클럽디 오아시스 나이트포차 스파 PKG (~4/30),"=GOOGLETRANSLATE(A152, ""ko"", ""ja"")"
부산 해운대구 달맞이길 30 엘시티,"=GOOGLETRANSLATE(A153, ""ko"", ""ja"")"
드림탁터 인천점 이용권,"=GOOGLETRANSLATE(A154, ""ko"", ""ja"")"
드림닥터,"=GOOGLETRANSLATE(A155, ""ko"", ""ja"")"
경기 수원시 권선구 수인로 291,"=GOOGLETRANSLATE(A156, ""ko"", ""ja"")"
레고랜드X삼악산케이블카 PKG (날짜지정형),"=GOOGLETRANSLATE(A157, ""ko"", ""ja"")"
레고랜드,"=GOOGLETRANSLATE(A158, ""ko"", ""ja"")"
강원 춘천시 하중도길 128 레고랜드 코리아 리조트,"=GOOGLETRANSLATE(A159, ""ko"", ""ja"")"
옐레드 대구신월성점 애견유치원 애견호텔 이용권,"=GOOGLETRANSLATE(A160, ""ko"", ""ja"")"
롯데리조트부여 아쿠아가든 (1/1~3/31),"=GOOGLETRANSLATE(A161, ""ko"", ""ja"")"
"24,200원","=GOOGLETRANSLATE(A162, ""ko"", ""ja"")"
샌드라이빙 천안아산점 이용권,"=GOOGLETRANSLATE(A163, ""ko"", ""ja"")"
샌드라이빙 천안아산점,"=GOOGLETRANSLATE(A164, ""ko"", ""ja"")"
충남 아산시 탕정면 한들물빛도시로 70,"=GOOGLETRANSLATE(A165, ""ko"", ""ja"")"
"마이아트뮤지엄 원그로브점 : 헤일리 티프먼, 일상을 그리다(~26.03.29)","=GOOGLETRANSLATE(A166, ""ko"", ""ja"")"
엑스코 상상체험 키즈월드,"=GOOGLETRANSLATE(A167, ""ko"", ""ja"")"
엑스코상상체험키즈월드,"=GOOGLETRANSLATE(A168, ""ko"", ""ja"")"
대구 북구 엑스코로 10,"=GOOGLETRANSLATE(A169, ""ko"", ""ja"")"
강남실탄사격장 송파파크하비오본점 이용권,"=GOOGLETRANSLATE(A170, ""ko"", ""ja"")"
강남실탄사격장,"=GOOGLETRANSLATE(A171, ""ko"", ""ja"")"
서울 송파구 송파대로 111,"=GOOGLETRANSLATE(A172, ""ko"", ""ja"")"
쥬라리움 세종점 입장권,"=GOOGLETRANSLATE(A173, ""ko"", ""ja"")"
쥬라리움세종점,"=GOOGLETRANSLATE(A174, ""ko"", ""ja"")"
세종 한누리대로 2275,"=GOOGLETRANSLATE(A175, ""ko"", ""ja"")"
키즈런 스포츠파크 노원점 이용권,"=GOOGLETRANSLATE(A176, ""ko"", ""ja"")"
서울 양천구 목동동로 401,"=GOOGLETRANSLATE(A177, ""ko"", ""ja"")"
루프캣미 실내 고양이카페 명동점,"=GOOGLETRANSLATE(A178, ""ko"", ""ja"")"
서울 마포구 양화로 140,"=GOOGLETRANSLATE(A179, ""ko"", ""ja"")"
비발디파크 액티비티 패키지 (소노벨or소노캄 객실+앤트월드or루지or인피니티풀 2인+할인권),"=GOOGLETRANSLATE(A180, ""ko"", ""ja"")"
소노 비발디파크,"=GOOGLETRANSLATE(A181, ""ko"", ""ja"")"
"144,000원","=GOOGLETRANSLATE(A182, ""ko"", ""ja"")"
레이저아레나엑스_유니버스 서바이벌,"=GOOGLETRANSLATE(A183, ""ko"", ""ja"")"
레이저아레나엑스,"=GOOGLETRANSLATE(A184, ""ko"", ""ja"")"
제주 서귀포시 소보리당로164번길 62,"=GOOGLETRANSLATE(A185, ""ko"", ""ja"")"
"7,400원","=GOOGLETRANSLATE(A186, ""ko"", ""ja"")"
"하이원리조트 부대시설 이용권 (운탄고도 케이블카, 수영장&사우나, 알파인코스터, 그랜드테이블 조식뷔페)","=GOOGLETRANSLATE(A187, ""ko"", ""ja"")"
"9,800원","=GOOGLETRANSLATE(A188, ""ko"", ""ja"")"
거제 통영 요트투어 카나리아147,"=GOOGLETRANSLATE(A189, ""ko"", ""ja"")"
카나리아147,"=GOOGLETRANSLATE(A190, ""ko"", ""ja"")"
경남 거제시 사등면 덕호해안길 147-1,"=GOOGLETRANSLATE(A191, ""ko"", ""ja"")"
금호리조트 제주 아쿠아나 워터파크,"=GOOGLETRANSLATE(A192, ""ko"", ""ja"")"
금호리조트 제주 아쿠아나,"=GOOGLETRANSLATE(A193, ""ko"", ""ja"")"
부산 해운대 센텀 스파랜드(~26/3/31),"=GOOGLETRANSLATE(A194, ""ko"", ""ja"")"
부산센텀스파랜드,"=GOOGLETRANSLATE(A195, ""ko"", ""ja"")"
부산광역시 해운대구 센텀남대로 35,"=GOOGLETRANSLATE(A196, ""ko"", ""ja"")"
실내 키즈테마파크 잭슨파이브 충주점,"=GOOGLETRANSLATE(A197, ""ko"", ""ja"")"
잭슨파이브,"=GOOGLETRANSLATE(A198, ""ko"", ""ja"")"
충북 충주시 호암토성2로 7,"=GOOGLETRANSLATE(A199, ""ko"", ""ja"")"
금호리조트 화순 아쿠아나 워터파크,"=GOOGLETRANSLATE(A200, ""ko"", ""ja"")"
금호리조트 화순 아쿠아나,"=GOOGLETRANSLATE(A201, ""ko"", ""ja"")"
전남 화순군 백아면 옥리길 14-7,"=GOOGLETRANSLATE(A202, ""ko"", ""ja"")"
서해뱃길크루즈 with런치(여의도 터미널 출발),"=GOOGLETRANSLATE(A203, ""ko"", ""ja"")"
삼악산케이블카X플레이정글 춘천엔타점 PKG,"=GOOGLETRANSLATE(A204, ""ko"", ""ja"")"
삼악산케이블카,"=GOOGLETRANSLATE(A205, ""ko"", ""ja"")"
서해뱃길크루즈(여의도 터미널 출발),"=GOOGLETRANSLATE(A206, ""ko"", ""ja"")"
"36,100원","=GOOGLETRANSLATE(A207, ""ko"", ""ja"")"
아라갑문크루즈 (여의도 터미널 출발),"=GOOGLETRANSLATE(A208, ""ko"", ""ja"")"
보문호수 위 다이나믹한 즐거움! 경주 루지월드,"=GOOGLETRANSLATE(A209, ""ko"", ""ja"")"
루지월드,"=GOOGLETRANSLATE(A210, ""ko"", ""ja"")"
경북 경주시 천북남로 16,"=GOOGLETRANSLATE(A211, ""ko"", ""ja"")"
엑스포대공원 루미나이트 이용권,"=GOOGLETRANSLATE(A212, ""ko"", ""ja"")"
엑스포대공원,"=GOOGLETRANSLATE(A213, ""ko"", ""ja"")"
2026년 N서울타워 와인페어 입장권,"=GOOGLETRANSLATE(A214, ""ko"", ""ja"")"
이천 테르메덴 풀앤스파 (3/2~3/29),"=GOOGLETRANSLATE(A215, ""ko"", ""ja"")"
테르메덴,"=GOOGLETRANSLATE(A216, ""ko"", ""ja"")"
경기 이천시 모가면 사실로 984,"=GOOGLETRANSLATE(A217, ""ko"", ""ja"")"
"20,900원","=GOOGLETRANSLATE(A218, ""ko"", ""ja"")"
한강갑문크루즈 (아라김포여객터미널 출발),"=GOOGLETRANSLATE(A219, ""ko"", ""ja"")"
팅커위시 요정수업 어린이 체험권 (유효기간 : ~3/31),"=GOOGLETRANSLATE(A220, ""ko"", ""ja"")"
팅커위시,"=GOOGLETRANSLATE(A221, ""ko"", ""ja"")"
아라뱃길크루즈 (아라김포여객터미널 출발),"=GOOGLETRANSLATE(A222, ""ko"", ""ja"")"
소노 델피노 온천사우나 세트권(~26.12.31),"=GOOGLETRANSLATE(A223, ""ko"", ""ja"")"
소노 델피노,"=GOOGLETRANSLATE(A224, ""ko"", ""ja"")"
강원특별자치도 고성군 토성면 미시령옛길 1153,"=GOOGLETRANSLATE(A225, ""ko"", ""ja"")"
모나용평 발왕산관광케이블카&氣스카이워크(~7/16),"=GOOGLETRANSLATE(A226, ""ko"", ""ja"")"
"16,900원","=GOOGLETRANSLATE(A227, ""ko"", ""ja"")"
2026 남산 와인페어 티켓,"=GOOGLETRANSLATE(A228, ""ko"", ""ja"")"
아일랜드 리솜 패키지 (객실 1박+스파 2인),"=GOOGLETRANSLATE(A229, ""ko"", ""ja"")"
"374,000원","=GOOGLETRANSLATE(A230, ""ko"", ""ja"")"
플레이월드 미사점 주중 종일권 (~4/30),"=GOOGLETRANSLATE(A231, ""ko"", ""ja"")"
경기 용인시 기흥구 중부대로 184,"=GOOGLETRANSLATE(A232, ""ko"", ""ja"")"
N서울타워 프로포즈 이벤트,"=GOOGLETRANSLATE(A233, ""ko"", ""ja"")"
"620,000원","=GOOGLETRANSLATE(A234, ""ko"", ""ja"")"
N서울타워 전망대+두루미 분식 이용권,"=GOOGLETRANSLATE(A235, ""ko"", ""ja"")"
"35,800원","=GOOGLETRANSLATE(A236, ""ko"", ""ja"")"
N서울타워 전망대+엔그릴 PKG,"=GOOGLETRANSLATE(A237, ""ko"", ""ja"")"
"125,000원","=GOOGLETRANSLATE(A238, ""ko"", ""ja"")"
N서울타워 전망대+더 플레이스 다이닝 패키지,"=GOOGLETRANSLATE(A239, ""ko"", ""ja"")"
"174,000원","=GOOGLETRANSLATE(A240, ""ko"", ""ja"")"
N서울타워 전망대 이용권,"=GOOGLETRANSLATE(A241, ""ko"", ""ja"")"
이월드 연간회원권 3월,"=GOOGLETRANSLATE(A242, ""ko"", ""ja"")"
아쿠아플라넷 여수 + 여수예술랜드 PKG,"=GOOGLETRANSLATE(A243, ""ko"", ""ja"")"
경기 고양시 일산서구 한류월드로 282,"=GOOGLETRANSLATE(A244, ""ko"", ""ja"")"
"35,900원","=GOOGLETRANSLATE(A245, ""ko"", ""ja"")"
소노 델피노 인피니티풀 종일권(26/03/03~26/06/19),"=GOOGLETRANSLATE(A246, ""ko"", ""ja"")"
소노 델피노 인피니티풀,"=GOOGLETRANSLATE(A247, ""ko"", ""ja"")"
강원 고성군 토성면 미시령옛길 1153,"=GOOGLETRANSLATE(A248, ""ko"", ""ja"")"
아쿠아플라넷 여수 + 해상케이블카 PKG,"=GOOGLETRANSLATE(A249, ""ko"", ""ja"")"
"39,900원","=GOOGLETRANSLATE(A250, ""ko"", ""ja"")"
쏠비치 오션플레이 로우시즌 종일권 (26/03/03~26/04/24),"=GOOGLETRANSLATE(A251, ""ko"", ""ja"")"
쏠비치 삼척 오션플레이,"=GOOGLETRANSLATE(A252, ""ko"", ""ja"")"
강원 삼척시 수로부인길 453,"=GOOGLETRANSLATE(A253, ""ko"", ""ja"")"
소노 델피노 오션플레이 종일권 로우시즌 (~26.04.23),"=GOOGLETRANSLATE(A254, ""ko"", ""ja"")"
소노 델피노 오션플레이,"=GOOGLETRANSLATE(A255, ""ko"", ""ja"")"
아쿠아플라넷 여수 + 라마다짚트랙 PKG,"=GOOGLETRANSLATE(A256, ""ko"", ""ja"")"
"47,900원","=GOOGLETRANSLATE(A257, ""ko"", ""ja"")"
이월드 83타워 아이스링크 3월,"=GOOGLETRANSLATE(A258, ""ko"", ""ja"")"
아쿠아플라넷 여수 입장권 (~4/2),"=GOOGLETRANSLATE(A259, ""ko"", ""ja"")"
"27,400원","=GOOGLETRANSLATE(A260, ""ko"", ""ja"")"
대구 이월드 자유권+간식3종,"=GOOGLETRANSLATE(A261, ""ko"", ""ja"")"
"64,900원","=GOOGLETRANSLATE(A262, ""ko"", ""ja"")"
아쿠아밸리 블루라운지 카페,"=GOOGLETRANSLATE(A263, ""ko"", ""ja"")"
아쿠아밸리,"=GOOGLETRANSLATE(A264, ""ko"", ""ja"")"
서울 금천구 디지털로 178,"=GOOGLETRANSLATE(A265, ""ko"", ""ja"")"
이월드 83타워 전망대PKG 3월,"=GOOGLETRANSLATE(A266, ""ko"", ""ja"")"
마산 로봇랜드 종일권 + 채나교복 PKG (~3/31),"=GOOGLETRANSLATE(A267, ""ko"", ""ja"")"
"32,500원","=GOOGLETRANSLATE(A268, ""ko"", ""ja"")"
파라다이스시티 씨메르 아쿠아스파/찜질스파 (4/9~4/30),"=GOOGLETRANSLATE(A269, ""ko"", ""ja"")"
클럽디 오아시스 반기시즌권(통합권/온천사우나권),"=GOOGLETRANSLATE(A270, ""ko"", ""ja"")"
마산 로봇랜드 종일권 + 공룡월드 PKG (~3/31),"=GOOGLETRANSLATE(A271, ""ko"", ""ja"")"
마산 로봇랜드 종일권 + 로봇스쿨 레이싱카 PKG (~3/31),"=GOOGLETRANSLATE(A272, ""ko"", ""ja"")"
잭슨나인스 양산점 (유효기간 : 3/1~3/31),"=GOOGLETRANSLATE(A273, ""ko"", ""ja"")"
"11,500원","=GOOGLETRANSLATE(A274, ""ko"", ""ja"")"
잭슨나인스 세종점 (유효기간 : 3/1~3/31),"=GOOGLETRANSLATE(A275, ""ko"", ""ja"")"
네이처파크 설레는 봄 이용권(3/4~),"=GOOGLETRANSLATE(A276, ""ko"", ""ja"")"
네이처파크,"=GOOGLETRANSLATE(A277, ""ko"", ""ja"")"
대구 달성군 가창면 가창로 891,"=GOOGLETRANSLATE(A278, ""ko"", ""ja"")"
동탄 네이처스케이프 플러스 평일 한정 봄나들이 패키지,"=GOOGLETRANSLATE(A279, ""ko"", ""ja"")"
경기 화성시 동탄대로5길 21,"=GOOGLETRANSLATE(A280, ""ko"", ""ja"")"
이월드 자유이용권 3월,"=GOOGLETRANSLATE(A281, ""ko"", ""ja"")"
퓨처그라운드(디지털 놀이터) 김포공항점 이용권 3월,"=GOOGLETRANSLATE(A282, ""ko"", ""ja"")"
퓨처그라운드,"=GOOGLETRANSLATE(A283, ""ko"", ""ja"")"
경기 성남시 분당구 판교로289번길 20,"=GOOGLETRANSLATE(A284, ""ko"", ""ja"")"
반포 세빛섬 레인보우브릿지 요트투어,"=GOOGLETRANSLATE(A285, ""ko"", ""ja"")"
서울 서초구 올림픽대로 2085-14,"=GOOGLETRANSLATE(A286, ""ko"", ""ja"")"
