Original,TranslationFormula
2026 가족 뮤지컬 〈오즈의 마법사〉 - 서울양천,"=GOOGLETRANSLATE(A37, ""ko"", ""zh-cn"")"
예매가능시간: 관람 2시간 전까지2026년 4월 11일(토) ~ 4월 12일(일) 11시/ 14시/ 16시,"=GOOGLETRANSLATE(A38, ""ko"", ""zh-cn"")"
2026 앤서니브라운 가족뮤지컬 〈우리아빠가최고야〉 - 서울(관악),"=GOOGLETRANSLATE(A39, ""ko"", ""zh-cn"")"
관악아트홀,"=GOOGLETRANSLATE(A40, ""ko"", ""zh-cn"")"
서울 관악구 대학동 녹두거리,"=GOOGLETRANSLATE(A41, ""ko"", ""zh-cn"")"
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지2026년 5월 9일(토) ~ 5월 10일(일) 11시 14시 16시,"=GOOGLETRANSLATE(A42, ""ko"", ""zh-cn"")"
"R석 40,000원","=GOOGLETRANSLATE(A43, ""ko"", ""zh-cn"")"
가족뮤지컬 〈꼬마버스 타요 - 소원을 들어주는 요술 지팡이 대소동〉 - 강동,"=GOOGLETRANSLATE(A44, ""ko"", ""zh-cn"")"
강동아트센터 대극장 한강,"=GOOGLETRANSLATE(A45, ""ko"", ""zh-cn"")"
서울 강동구 동남로 870,"=GOOGLETRANSLATE(A46, ""ko"", ""zh-cn"")"
"예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지2026년 4월 18일(토) 11시, 14시, 16시 30분
2026년 4월 19일(일) 11시, 14시","=GOOGLETRANSLATE(A47, ""ko"", ""zh-cn"")"
"R석 60,000원
S석 50,000원","=GOOGLETRANSLATE(A48, ""ko"", ""zh-cn"")"
가족뮤지컬 〈나의 비밀친구 해치〉 - 서울,"=GOOGLETRANSLATE(A49, ""ko"", ""zh-cn"")"
KT&G 상상마당 대치아트홀,"=GOOGLETRANSLATE(A50, ""ko"", ""zh-cn"")"
서울특별시 강남구 영동대로 416 (대치동),"=GOOGLETRANSLATE(A51, ""ko"", ""zh-cn"")"
"예매가능시간: 관람 2시간 전까지목,금 16시 / 주말 및 공휴일 11시, 14시 / 월,화,수 공연없음
* 5월 1일(금), 5월 4일(월) 11시, 14시
* 5월 7일(목), 5월 8일(금) 공연없음","=GOOGLETRANSLATE(A52, ""ko"", ""zh-cn"")"
가족뮤지컬 〈마인블록월드 : 우리가 만드는 세상〉 - 서울,"=GOOGLETRANSLATE(A53, ""ko"", ""zh-cn"")"
소월아트홀,"=GOOGLETRANSLATE(A54, ""ko"", ""zh-cn"")"
서울 성동구 행당1동 행당동 고산자로12길,"=GOOGLETRANSLATE(A55, ""ko"", ""zh-cn"")"
"예매가능시간: 관람 2시간 전까지평일 16시30분 / 주말 및 공휴일 11시, 14시, 16시30분 / 월,화 공연없음
※ 6월 3일(수) 11시, 14시, 16시30분","=GOOGLETRANSLATE(A56, ""ko"", ""zh-cn"")"
"R석 60,000원","=GOOGLETRANSLATE(A57, ""ko"", ""zh-cn"")"
가족뮤지컬 〈뽀로로와 신비한 여행〉 - 서울앵콜,"=GOOGLETRANSLATE(A58, ""ko"", ""zh-cn"")"
용산아트홀 대극장 미르,"=GOOGLETRANSLATE(A59, ""ko"", ""zh-cn"")"
서울 용산구 녹사평대로 150,"=GOOGLETRANSLATE(A60, ""ko"", ""zh-cn"")"
"예매가능시간: 관람 2시간 전까지2026년 5월 2일(토) ~ 5월 3일(일) 11시 ,14시, 16시 30분 (총6회차)","=GOOGLETRANSLATE(A61, ""ko"", ""zh-cn"")"
"R석 50,000원","=GOOGLETRANSLATE(A62, ""ko"", ""zh-cn"")"
가족뮤지컬 〈설민석의 한국사 대모험 : 안중근〉 - 서울,"=GOOGLETRANSLATE(A63, ""ko"", ""zh-cn"")"
"예매가능시간: 관람 2시간 전까지평일 16시 30분 / 주말 및 공휴일 11시, 14시, 16시30분
* 3/28(토), 3/29(일) 11시, 14시
* 월,화 공연없음","=GOOGLETRANSLATE(A64, ""ko"", ""zh-cn"")"
"R석 66,000원
S석 55,000원","=GOOGLETRANSLATE(A65, ""ko"", ""zh-cn"")"
가족뮤지컬 〈에그박사 : 해적 보물섬의 비밀〉 - 서울앵콜,"=GOOGLETRANSLATE(A66, ""ko"", ""zh-cn"")"
올림픽공원 우리금융아트홀,"=GOOGLETRANSLATE(A67, ""ko"", ""zh-cn"")"
서울 송파구 올림픽로 424,"=GOOGLETRANSLATE(A68, ""ko"", ""zh-cn"")"
"예매가능시간: 관람 2시간 전까지수,목,금 16시 30분 / 주말, 공휴일 11시, 14시, 16시 30분
*6월 3일(수) 14시, 16시 30분","=GOOGLETRANSLATE(A69, ""ko"", ""zh-cn"")"
"R석 70,000원
S석 50,000원","=GOOGLETRANSLATE(A70, ""ko"", ""zh-cn"")"
가족뮤지컬 누가 내 머리에 똥 쌌어 - 서울 강북,"=GOOGLETRANSLATE(A71, ""ko"", ""zh-cn"")"
꿈의숲 아트센터 퍼포먼스홀,"=GOOGLETRANSLATE(A72, ""ko"", ""zh-cn"")"
서울 강북구 월계로 173,"=GOOGLETRANSLATE(A73, ""ko"", ""zh-cn"")"
"2026년 4월 18일(토) 11시, 13시30분, 16시","=GOOGLETRANSLATE(A74, ""ko"", ""zh-cn"")"
"40,000원","=GOOGLETRANSLATE(A75, ""ko"", ""zh-cn"")"
가족뮤지컬 아기돼지 삼형제 - 서울 강북,"=GOOGLETRANSLATE(A76, ""ko"", ""zh-cn"")"
"2026년 5월 16일(토) 11시, 13시30분, 16시","=GOOGLETRANSLATE(A77, ""ko"", ""zh-cn"")"
가족뮤지컬 전설 여우신 - 서울 도봉,"=GOOGLETRANSLATE(A78, ""ko"", ""zh-cn"")"
도봉구민회관 하모니홀,"=GOOGLETRANSLATE(A79, ""ko"", ""zh-cn"")"
서울 도봉구 도봉로 552,"=GOOGLETRANSLATE(A80, ""ko"", ""zh-cn"")"
"예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지2026년 5월 9일(토) 11시, 13시30분","=GOOGLETRANSLATE(A81, ""ko"", ""zh-cn"")"
"전석 30,000원","=GOOGLETRANSLATE(A82, ""ko"", ""zh-cn"")"
겨울이야기,"=GOOGLETRANSLATE(A83, ""ko"", ""zh-cn"")"
"예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지2026년 6월 13일(토) 11시, 2시, 4시","=GOOGLETRANSLATE(A84, ""ko"", ""zh-cn"")"
교실 속 마술대소동! （성동）,"=GOOGLETRANSLATE(A85, ""ko"", ""zh-cn"")"
성수아트홀,"=GOOGLETRANSLATE(A86, ""ko"", ""zh-cn"")"
서울 성동구 성수1가2동 왕십리로6길,"=GOOGLETRANSLATE(A87, ""ko"", ""zh-cn"")"
"예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지2026년 6월 6일(토) ~ 6월 7일(일) 11시, 14시","=GOOGLETRANSLATE(A88, ""ko"", ""zh-cn"")"
"전석 40,000원","=GOOGLETRANSLATE(A89, ""ko"", ""zh-cn"")"
국립창극단 〈보허자(步虛子): 허공을 걷는 자〉,"=GOOGLETRANSLATE(A90, ""ko"", ""zh-cn"")"
국립극장 달오름극장,"=GOOGLETRANSLATE(A91, ""ko"", ""zh-cn"")"
서울 중구 장충단로 59,"=GOOGLETRANSLATE(A92, ""ko"", ""zh-cn"")"
"예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지2026년 3월 19일(목) ~ 3월 29일(일)
화,수,목,금 19:30 / 토,일 15:00","=GOOGLETRANSLATE(A93, ""ko"", ""zh-cn"")"
"R석 50,000원
S석 35,000원
A석 20,000원","=GOOGLETRANSLATE(A94, ""ko"", ""zh-cn"")"
국립창극단 〈절창VI〉,"=GOOGLETRANSLATE(A95, ""ko"", ""zh-cn"")"
"예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지2026년 4월 24일(금) 19:30
2026년 4월 25일(토) 15:00","=GOOGLETRANSLATE(A96, ""ko"", ""zh-cn"")"
국립창극단 〈효명〉,"=GOOGLETRANSLATE(A97, ""ko"", ""zh-cn"")"
국립극장 해오름극장,"=GOOGLETRANSLATE(A98, ""ko"", ""zh-cn"")"
"예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지2026년 6월 23일(화) ~ 6월 28일(일)
화,수,목,금 19:30 / 토,일 15:00","=GOOGLETRANSLATE(A99, ""ko"", ""zh-cn"")"
"VIP석 80,000원
R석 60,000원
S석 40,000원
A석 20,000원","=GOOGLETRANSLATE(A100, ""ko"", ""zh-cn"")"
꼬마박사 장영실 - 종로,"=GOOGLETRANSLATE(A101, ""ko"", ""zh-cn"")"
아이들극장,"=GOOGLETRANSLATE(A102, ""ko"", ""zh-cn"")"
서울 종로구 성균관로 91,"=GOOGLETRANSLATE(A103, ""ko"", ""zh-cn"")"
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지2026년 5월 30일(토) ~ 5월 31일(일) 11시 / 15시,"=GOOGLETRANSLATE(A104, ""ko"", ""zh-cn"")"
"S석 30,000원","=GOOGLETRANSLATE(A105, ""ko"", ""zh-cn"")"
나쁜 말 먹는 괴물,"=GOOGLETRANSLATE(A106, ""ko"", ""zh-cn"")"
명륜아트홀,"=GOOGLETRANSLATE(A107, ""ko"", ""zh-cn"")"
서울특별시 종로구 성균관로 48-2 (명륜1가),"=GOOGLETRANSLATE(A108, ""ko"", ""zh-cn"")"
"예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지*2월
2월 28일(토) 11:30

*3월
3월 21일(토) 11:30
3월 28일(토) 11:30","=GOOGLETRANSLATE(A109, ""ko"", ""zh-cn"")"
"균등석 40,000원","=GOOGLETRANSLATE(A110, ""ko"", ""zh-cn"")"
난타(NANTA) - 명동공연,"=GOOGLETRANSLATE(A111, ""ko"", ""zh-cn"")"
명동난타극장,"=GOOGLETRANSLATE(A112, ""ko"", ""zh-cn"")"
서울특별시 중구 명동길 26 (명동2가),"=GOOGLETRANSLATE(A113, ""ko"", ""zh-cn"")"
"예매가능시간: 관람전일 19시 까지▶ 01월 01일(목) ~ 06월 30일(화)평일 17시, 20시 / 토 14시, 17시, 20시 / 일 및 공휴일 14시, 17시※ 05월 05일(화) 14시, 17시, 20시※ 05월 25일(월) 14시, 17시 ※ 06월 03일(수) 17시, 20시※ 06월 06일(토) 14시, 17시, 20시* 공연 스케줄은 변동 가능성 있음","=GOOGLETRANSLATE(A114, ""ko"", ""zh-cn"")"
"VIP석 70,000원
S석 60,000원
A석 50,000원","=GOOGLETRANSLATE(A115, ""ko"", ""zh-cn"")"
난타(NANTA) - 홍대공연,"=GOOGLETRANSLATE(A116, ""ko"", ""zh-cn"")"
홍대난타극장,"=GOOGLETRANSLATE(A117, ""ko"", ""zh-cn"")"
서울 마포구 양화로16길 29,"=GOOGLETRANSLATE(A118, ""ko"", ""zh-cn"")"
"예매가능시간: 관람전일 19시 까지 ▶ 03월 01일(일) ~ 06월 30일(화)수~금 17시 / 토 14시, 17시 / 일 14시 (월,화 공연 없음)※ 04월 06일(월) 17시※ 04월 07일(화) 17시※ 05월 03일(일) 14시, 17시※ 05월 04일(월) 17시※ 05월 05일(화) 14시, 17시※ 05월 24일(일) 14시, 17시※ 05월 25일(월) 14시 * 공연 스케줄은 변동 가능성 있음","=GOOGLETRANSLATE(A119, ""ko"", ""zh-cn"")"
더 트라이브,"=GOOGLETRANSLATE(A120, ""ko"", ""zh-cn"")"
세종문화회관 M씨어터,"=GOOGLETRANSLATE(A121, ""ko"", ""zh-cn"")"
서울 종로구 세종대로 175,"=GOOGLETRANSLATE(A122, ""ko"", ""zh-cn"")"
"예매가능시간: 관람 2시간 전까지화,수,목,금 오후 7시 30분 / 토 오후 3시, 7시 / 일 오후 3시","=GOOGLETRANSLATE(A123, ""ko"", ""zh-cn"")"
"R석 80,000원
S석 60,000원","=GOOGLETRANSLATE(A124, ""ko"", ""zh-cn"")"
도서관에 간 여우,"=GOOGLETRANSLATE(A125, ""ko"", ""zh-cn"")"
"예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지2026년 3월 14일(토) 11:30, 14:00 
2026년 3월 21일(토) 11:30, 14:00
2026년 4월 12일(일) 11:30, 14:00","=GOOGLETRANSLATE(A126, ""ko"", ""zh-cn"")"
02-2654-6854,"=GOOGLETRANSLATE(A127, ""ko"", ""zh-cn"")"
로맨틱 뮤지컬 〈투모로우 모닝〉,"=GOOGLETRANSLATE(A128, ""ko"", ""zh-cn"")"
큐씨어터,"=GOOGLETRANSLATE(A129, ""ko"", ""zh-cn"")"
서울 종로구 대학로8가길 79,"=GOOGLETRANSLATE(A130, ""ko"", ""zh-cn"")"
"예매가능시간: 관람 2시간 전까지화,목,금 7시 30분 / 수 4시, 7시 30분 / 토 3시, 6시 30분 / 일(공휴일) 2시","=GOOGLETRANSLATE(A131, ""ko"", ""zh-cn"")"
"전석 66,000원","=GOOGLETRANSLATE(A132, ""ko"", ""zh-cn"")"
명작 가족뮤지컬 〈오즈의 마법사〉,"=GOOGLETRANSLATE(A133, ""ko"", ""zh-cn"")"
달밤엔씨어터,"=GOOGLETRANSLATE(A134, ""ko"", ""zh-cn"")"
서울특별시 종로구 대학로14길 18-2 (혜화동),"=GOOGLETRANSLATE(A135, ""ko"", ""zh-cn"")"
"예매가능시간: 관람전일 23시까지

-3/1까지
매주 토요일 1시
*3/1(일) 1시

-3/7부터
매주 토요일 2시","=GOOGLETRANSLATE(A136, ""ko"", ""zh-cn"")"
문나이트 댄스 뮤지컬,"=GOOGLETRANSLATE(A137, ""ko"", ""zh-cn"")"
숭실대학교 한경직기념관,"=GOOGLETRANSLATE(A138, ""ko"", ""zh-cn"")"
서울특별시 동작구 상도로 369 (상도동),"=GOOGLETRANSLATE(A139, ""ko"", ""zh-cn"")"
예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지2026년 3월 21일(토) 18시,"=GOOGLETRANSLATE(A140, ""ko"", ""zh-cn"")"
"일반석 10,000원","=GOOGLETRANSLATE(A141, ""ko"", ""zh-cn"")"
뮤지컬 〈걸프렌드〉,"=GOOGLETRANSLATE(A142, ""ko"", ""zh-cn"")"
백암아트홀,"=GOOGLETRANSLATE(A143, ""ko"", ""zh-cn"")"
서울특별시 강남구 테헤란로113길 7 (삼성동),"=GOOGLETRANSLATE(A144, ""ko"", ""zh-cn"")"
"예매가능시간: 관람 2시간 전까지평일 : 19시 30분 / 토요일 : 14시,18시 / 일,공휴일 : 15시
* 월요일 공연없음. 단, 5월 25일 15시 / 5월 26일 공연 없음","=GOOGLETRANSLATE(A145, ""ko"", ""zh-cn"")"
"VIP석 88,000원
R석 66,000원","=GOOGLETRANSLATE(A146, ""ko"", ""zh-cn"")"
뮤지컬 〈김종욱 찾기〉,"=GOOGLETRANSLATE(A147, ""ko"", ""zh-cn"")"
대학로 틴틴홀,"=GOOGLETRANSLATE(A148, ""ko"", ""zh-cn"")"
서울 종로구 대학로10길 24,"=GOOGLETRANSLATE(A149, ""ko"", ""zh-cn"")"
"예매가능시간: 관람 1분 전까지평일 : 2시, 5시, 8시 
주말 및 공휴일 : 1시, 3시 10분, 5시 30분, 7시 40분","=GOOGLETRANSLATE(A150, ""ko"", ""zh-cn"")"
뮤지컬 〈너를 위한 글자〉,"=GOOGLETRANSLATE(A151, ""ko"", ""zh-cn"")"
링크아트센터드림 드림4관,"=GOOGLETRANSLATE(A152, ""ko"", ""zh-cn"")"
서울 종로구 대학로 124,"=GOOGLETRANSLATE(A153, ""ko"", ""zh-cn"")"
"예매가능시간: 관람 2시간 전까지화,수,목,금 8시 | 토 3시, 7시 | 일 및 공휴일 2시, 6시 (월 공연 없음)","=GOOGLETRANSLATE(A154, ""ko"", ""zh-cn"")"
1577-3363,"=GOOGLETRANSLATE(A155, ""ko"", ""zh-cn"")"
뮤지컬 〈담배가게 아가씨〉,"=GOOGLETRANSLATE(A156, ""ko"", ""zh-cn"")"
대학로 하마씨어터,"=GOOGLETRANSLATE(A157, ""ko"", ""zh-cn"")"
서울 종로구 대학로10길 15,"=GOOGLETRANSLATE(A158, ""ko"", ""zh-cn"")"
3월 8일 (일) 5시[송연화 역] 조윤슬 -> 정유나3/14(토) 2시[송창식 역] 정재욱 > 박형준3/14(토) 5시 [송창식 역] 박형준 > 정재욱3월 22일 (일) 2시 [송창식 역] 김율 --> 정재욱3/22(일) 2시 [송연화 역] 오승희 --> 강유진3월 22일 (일)  5시 [예가람 역]박태준-> 리키3/22(일) 5시[송연화 역] 강유진 > 오승희 3월 25일 (수) 7시30분 [예가람 역] 리키-> 박태준 3/27(금) 19시 30분[방수애 역] 우서라 --> 서태인 3/28(토) 5시[방수애 역] 서태인 --> 우서라 (*막공) 3/29(일) 5시[송창식 역] 정재욱 --> 김율 (*막공),"=GOOGLETRANSLATE(A159, ""ko"", ""zh-cn"")"
"전석 70,000원","=GOOGLETRANSLATE(A160, ""ko"", ""zh-cn"")"
뮤지컬 〈더 테일 에이프릴 풀스〉,"=GOOGLETRANSLATE(A161, ""ko"", ""zh-cn"")"
예스24스테이지 2관,"=GOOGLETRANSLATE(A162, ""ko"", ""zh-cn"")"
서울 종로구 대학로12길 21,"=GOOGLETRANSLATE(A163, ""ko"", ""zh-cn"")"
"예매가능시간: 관람 2시간 전까지화, 목, 금 8시 / 수 4시, 8시 / 주말 및 공휴일 2시, 6시 (월 공연 없음, 일자별 상이)","=GOOGLETRANSLATE(A164, ""ko"", ""zh-cn"")"
뮤지컬 〈디아길레프〉,"=GOOGLETRANSLATE(A165, ""ko"", ""zh-cn"")"
예스24아트원 1관,"=GOOGLETRANSLATE(A166, ""ko"", ""zh-cn"")"
서울 종로구 대학로12길 83,"=GOOGLETRANSLATE(A167, ""ko"", ""zh-cn"")"
"예매가능시간: 관람 2시간 전까지화, 목, 금 8시 / 수 4시, 8시 / 토 3시, 7시 / 일, 공휴일 2시, 6시 / 월 공연 없음","=GOOGLETRANSLATE(A168, ""ko"", ""zh-cn"")"
"R석 77,000원
S석 55,000원","=GOOGLETRANSLATE(A169, ""ko"", ""zh-cn"")"
뮤지컬 〈로미오와 줄리엣〉,"=GOOGLETRANSLATE(A170, ""ko"", ""zh-cn"")"
한전아트센터,"=GOOGLETRANSLATE(A171, ""ko"", ""zh-cn"")"
서울특별시 서초구 효령로72길 60 (서초동),"=GOOGLETRANSLATE(A172, ""ko"", ""zh-cn"")"
"예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지화~금요일 : 오후 7시30분 / 토요일 : 오후 2시, 오후 7시 / 일요일 : 오후 2시

※ 단, 3월 25일, 4월 01일 수요일 14시 30분, 19시 30분 - 2회차","=GOOGLETRANSLATE(A173, ""ko"", ""zh-cn"")"
"VIP석 165,000원
R석 143,000원
S석 110,000원
A석 88,000원","=GOOGLETRANSLATE(A174, ""ko"", ""zh-cn"")"
070-8633-9080,"=GOOGLETRANSLATE(A175, ""ko"", ""zh-cn"")"
뮤지컬 〈몽유도원〉,"=GOOGLETRANSLATE(A176, ""ko"", ""zh-cn"")"
샤롯데씨어터,"=GOOGLETRANSLATE(A177, ""ko"", ""zh-cn"")"
서울특별시 송파구 올림픽로 240 (잠실동),"=GOOGLETRANSLATE(A178, ""ko"", ""zh-cn"")"
"예매가능시간: 전일17시(월~토 관람 시)까지/전일 11시(일요일 관람 시)까지화, 목 : 19시 30분 / 수, 금 : 14시 30분, 19시 30분 / 토, 공휴일 : 14시, 19시 / 일 : 14시 (월요일 공연 없음)
※ 5/5(화) 19시 공연","=GOOGLETRANSLATE(A179, ""ko"", ""zh-cn"")"
"VIP석 160,000원
R석 130,000원
S석 100,000원
A석 80,000원","=GOOGLETRANSLATE(A180, ""ko"", ""zh-cn"")"
뮤지컬 〈비틀쥬스〉,"=GOOGLETRANSLATE(A181, ""ko"", ""zh-cn"")"
LG아트센터 서울 LG SIGNATURE 홀,"=GOOGLETRANSLATE(A182, ""ko"", ""zh-cn"")"
서울 강서구 마곡중앙로 136,"=GOOGLETRANSLATE(A183, ""ko"", ""zh-cn"")"
"예매가능시간: 관람 3시간 전까지화, 수, 목, 금 8시 / 주말 및 공휴일 2시, 7시 (월 공연 없음)

※ 3/11(수), 3/18(수) 2시 30분 공연 있음
※ 3/22(일) 7시 공연 없음

※ 회차별 1인 4매
※ 극장, 공연제작사 및 관계사의 협의에 따라 일부 좌석이 마감되었습니다.","=GOOGLETRANSLATE(A184, ""ko"", ""zh-cn"")"
"OP석 180,000원
VIP석 180,000원
R석 150,000원
S석 120,000원
A석 90,000원","=GOOGLETRANSLATE(A185, ""ko"", ""zh-cn"")"
뮤지컬 〈빌리 엘리어트〉,"=GOOGLETRANSLATE(A186, ""ko"", ""zh-cn"")"
블루스퀘어 우리은행홀,"=GOOGLETRANSLATE(A187, ""ko"", ""zh-cn"")"
서울 용산구 이태원로 294,"=GOOGLETRANSLATE(A188, ""ko"", ""zh-cn"")"
"예매가능시간: 관람 3시간 전까지화-금 7시 30분ㅣ토,일 2시, 7시 (월 공연 없음)

* 4/12(일) 7시 1회 공연
* 5/1(금) 2시, 7시 2회 공연
* 5/3(일) 2시 1회 공연
* 5/5(화) 2시, 7시 2회 공연
* 5/15(금) 2시 30분, 7시 30분 2회 공연
* 5/17(일) 2시 1회 공연

※ 4/25(토) 2시 공연은 전관으로 판매 마감되었습니다.
※ 극장, 공연제작사 및 관계사의 협의에 따라 일부 좌석이 마감되었습니다.","=GOOGLETRANSLATE(A189, ""ko"", ""zh-cn"")"
"VIP석 170,000원
R석 140,000원
S석 120,000원
A석 80,000원","=GOOGLETRANSLATE(A190, ""ko"", ""zh-cn"")"
NOL 유니플렉스 2관,"=GOOGLETRANSLATE(A191, ""ko"", ""zh-cn"")"
서울특별시 종로구 동숭동 1-94,"=GOOGLETRANSLATE(A192, ""ko"", ""zh-cn"")"
▶ 3월 13일(금) 19:30 구씨│한우열 → 김영환▶ 3월 18일(수) 19:30 구씨│한우열 → 김영환▶ 3월 19일(목) 19:30 구씨│안두호 → 유우헌,"=GOOGLETRANSLATE(A193, ""ko"", ""zh-cn"")"
"77,000원","=GOOGLETRANSLATE(A194, ""ko"", ""zh-cn"")"
뮤지컬 〈슈퍼거북 슈퍼토끼〉 - 서울숲,"=GOOGLETRANSLATE(A195, ""ko"", ""zh-cn"")"
서울숲 씨어터 2관,"=GOOGLETRANSLATE(A196, ""ko"", ""zh-cn"")"
