Original,TranslationFormula
"24,300원","=GOOGLETRANSLATE(A264, ""ko"", ""en"")"
041-560-9114,"=GOOGLETRANSLATE(A265, ""ko"", ""en"")"
인천광역시 서구 환경로28번길 42 (경서동),"=GOOGLETRANSLATE(A266, ""ko"", ""en"")"
"2007년 10월 개관한 국립생물자원관은 동양 최대 규모의 시설을 갖추고 국가 생물자원의 발굴조사 및 표본확보 등 기반 연구를 수행하는 기관이다. 한반도 자생생물 및 생물자원 보존의 중요성에 대한 전시를 총괄하며 이를 널리 알리고 있다. 서구 경서동 수도권 매립지와 맞붙어 있고 척추 모양을 본뜬 수장, 연구동과 나뭇잎을 본뜬 전시, 교육관 등 기관을 상징하는 건물들이 특이하다. 우리나라의 고유 생물 및 자생생물이 전시되어 있으며, 산림, 하천·호수, 갯벌 및 해양 생태계를 재현하여 실제 환경을 체험할 수도 있다. 실외 녹지 면적이 넓어 산책로도 조성이 잘 되어있다.","=GOOGLETRANSLATE(A267, ""ko"", ""en"")"
032-590-7000,"=GOOGLETRANSLATE(A268, ""ko"", ""en"")"
동피랑마을,"=GOOGLETRANSLATE(A269, ""ko"", ""en"")"
경남 경상남도 통영시 동피랑1길 6-18 (동호동),"=GOOGLETRANSLATE(A270, ""ko"", ""en"")"
"‘동피랑’이라는 이름은 ‘동쪽’과 ‘비랑’이라는 말이 합쳐져서 생겼다. ‘비랑’은 ‘비탈’의 통영 사투리인데 그 앞에 ‘동쪽’을 나타내는 말 중 ‘동’만 떼어 붙인 것으로 그래서 사람들은 ‘동피랑’이라고 부르게 된 것이다. 푸른 통영 21 추진 협의회는 2007년 10월 전국적으로 동피랑길에 그림 그릴 사람들을 모았다. 그 사람들이 마을 담과 벽 길 등에 온통 그림을 그렸고 바닷가 언덕 마을이 그림으로 다시 태어난 것이다. 동피랑 골목길은 그 갈래가 수십 개다. 그 모든 골목에 그림이 있고 하늘과 맞닿은 마을, 그곳에 그려진 그림은 마을을 동화나라로 만들기에 충분하다. 또 마을에서 내려다보는 강구안 바다 풍경도 볼만하다.","=GOOGLETRANSLATE(A271, ""ko"", ""en"")"
"055-650-0580, 2570","=GOOGLETRANSLATE(A272, ""ko"", ""en"")"
덕진공원,"=GOOGLETRANSLATE(A273, ""ko"", ""en"")"
전북특별자치도 전주시 덕진구 권삼득로 390,"=GOOGLETRANSLATE(A274, ""ko"", ""en"")"
"전주는 마한시대 이래 호남지방에서 규모가 큰 고을로 그 이름은 마한의 원산성에서 유래했다. 40여 년간 후백제의 수도였으며, 조선시대에는 이성계의 선조가 살았던 고향이라는 이유로 완산유수부로 개칭되기도 했다. 전주에서 볼거리로 강한 인상을 받게 되는 것 중의 하나가 덕진공원에 피는 연꽃이다. 그만큼 덕진공원 연못은 전주의 명물이다. 전주 IC에서 시내로 들어가는 팔달로변에 위치한 덕진공원은 고려시대에 형성된 자연 호수가 1978년 4월 시민공원 결정 고시에 의거, 도시공원으로 조성되었고 취향정과 더불어 유서 깊은 곳이다.4만 5천 평의 경내에는 남쪽으로 3분의 2를 차지하고 있는 연못과 북쪽의 보트장을 동서로 가로지른 현수교가 그사이를 양분하고 있다. 그윽이 풍기는 연못 중앙으로 아치형 현수교를 거닐면서 한없는 시정에 젖어볼 수 있다. 특히, 대대적으로 정비 공사를 하여 1998년부터 재개장한 공원의 특색은 마운딩 시공으로 향촌의 작은 숲(언덕)을 연상케 하고, 전통 정자와 창포늪을 조성하여 역사성을 극대화하였고 또한 인공폭포와 목교를 설치하여 자연 친화 시설로 시민의 정서에 맞도록 조성하였으며 단오절에는 연못물로 부녀자들이 아침 일찍 머리를 감고 한해 건강을 기원하는 단오 창포물 잔치로도 유명하다.","=GOOGLETRANSLATE(A275, ""ko"", ""en"")"
063-281-8661,"=GOOGLETRANSLATE(A276, ""ko"", ""en"")"
옥연지 송해공원,"=GOOGLETRANSLATE(A277, ""ko"", ""en"")"
대구광역시 달성군 옥포읍,"=GOOGLETRANSLATE(A278, ""ko"", ""en"")"
"옥연지 송해공원은 달성군의 대표 관광지로 달성군 명예군민인 방송인 송해 선생님의 이름을 따 명칭한 공원이다. 계절마다 다양한 꽃을 볼 수 있는 이곳은 다양한 꽃과 식물뿐만 아니라, 둘레길 데크, 백년수중다리, 바람개비 쉼터, 전망대, 금동굴, 얼음빙벽 등 다양한 볼거리로 조성되어 있다. 특히 봄에 방문한다면 만개하는 벚꽃길로 유명하고 호수와 풍차, 튤립이 어우러진 이색적인 풍경을 감상할 수 있다. 인근에는 송해기념관이 자리하여 함께 관광하기 좋다.","=GOOGLETRANSLATE(A279, ""ko"", ""en"")"
053-668-3763,"=GOOGLETRANSLATE(A280, ""ko"", ""en"")"
한라수목원,"=GOOGLETRANSLATE(A281, ""ko"", ""en"")"
제주특별자치도 제주시 수목원길 72 (연동),"=GOOGLETRANSLATE(A282, ""ko"", ""en"")"
"제주시 연동 1100 도로변 광이 오름 기슭에 위치한 한라수목원은 제주도 자생 수종과 아열대식물 등의 식물들이 식재, 전시되어 있는 수목원으로 학생 및 전문인들을 위한 교육과 연구의 장 역할을 하고 있으며, 테마 관광지로도 사랑받고 있다. 특히 2000년에 환경부는 이곳을 멸종 위기 보호야생식물의 서식지 외 보전 기관으로 지정했다. 환경부가 멸종 위기 식물로 지정한 나도 풍란, 한란과 파초일엽, 갯대추 등 보호 대상 식물을 포함하여 총 1,321종(목본류 530종, 초본류 791종), 10만여 본을 전시한다. 제주도 자생식물의 유전자원 보존 및 학습·연구의 장을 제공하고 도·시민에게 휴식 공간 제공 및 관광자원으로 활용하고 있다.◎ 한류의 매력을 만나는 여행 정보 - 예능 <효리네 민박>제주살이의 상징이 된 효리네 민박 촬영지로 제주의 자생 수종과 아열대 식물 등 1,100여 종의 식물이 식재, 전시되어 있는 수목원이다. 멸종 위기종과 희귀한 식물도 많지만 가볍게 산책하며 힐링하기 좋다. 5만 평의 산림욕장은 관광객과 제주도민에게 도심 속 숲과 같은 휴식 공간이 되어준다. 야외 산책로는 오후 11시까지 관람 가능해 밤 산책을 하기에도 좋다.","=GOOGLETRANSLATE(A283, ""ko"", ""en"")"
064-710-7575,"=GOOGLETRANSLATE(A284, ""ko"", ""en"")"
여수수산시장,"=GOOGLETRANSLATE(A285, ""ko"", ""en"")"
전남 전라남도 여수시 여객선터미널길 24 (교동),"=GOOGLETRANSLATE(A286, ""ko"", ""en"")"
"여수수산시장은 50년 역사의 수산물 전통시장으로, 여수 3대 수산시장 중 규모가 가장 크다. 여수수산시장은 전통시장의 정겨움을 느낄 수 있는 데다가 2011년 현대화시설 작업을 마쳐 쾌적한 분위기를 형성하고 있어 전통시장의 장점과 현대적인 장점을 모두 갖추고 있다. 특히 여수수산시장은 물메기, 볼락, 횟감용 삼치 등 수도권 수산시장에서는 쉽게 접할 수 없는 어종을 만나볼 수 있고 저렴한 가격에 구매할 수 있다. 시장은 크게 활어, 건어물, 먹거리로 나뉘어 있는데, 활어시장은 지하 400m 수중 해수관을 통해 깨끗한 청정해수를 사용해 싱싱한 해산물을 자랑한다. 이곳의 건어물은 여수수산시장 건물 옥상에 위치한 가공처리장에서 직접 건어물들을 가공하고 해풍에 건조해 판매한다. 먹거리시장에서는 여수의 특산물인 갓김치와 젓갈 등을 판매한다. 신선한 해산물로 만든 다양한 먹거리가 있는 야시장도 있는데 2016년 바이킹 야시장을 개장한 후 더욱 볼거리와 즐길 거리가 풍성해졌다.","=GOOGLETRANSLATE(A287, ""ko"", ""en"")"
061-662-7268,"=GOOGLETRANSLATE(A288, ""ko"", ""en"")"
서울특별시 종로구 사직로 161 (세종로),"=GOOGLETRANSLATE(A289, ""ko"", ""en"")"
"경복궁은 1392년 조선 건국 후 1395년(태조 4)에 창건한 조선왕조 제일의 법궁이다. 경복궁은 백악산(북악산)을 주산으로 넓은 지형에 건물을 배치하였고 정문인 광화문 앞으로 넓은 육조거리가 펼쳐진 한양의 중심이었다. ‘경복’의 이름은 ‘새 왕조가 큰 복을 누려 번영할 것’이라는 의미가 담겨있으며, 이곳에서 세종 대에 훈민정음이 창제되어 반포되기도 하였다. 또한, 동궐(창덕궁)이나 서궐(경희궁)에 비해 위치가 북쪽에 있어 ‘북궐’이라 불리기도 했다.경복궁 근정전에서 즉위식을 가진 왕들을 보면 제2대 정종, 제4대 세종, 제6대 단종, 제7대 세조, 제9대 성종, 제11대 중종, 제13대 명종 등이 있다. 경복궁은 1592년(선조 25) 임진왜란으로 소실되었는데, 그 후 복구되지 못하였다가 270여 년이 지난 1867년(고종 4)에 다시 지어졌다. 고종 대에 들어 건청궁과 태원전, 집옥재 등이 조성되었으며, 특히 건청궁 옥호루는 1895년 을미사변으로 명성황후가 시해되는 비운의 장소이기도 하다.1910년 경술국치 후 경복궁은 계획적으로 훼손되기 시작하여 1915년 조선물산공진회를 개최한다는 명분으로 대부분의 전각들이 철거되었고, 1926년에는 조선총독부 청사를 지어 경복궁의 경관을 훼손하였다. 이후 1990년대부터 본격적으로 경복궁 복원공사가 진행되었고, 1995년부터 1997년까지 조선총독부 청사를 철거하였으며 흥례문 일원, 침전 권역, 건청궁과 태원전, 그리고 광화문 등이 복원되어 현재에 이르고 있다.경복궁에는 조선시대의 대표적인 건축물인 경회루와 향원정의 연못이 원형대로 남아 있으며, 근정전의 월대와 조각상들은 당시의 조각미술을 대표한다. 현재 흥례문 밖 서편에는 국립고궁 박물관이 위치하고 있고, 경복궁 내 향원정의 동편에는 국립민속 박물관이 위치하고 있다.경복궁의 주요 문화재로는 사적 경복궁, 국보 경복궁 근정전, 국보 경복궁 경회루, 보물 경복궁 자경전, 보물 경복궁 자경전 십장생 굴뚝, 보물 경복궁 아미산굴뚝, 보물 경복궁 근정문 및 행각, 보물 경복궁 풍기대 등이 있다. ◎ 한류의 매력을 만나는 여행 정보미국의 국민 TV 쇼 ‘더 투나잇 쇼 스타링 지미 팰런’에서는 ‘BTS위크’라는 이름을 붙여 닷새간 BTS 특별 방송을 진행했는데, 그중 BTS가 ‘맵 오브 더 솔 : 페르소나’ 미니앨범 수록곡 ‘소우주’와 ‘IDOL’을 부른 장소가 화제다. 그 장소는 바로 조선시대의 궁궐 중 하나인 ‘경복궁’의 경회루와 근정전이다. 보랏빛 조명에 아름답게 빛나던 경복궁에서 한국의 과거를 체험해 보길 추천한다.","=GOOGLETRANSLATE(A290, ""ko"", ""en"")"
02-3700-3900,"=GOOGLETRANSLATE(A291, ""ko"", ""en"")"
선암사 [유네스코 세계유산],"=GOOGLETRANSLATE(A292, ""ko"", ""en"")"
전남 전라남도 순천시 승주읍 선암사길 450,"=GOOGLETRANSLATE(A293, ""ko"", ""en"")"
"조계산 기슭 동쪽에 자리 잡은 선암사는 백제 성왕 7년(529년)에 아도화상이 비로암을 짓고, 신라 경문왕 1년 도선국사가 선종 9 산 중 동리 산문 선풍으로 지금의 선암사를 창건하셨다. 반대편 서쪽 산 중턱에는 유명한 승보사찰 송광사가 자리하고 있다. 선암사 주위로는 수령 수백 년 되는 상수리, 동백, 단풍, 밤나무 등이 울창하고 특히 가을 단풍이 유명하다. 또한, 절 앞에 아치형의 승선교가 있는데(보물), 받침대가 자연 암반으로 되어 있어 견고하며, 중앙부의 용머리가 매우 신비롭다. 대웅전 앞 좌우에 서 있는 삼층석탑도(보물) 관광객의 시선을 끈다. 사찰 전통문화가 가장 많이 남아 있는 절의 하나로 보물 7점 외에도 장엄하고 화려한 대웅전, 팔상전, 원통전, 금동향로, 일주문 등 지방 문화재 12점이 있고, 선암사 본찰 왼편으로 난 등산로를 따라 오르면 높이 7m, 넓이 2m에 이르는 거대한 바위에 조각된 마애불을 볼 수 있다. 800년 전통을 지닌 자생 다원, 송광사에서 선암사를 잇는 조계산 등산로, 수정 같은 계곡물, 울창한 수목과 가을 단풍이 이곳의 멋을 더해 준다. 또한, 선암사 인근에는 지리산과 백운산과 마찬가지로 고로쇠나무가 자생하고 있어 매년 경칩을 전후하여 약수를 맛볼 수 있다.선암사 칠전선원은 전남 순천시 송주읍 조계산 동쪽 기슭에 있는 사찰 선암사에 있는 참선 장소이다. 태고종의 유일한 총림인 태고총림으로서 강원과 선원에서 수많은 스님들이 수행을 하고 있는 종합수도 도량이다. ‘칠전’이란 선암사에서 가장 위쪽에 있는 일곱 채의 건물군이다. 선암사 뒤편의 야생차밭에 800년이 넘는 자생 차가 군락지가 있다. 차 배지에서 생산한 야생차는 화개 차를 최상품으로 치지만, 순 자연산 야생차는 선암사 차를 최고로 친다. 선암사 야생차의 특징을 ‘구수하고 깊은 맛’으로 표현하는데, 이는 차나무가 삼나무와 참나무가 우거진 음지에서 자라 찻잎이 연하고 운무와 습한 기후가 깊은 맛을 만들어 낸다. 하지만 선암사 차를 맛보기란 쉽지 않다. 선암사 차밭은 규모가 크지 않아 수확량도 적고 귀한 대접을 받는다.","=GOOGLETRANSLATE(A294, ""ko"", ""en"")"
061-754-5247,"=GOOGLETRANSLATE(A295, ""ko"", ""en"")"
애니포레,"=GOOGLETRANSLATE(A296, ""ko"", ""en"")"
"애니포레는 동물과 숲을 만날 수 있는 공간으로 용평 리조트 안에 있다. 애니포레는 해발 900~1,000m에 있어 한여름에도 청량한 시원함을 느낄 수 있으며 사계절 맑은 공기를 마실 수 있다. 이름은 동물을 뜻하는 (Animal)과 숲(Forest)의 합성어로 동물과 숲이 함께 하는 공간을 의미한다. 매표소 입구에서 애니포레까지 가는 방법은 발왕산 엄홍길 입구에서 도보로 가는 방법(60분 소요)과 모노레일을 타고 가는 방법(10분 소요) 두 가지가 있다. 모노레일을 타고 하차한 지점에서부터 가문비치유숲과 알파카 목장을 선택해서 둘러보면 된다. 가문비치유숲은 과거 화전민의 터전이었던 곳을 모나 용평 직원들이 1968년부터 1,800여 그루의 독일가문비 나무를 심고 가꿔 만든 숲으로 가문비나무는 우리에겐 크리스마스트리로 익숙하다. 하늘로 쭉쭉 뻗은 나무숲은 그 자체로도 이국적인 풍경을 자아내며 특히 겨울에 눈 덮인 가문비나무숲은 그야말로 환상적인 모습을 보여준다. 알파카 목장에서는 알파카를 비롯한 동물농장 식구들에게 먹이를 주는 체험도 할 수 있다. 이곳 전체를 둘러보는 데는 성인 기준 1시간 반에서 2시간 반 정도의 시간이 소요된다고 하며, 산책로 구석구석 다양한 볼거리와 포토 스팟이 많아 시간의 여유가 있다면 하루를 온전히 이곳에서 시간을 보내도 지루하지 않을 정도이다. 이 밖에도 요가나 숲속 콘서트 등 다양한 프로그램을 제공하고 있으므로 참여해 보는 것도 색다른 경험이 될 것이다. 애니포레 안에는 식당과 카페도 있어 간단하게 식사를 해결하거나 쉬었다 가도 좋다.","=GOOGLETRANSLATE(A297, ""ko"", ""en"")"
0507-1359-7166,"=GOOGLETRANSLATE(A298, ""ko"", ""en"")"
경기도 양주시 회암사길 11 (율정동),"=GOOGLETRANSLATE(A299, ""ko"", ""en"")"
"경기도 북부에 위치한 양주시는 600여 년의 유구한 역사와 전통을 자랑하는 유서 깊은 문화의 고장으로 유·무형의 중요한 문화유산을 간직하고 있다. 그중에서도 회암동 천보산 자락에 위치한 회암사는 유교사회를 지향했던 조선시대에 왕실의 적극적 후원을 입은 조선최대의 왕실사찰로서 한국 불교사에서 중요한 자리를 차지하고 있다. 지금은 비록 찬란했던 당시의 모습을 볼 수 없지만, 절터에 남아있는 유구를 통해 당시 회암사의 위상을 상상해 보는 것은 어렵지 않다. 양주시에서는 이러한 회암사지를 경기북부 최고의 관광지와 역사교육의 장으로 조성하기 위해 회암사지 종합정비계획을 수립했다. 종합정비계획에 따라 연차적으로 회암사지 발굴조사, 박물관 건립, 유적 및 단지정비 등의 사업을 추진하였으며, 양주시립회암사지박물관은 그 사업의 일환으로 2012년 10월 19일 개관한 이래 현재에 이르렀다.양주시립회암사지박물관은 고려 말·조선 초 최대 왕실사찰이었던 회암사의 역사와 위상을 재조명하고, 유물수집·보관·연구·전시·교육기능을 통해 박물관으로써의 역할을 올바르게 수행함은 물론, 대국민서비스를 강화함으로써 보다 발전적인 역사·문화중심기관의 역할을 할 수 있는 전문박물관으로 운영하고자 한다. 아울러 국내·외 기관과의 문화교류 창구로 활용하여 문화예술 도시로서의 이미지를 창출하는데 기여하는 양주시의 대표 박물관으로 운영하고자 한다.","=GOOGLETRANSLATE(A300, ""ko"", ""en"")"
031-8082-4187,"=GOOGLETRANSLATE(A301, ""ko"", ""en"")"
충주 활옥동굴,"=GOOGLETRANSLATE(A302, ""ko"", ""en"")"
충북 충청북도 충주시 목벌안길 26 (목벌동),"=GOOGLETRANSLATE(A303, ""ko"", ""en"")"
"1922년 일제강점기에 개발된 국내 유일 활석 광산으로 기록상 57㎞, 비공식 87㎞ 에 이르며 지하 수직고는 711m로 동양 최대 규모를 자랑하는 곳이다. 이 가운데 57㎞ 중에서 2.5㎞를 관광지로 개발해 빛 조형물, 공연장, 건강세러피 등을 조성했다. LED 네온과 자연 그대로의 다양한 빛으로 오묘하고 신비로운 분위기를 연출하며, 연중 11~15도의 온도를 유지하고 있기 때문에 여름철 관광지로 인기가 많은 곳이다. 또한 암반수가 고여 만들어진 호수에서 카약을 타고 동굴 내부를 볼 수 있는 체험도 각광을 받고 있다. 1900년 발견되고 일제강점기(1922년)에 개발을 시작한 국내 유일의 백옥·활석·백운석 광산이다. 조선 시대 충주에서 채굴한 활석이 왕실 약재로 사용됐다고 한다. 활석은 지금도 활용도가 높다. 순도가 높은 활석은 화장품 원료와 베이비파우더로, 순도가 낮은 활석은 윤활제와 구두약, 세면도구 등 생활용품으로 쓰인다.","=GOOGLETRANSLATE(A304, ""ko"", ""en"")"
0507-1447-0517,"=GOOGLETRANSLATE(A305, ""ko"", ""en"")"
보은 법주사 [유네스코 세계유산],"=GOOGLETRANSLATE(A306, ""ko"", ""en"")"
충북 충청북도 보은군 속리산면 법주사로 405,"=GOOGLETRANSLATE(A307, ""ko"", ""en"")"
"부처님의 법이 머문다는 뜻의 법주사는 속리산 자락에 위치하고 있으며 신라 진흥왕 14년(서기 553)에 의신조사가 창건하고 성덕왕과 혜공왕이 중창하였는데 이때부터 대찰의 규모를 갖추기 시작하였다. 고려 홍건적의 침입 때는 공민왕이 안동으로 피난을 왔다가 환궁하는 길에 들르기도 하였고 조선 태조는 즉위하기 전 백일기도를 올리기도 하였으며 병에 걸렸던 세조는 복천암에서 사흘 기도를 올리기도 하였다고 한다. 조선 중기에 이르러서는 60여 동의 건물과 70여 개의 암자를 거느린 대찰로서 위용을 떨치게 되었지만, 임진왜란으로 인해 사찰의 거의 모든 건물이 전소되어 1624년 인조 2년에 이르러 벽암스님에 의해 다시 중창하였고 이후에도 여러 차례 중수를 거친 후 오늘에 이른다. 예전 법주사 가람배치는 대웅보전을 중심으로 하는 화엄신앙축과 용화보전을 중심으로 하는 미륵신앙축이 팔상전에 직각으로 교차하고 있었으나, 1990년 높이가 33미터에 이르는 청동 미륵불을 조성하면서 그 배치가 흩어져 버렸다. 경내에는 대웅보전을 중심으로 용화전, 원통보전, 명부전, 능인전, 조사각, 진영각, 삼성각 등 전각과 종무소를 포함한 10여 채의 요사채들이 남아 있다. 이곳 법주사를 비롯한 속리산 일대에는 보은의 지정 문화재 절반 이상이 몰려 있는데 그중 법주사에는 국보가 3점이나 된다. 또, 천왕문과 사도세자의 어머니 영빈 이 씨의 위패를 모셨던 선희궁 원단, 16 나한을 모시고 있는 능인전, 자기 몸을 태워 부처님께 공양한 희견보살상, 그리고 쌀 80 가마는 너끈히 들어가는 석조와 쇠솥 등이 그것이다. 법주사는 천 년이 넘는 역사를 통한 미륵신앙이 전해져 내려왔던 곳으로써 기도와 예불 수행 등 기초적인 불교문화 체험을 할 수 있도록 템플스테이를 진행하고 있다.팔상전은 5층 목탑으로서 우리나라 목탑 연구에 중요한 자료가 되며, 신라 진흥왕 때에 의신이 세웠고 776년 병진이 중창해 1597년 정유재란 때 소실된 것을 1605년에 재건하여 오늘에 이르고 있다. 벽면에 부처의 일생을 8장면으로 구분하여 그린 팔상도가 그려져 있어 팔상전이라 이름 붙였다. 팔상전은 1984년에 쌍봉사의 대웅전으로 쓰이고 있던 3층 목조탑이 소실됨으로써 한국 목조탑의 유일한 실례가 된 중요한 건축물로 전체높이가 상륜까지 22.7m이며 현존하는 한국의 탑파 중 제일 높은 것이다. 또한 석연지는 8각의 지대석 위에 3단의 굄과 한 층의 복련대를 더하고 그 위에 구름무늬로 장석을 놓아 거대한 석련지를 떠받쳐 마치 연꽃이 구름 위에 둥둥 뜬 듯한 모습을 조식한 걸작품으로 8세기경에 제작된 통일신라시대의 작품으로 보고 있으며, 쌍사자 석등은 신라 석등 중 뛰어난 작품 중의 하나로 그 조성 연대는 성덕왕 19년(720)으로 추정되고 있다. 석등의 간주석을 석사자로 대치한 이 석등은 전형적인 양식에서 벗어난 것으로 8각의 지대석 위에 하대 연화석과 쌍사자 연화대 방석을 모두 하나의 돌에 조각한 것으로 다른 석등에 비해 화사석과 옥개석이 큰 것이 특징이다.","=GOOGLETRANSLATE(A308, ""ko"", ""en"")"
043-543-3615,"=GOOGLETRANSLATE(A309, ""ko"", ""en"")"
안반데기,"=GOOGLETRANSLATE(A310, ""ko"", ""en"")"
강원특별자치도 강릉시 왕산면 안반데기길 428,"=GOOGLETRANSLATE(A311, ""ko"", ""en"")"
"안반데기는 해발 1,100m 고산지대로, 떡메로 반죽을 칠 때 사용하는 오목하고 넓은 나무 받침인 ‘안반’과 평평한 땅을 뜻하는 ‘데기’에서 이름이 유래되었다. 1965년부터 화전민들이 산을 깎아 개간하며 정착하였고, 경사가 가팔라 기계농이 불가능해 전적으로 사람의 힘으로 밭을 일구었다. 1995년에는 28 가구 남짓의 주민들이 대를 이어 밭을 일구며 땅을 정식으로 매입하여 실질적인 소유주가 되었다. 약 200만㎡에 이르는 이 땅은 척박했던 산지를 풍요로운 고랭지 배추밭으로 탈바꿈시켰다. 단순한 배추밭을 넘어, 안반데기는 인간의 노동이 만든 경관으로 주목받고 있다.","=GOOGLETRANSLATE(A312, ""ko"", ""en"")"
강릉시 관광정책과 033-640-5125,"=GOOGLETRANSLATE(A313, ""ko"", ""en"")"
제이드가든,"=GOOGLETRANSLATE(A314, ""ko"", ""en"")"
강원특별자치도 춘천시 남산면 햇골길 80 제이드가든수목원,"=GOOGLETRANSLATE(A315, ""ko"", ""en"")"
"‘숲 속에서 만나는 작은 유럽’이라는 테마로 꾸민 이국적인 수목원으로 약 16만 3500㎡ 부지에 자연 지형을 가능한 원형대로 유지한 채로 24개의 테마 정원을 조성했다. 수목원 입구의 이탈리아 토스카나 풍 방문객 센터, 영국풍 화단으로 꾸민 영국식 보더가든, 이탈리아풍 정원 양식과 수로를 갖춘 이탈리안 웨딩 가든 등 곳곳에서 유럽 감성이 느껴진다.수목원을 돌아보는 산책로는 크게 나무내음길, 숲 속바람길로 나눠진다. 중심부의 나무내음길은 바닥에 우드 칩이 깔려있고 테마 정원 곳곳으로의 접근성이 좋다. 숲 속바람길은 나무가 무성하고 시원해서 여름철에 걷기 좋다. 각 코스는 편도 40~60분 정도 소요되며 중간중간 서로 연결된다.모든 코스는 매표소에서 시작해 가장 꼭대기의 가드너스 코티지나 스카이가든에서 끝난다. 산책 중 만날 수 있는 카페 허니비 코티지를 비롯해, 스튜디오제이드(Gift shop) 등의 편의시설을 갖췄다. 시기별로 야간 개장을 시행하며 경춘선 굴봉산역과 수목원을 오가는 셔틀버스를 운행한다.","=GOOGLETRANSLATE(A316, ""ko"", ""en"")"
033-260-8300,"=GOOGLETRANSLATE(A317, ""ko"", ""en"")"
달성공원,"=GOOGLETRANSLATE(A318, ""ko"", ""en"")"
대구광역시 중구 달성공원로 35 (달성동),"=GOOGLETRANSLATE(A319, ""ko"", ""en"")"
"대구에서 가장 오래된 도심 공원인 달성공원은 역사의 흔적을 품고 있다. 원래 대구의 옛 부족국가였던 달구벌의 토성 달성은 우리나라 성곽 발달 사상 가장 이른 시기에 축성된 성곽으로 달성공원이라는 이름도 바로 그 토성에서 유래한다. 달성공원은 도시 중심부에 위치하고 있어 교통이 편리하고, 공원 내에 사적지가 있어 어린이와 청소년의 산 교육장으로 이용되고 있다. 또한, 희귀 거수목과 조경수가 조화되어 있고, 사슴과 타조, 물개, 호랑이 등을 관람할 수 있는 동물원이 있어 가족 여행객에게 인기가 있다. 곳곳에 벤치와 휴식 공간이 많으며 공원 둘레는 한 바퀴 도는 오솔길이 조성되어 있어 천천히 산책하며 쉬어가기 좋다.","=GOOGLETRANSLATE(A320, ""ko"", ""en"")"
053-803-7350,"=GOOGLETRANSLATE(A321, ""ko"", ""en"")"
제주절물자연휴양림,"=GOOGLETRANSLATE(A322, ""ko"", ""en"")"
제주특별자치도 제주시 명림로 584,"=GOOGLETRANSLATE(A323, ""ko"", ""en"")"
"제주절물자연휴양림은 삼나무가 주종을 이루는 힐링명소이다. 절물은 근처에 약효가 좋은 물이 난다고 하여 유래된 이름이며, 이전에 가뭄 때도 물이 마르지 않아 주민들이 식수로 이용했다고 할 정도로 수량이 풍부하다. 특히 신경통과 위장병에 특효가 있다고 하며, 제주도와 제주시에서 정기적으로 수질 검사를 진행하고 있다. 휴양림에 주 수종을 이루고 있는 삼나무는 60년대 중반부터 잡목을 제거하고 식재한 것이다. 삼나무 우량조림지는 자연휴양림으로 개발되면서 전국에서 가장 많은 사람이 방문하는 유명한 산림 휴식공간을 제공하고 있다. 휴양림 내에는 산책로, 약수터, 폭포, 연못, 잔디광장, 목공예체험장, 운동시설, 어린이 놀이시설, 숙박시설 등 다양한 시설이 갖추어져 있어 편안한 한 때를 보낼 수 있으며, 산책로는 비교적 완만하고 경사가 낮고 계단이 없어 노약자나 어린이, 장애인도 편하게 이용할 수 있다. 또 휴양림 내에는 다양한 동식물이 서식하고 있다. 휴양림 근처에는 기생화산인 절물오름이 있으며, 이곳 정상에는 전망대가 있어 말발굽형 분화구를 볼 수 있다. 날씨가 좋은 날이면 동쪽으로 성산일출봉이, 서쪽으로는 제주에서 제일 큰 하천인 무수천이, 북쪽으로는 제주시를 한눈에 조망할 수 있다.","=GOOGLETRANSLATE(A324, ""ko"", ""en"")"
064-728-1510,"=GOOGLETRANSLATE(A325, ""ko"", ""en"")"
"이천 테르메덴이 표방하는 독일식 온천시설은 단순히 목욕 중심으로 짜여있는 일본식과 달리 평균 30만 평방미터(90,750평) 이상의 광활한 부지에 울창한 숲에 둘러싸인 자연공원이 있어, 삼림욕을 할 수 있고, 수영도 할 수 있을만한 넓은 바데풀이 있고, 온천장 이외에 각종 스포츠 시설, 오락관, 문화관 그리고 각종 부대시설 등이 고루 갖추어져 있다. 온천욕 방법에 있어서 종래의 온천은 탕에 들어가 앉았다 나오는 일본식이 대부분이었으나 독일식 유럽풍의 온천은 바데풀 안에 장치된 워터제트 분사에 의해서 신체 각 부분에 자극을 주어 안마의 효과를 내는 동시에 피부의 활성화를 돕는다. 그리고 120㎝ 수심과 직경 30m의 방대한 바데풀 안에서 물줄기가 흐르는 유수풀과 순환하는 물속에서 보행은 물론 수영을 하면서 끊임없이 운동을 할 수 있다. 테르메덴은 이러한 독일식 온천의 구현을 목표로 총 429,754m²(13만 평)의 부지에 16,529m²(5,000여 평) 규모의 온천스파를 시작으로 해서 향후 호텔 콘도, 수목원, 골프연습장, 승마장 등을 갖춘 종합리조트이다.","=GOOGLETRANSLATE(A326, ""ko"", ""en"")"
이용 시즌·기간에 따라 이용 요금 상이하므로 홈페이지 참조,"=GOOGLETRANSLATE(A327, ""ko"", ""en"")"
풀＆스파 문의 031-645-2000 숙박 문의 031-645-2001,"=GOOGLETRANSLATE(A328, ""ko"", ""en"")"
잠실야구장,"=GOOGLETRANSLATE(A329, ""ko"", ""en"")"
잠실종합운동장잠실야구장,"=GOOGLETRANSLATE(A330, ""ko"", ""en"")"
