Original,TranslationFormula
"[프로그램]

F. Schubert / 6 Moments Musicaux, D. 780
1. Moderato in C major
2. Andantino in A-flat major
3. Allegro moderato in f minor

 
R. Schumann / Humoreske in B-flat major, Op. 20
1. Einfach
2. Hastig
3. Einfach und zart
4. Innig
5. Sehr lebhaft
6. Mit einigem Pomp
7. Zum Beschluss

 
INTERMISSION

 
J. Brahms / Piano Sonata No. 3 in f minor, Op. 5
1. Allegro maestoso
2. Andante espressivo
3. Scherzo: Allegro energico
4. Intermezzo(Ruckblich): Andante molto
5. Finale: Allegro moderato","=GOOGLETRANSLATE(A18, ""ko"", ""ja"")"
음연 공연사업부 02-3436-5152,"=GOOGLETRANSLATE(A19, ""ko"", ""ja"")"
추리스릴러 연극 원: 죄,"=GOOGLETRANSLATE(A20, ""ko"", ""ja"")"
경남 | 사랑새아트홀,"=GOOGLETRANSLATE(A21, ""ko"", ""ja"")"
경상남도 창원시 성산구 용지로169번길 11-26 (용호동),"=GOOGLETRANSLATE(A22, ""ko"", ""ja"")"
자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다. 진짜 스릴러연극의 귀환 서울 대학로를 시작으로 창원에서 새롭게 선보일 추리스릴러 연극 <원죄> 배우들의 치열한 연기가 시작된다! 해당 공연·전시 프로그램은 주최자·공연자 등의 사정에 따라 변경될 수 있습니다. 1688-2220,"=GOOGLETRANSLATE(A23, ""ko"", ""ja"")"
어린왕자,"=GOOGLETRANSLATE(A24, ""ko"", ""ja"")"
해바라기소극장,"=GOOGLETRANSLATE(A25, ""ko"", ""ja"")"
부산 남구 용소로13번길 30,"=GOOGLETRANSLATE(A26, ""ko"", ""ja"")"
1600-1716,"=GOOGLETRANSLATE(A27, ""ko"", ""ja"")"
"리타, 남편이 돌아왔다!","=GOOGLETRANSLATE(A28, ""ko"", ""ja"")"
경남 | 나비아트홀,"=GOOGLETRANSLATE(A29, ""ko"", ""ja"")"
경상남도 창원시 성산구 용지로169번길 11-13(용호동),"=GOOGLETRANSLATE(A30, ""ko"", ""ja"")"
"죽은 줄 알았던 남편이 돌아왔다! 도니제티의 단막 희극 오페라 <리타>를 100% 우리말로 만나는 특별한 기회! 카페 사장 리타는 과거 전 남편의 폭력에 시달렸지만, 지금은 현 남편 베페를 학대하는 가해자가 되었다. 어느 날, 죽은 줄 알았던 전 남편 가스파로가 재혼을 위해 이혼 서류를 받으러 나타나고... 두 남편은 리타를 서로에게 떠넘기기 위한 처절한 결투를 벌이는데... 해당 공연·전시 프로그램은 주최자·공연자 등의 사정에 따라 변경될 수 있습니다. 1688-2220","=GOOGLETRANSLATE(A31, ""ko"", ""ja"")"
낭만합창단 첫 번째 정기연주회: 머나먼 길,"=GOOGLETRANSLATE(A32, ""ko"", ""ja"")"
제33회 서울시민교향악단 정기연주회,"=GOOGLETRANSLATE(A33, ""ko"", ""ja"")"
경기 | 부천아트센터 콘서트홀,"=GOOGLETRANSLATE(A34, ""ko"", ""ja"")"
경기도 부천시 원미구 소향로 165 부천아트센터,"=GOOGLETRANSLATE(A35, ""ko"", ""ja"")"
"R석 30,000원, S석 10,000원","=GOOGLETRANSLATE(A36, ""ko"", ""ja"")"
서울시민교향악단 010-2599-6792,"=GOOGLETRANSLATE(A37, ""ko"", ""ja"")"
제91회 천안시충남국악관현악단 정기연주회,"=GOOGLETRANSLATE(A38, ""ko"", ""ja"")"
충남 | 천안예술의전당 대공연장,"=GOOGLETRANSLATE(A39, ""ko"", ""ja"")"
천안시충남국악관현악단 041-521-3549,"=GOOGLETRANSLATE(A40, ""ko"", ""ja"")"
제117회 원주시립합창단 정기연주회,"=GOOGLETRANSLATE(A41, ""ko"", ""ja"")"
강원 | 원주치악예술관,"=GOOGLETRANSLATE(A42, ""ko"", ""ja"")"
강원도 원주시 서원대로 331 (명륜동),"=GOOGLETRANSLATE(A43, ""ko"", ""ja"")"
원주시립합창단 033-766-6980,"=GOOGLETRANSLATE(A44, ""ko"", ""ja"")"
제629회 부산시립교향악단 정기연주회,"=GOOGLETRANSLATE(A45, ""ko"", ""ja"")"
부산시립예술단 051-607-3123,"=GOOGLETRANSLATE(A46, ""ko"", ""ja"")"
제79회 부산시립청소년교향악단 정기연주회,"=GOOGLETRANSLATE(A47, ""ko"", ""ja"")"
부산문화회관 중극장,"=GOOGLETRANSLATE(A48, ""ko"", ""ja"")"
부산 남구 유엔평화로76번길 1,"=GOOGLETRANSLATE(A49, ""ko"", ""ja"")"
부산시립국악관현악단 & 진주시립국악관현악단 합동교류연주회: 영남 풍류,"=GOOGLETRANSLATE(A50, ""ko"", ""ja"")"
"R석 20,000원
S석 10,000원","=GOOGLETRANSLATE(A51, ""ko"", ""ja"")"
부산시민회관 051-607-6000(ARS 1번),"=GOOGLETRANSLATE(A52, ""ko"", ""ja"")"
제86회 부산네오필하모닉오케스트라 정기연주회,"=GOOGLETRANSLATE(A53, ""ko"", ""ja"")"
"R석 100,000원
S석 70,000원
A석 50,000원
B석 30,000원","=GOOGLETRANSLATE(A54, ""ko"", ""ja"")"
부산네오필하모닉오케스트라 070-8899-7308,"=GOOGLETRANSLATE(A55, ""ko"", ""ja"")"
모차르트 탄생 270주년 기념 안양오페라단 정기연주회: 봄의 향연 오페라 갈라 콘서트,"=GOOGLETRANSLATE(A56, ""ko"", ""ja"")"
"[​​PROGRAM]


소프라노 맹연선

G. Donizetti ............... Quel guardo il cavaliere 오페라 <돈 파스콸레>




바리톤 오대희

W.A. Mozart .............. Hai già vinta la causa 오페라 <피가로의 결혼>




소프라노 홍선진

J. Massenet .............. Pleurez mes yeux 오페라 <르 시드>




테너 이기용

W.A. Mozart ............. Dies Bildnis ist bezaubernd schön 오페라 <마술피리>




소프라노 송선아 황진영 테너 임홍재 강전욱

G. Verdi ................... Libiamo ne' lieti calici 오페라 <춘희>




베이스 바리톤 강병주

W.A. Mozart ............. Aprite un po’ quegl’occh 오페라 <피가로의 결혼>




소프라노 박현옥

G. Donizetti .............. Regnava nel silenzio 오페라 <루치아 디 람메르무어>




테너 강전욱

G. Verdi ................... Quando le sere al placido 오페라 <루이자 밀러>




소프라노 황진영

G. Donizetti .............. In questo semplice modesto asilo 오페라 <베틀리>




소프라노 신재은 홍선진 테너 김선용 이기용

G. Puccini ................ O soave fanculla 오페라 <라보엠>




Intermission




바리톤 오동국

G. Verdi ............... Credo in un Dio crudel 오페라 <오텔로>




테너 김선용

G. Verdi ................. Pietoso al lungo pianto 오페라 <하루만의 임금>




소프라노 신재은

J. Massenet ............ Suis-je gentille ainsi?... 오페라 <마농>




테너 임홍재

W.A. Mozart .......... Dalla sua pace 오페라 <돈 죠반니>




소프라노 박현옥 맹연선 바리톤 강병주 오대희

W.A. Mozart .......... Là ci darem la mano 오페라 <돈 죠반니>




소프라노 송선아

C. Gounod ........... Air des bijoux 오페라 <파우스트>




테너 손민호

P. Sorozabal ........ No Puede ser! 오페라 <항구의 선술집>




소프라노 송정아

F. Lehár .............. Meine Lippen, sie küssen so heiß 오페레타 <주디타>","=GOOGLETRANSLATE(A57, ""ko"", ""ja"")"
"R석 100,000원
S석 50,000원","=GOOGLETRANSLATE(A58, ""ko"", ""ja"")"
뮤직플러스 02-2203-0483,"=GOOGLETRANSLATE(A59, ""ko"", ""ja"")"
뮤지컬 <인화>,"=GOOGLETRANSLATE(A60, ""ko"", ""ja"")"
서울 | 홍익대 대학로 아트센터 소극장,"=GOOGLETRANSLATE(A61, ""ko"", ""ja"")"
서울특별시 종로구 대학로 57,"=GOOGLETRANSLATE(A62, ""ko"", ""ja"")"
"R석 66,000원, S석 55,000원","=GOOGLETRANSLATE(A63, ""ko"", ""ja"")"
02-6464-0965,"=GOOGLETRANSLATE(A64, ""ko"", ""ja"")"
헤어지는 기쁨,"=GOOGLETRANSLATE(A65, ""ko"", ""ja"")"
송죽씨어터,"=GOOGLETRANSLATE(A66, ""ko"", ""ja"")"
대구광역시 중구 교동길 15 (화전동),"=GOOGLETRANSLATE(A67, ""ko"", ""ja"")"
053-252-5733,"=GOOGLETRANSLATE(A68, ""ko"", ""ja"")"
What Holds Us | 우리를 붙드는 것,"=GOOGLETRANSLATE(A69, ""ko"", ""ja"")"
서울 | 갤러리세줄,"=GOOGLETRANSLATE(A70, ""ko"", ""ja"")"
서울특별시 종로구 평창30길 40,"=GOOGLETRANSLATE(A71, ""ko"", ""ja"")"
"갤러리 세줄은 오는 2026년 2월 26일부터 04월 04일까지 작가 정보원과 최정윤의 2인 전 《What Holds Us | 우리를 붙드는 것》을 개최합니다. 이번 전시는 세대와 표현 방식이 다른 두 작가의 작업을 한 공간에 병치함으로써, 우리를 지탱하고 붙드는 힘의 본질에 대해 질문을 던집니다. 우리를 붙드는 것은 언제나 눈에 보이는 것만은 아닙니다. 구조일 수도 있고 관계나 기억, 혹은 말없는 긴장감일 수도 있습니다. 두 작가는 각자의 방식으로 이처럼 보이지 않는 힘을 탐색해 왔으며, 그들의 작업은 공간과 감정, 질서와 불안 사이를 넘나들며 조각이 도달할 수 있는 감각적 영역을 확장합니다. 정보원은 건축과 조각을 함께 공부하며 오랜 시간 ‘공간’이라는 개념을 중심에 두고 조각의 언어를 발전시켜 왔습니다. 공공 조형물과 금속 구조물을 통해 구조와 긴장, 흐름, 음향까지도 작품의 일부로 받아들이는 입체적인 감각이 특징입니다. 음악의 리듬이나 주파수를 시각화한 평면 및 입체 작업을 통해, 감각과 기술, 구조와 흐름을 유연하게 넘나드는 조형 언어를 보여줍니다. 최정윤은 검, 실, 소금, 꽃 같은 상징적인 재료를 활용해 인간의 욕망과 권력, 시간의 흔적을 조형화해 왔습니다. 검을 실로 감거나 소금으로 봉인하는 행위를 통해 욕망을 억누르고 감정을 봉인하며, 한(恨)의 미학을 구현합니다. 상징과 물성을 결합한 조형 언어는 강한 내면성과 함께 긴장감을 자아냅니다. 《What Holds Us》는 구조와 봉인, 공간과 욕망, 추상과 상징이라는 각기 다른 미학 언어가 맞닿으며 새로운 균형을 만들어냅니다. 관람자는 두 작가의 작업을 통해 ‘무엇이 우리를 붙들고 있는가’라는 질문과 자신만의 답을 마주하게 될 것입니다. Gallery Sejul presents the two person exhibition What Holds Us featuring artists Chung Bowon and Choi Jeongyun, on view from February 26 to April 4, 2026. Bringing together two sculptors of different generations and artistic approaches, the exhibition poses a fundamental question about the forces that sustain and bind us. What holds us is not always something visible. It may take the form of structure, relationships, memory, or a silent tension that exists just beneath the surface. Through distinct yet resonant practices, both artists have long explored these invisible forces. Their works move fluidly between space and emotion, order and unease, expanding the sensory territory that sculpture can inhabit. Chung Bowon has developed his sculptural language around the concept of space, shaped by his background in both architecture and sculpture. His practice is characterized by an expanded spatial sensibility that embraces structure, tension, flow, and even sound as integral elements of form. Through metal constructions and public sculptures, as well as two dimensional and three dimensional works that visualize musical rhythm and fre","=GOOGLETRANSLATE(A72, ""ko"", ""ja"")"
02-391-9171,"=GOOGLETRANSLATE(A73, ""ko"", ""ja"")"
제124회 강릉시립합창단 정기연주회,"=GOOGLETRANSLATE(A74, ""ko"", ""ja"")"
강원 | 강릉아트센터 사임당홀,"=GOOGLETRANSLATE(A75, ""ko"", ""ja"")"
강원특별자치도 강릉시,"=GOOGLETRANSLATE(A76, ""ko"", ""ja"")"
강릉시립합창단 033-660-6857,"=GOOGLETRANSLATE(A77, ""ko"", ""ja"")"
"ONLY FOR YOU, 박수진 피아노 독주회: 시인의 이야기","=GOOGLETRANSLATE(A78, ""ko"", ""ja"")"
대구 | 에이치아츠(H-Art) 스튜디오,"=GOOGLETRANSLATE(A79, ""ko"", ""ja"")"
대구광역시 남구 현충로48길 19,"=GOOGLETRANSLATE(A80, ""ko"", ""ja"")"
에이치아츠 0507-1341-5199,"=GOOGLETRANSLATE(A81, ""ko"", ""ja"")"
수성아트피아 토요음악회: 구슬기 대금 독주회,"=GOOGLETRANSLATE(A82, ""ko"", ""ja"")"
대구 | 수성아트피아,"=GOOGLETRANSLATE(A83, ""ko"", ""ja"")"
대구광역시 수성구 무학로 180 (지산동),"=GOOGLETRANSLATE(A84, ""ko"", ""ja"")"
수성아트피아 053-668-1800,"=GOOGLETRANSLATE(A85, ""ko"", ""ja"")"
김영주 플루트 독주회 Ⅸ: Musique Fran&ccedil;ais Ⅲ (프랑스 음악 3),"=GOOGLETRANSLATE(A86, ""ko"", ""ja"")"
잠들지않는 형상들 존재는 어떻게 기념되는가,"=GOOGLETRANSLATE(A87, ""ko"", ""ja"")"
경남 | 갤러리오로라,"=GOOGLETRANSLATE(A88, ""ko"", ""ja"")"
서울특별시 송파구 백제고분로39길 33,"=GOOGLETRANSLATE(A89, ""ko"", ""ja"")"
"스페이스나무 갤러리 오로라가 기획한 이번 박성열 초대전은 ‘존재는 어떻게 기념되는가’라는 질문에서 출발한다. 작가는 형상을 통해 기억을 다룬다. 그것은 굳어버린 과거의 기록이 아니며 지금도 호흡하며 살아 움직인다. 화면 위에 등장하는 거대한 얼굴과 동물, 그리고 기념비적 구조물들은 침묵 속에 서 있으면서도 관객을 응시하며 질문을 던진다. 이 전시는 ‘기념’의 방식과 ‘존재’의 의미를 다시 생각하는 자리다. 이번 전시에서 선보이는 형상들은 완결된 기념비가 아니다. 전통적 기념비가 영웅과 승리를 돌과 금속으로 고정해 시간을 멈추는 장치였다면, 박성열의 형상은 균열과 침식, 이동의 상태를 내포한다. 단단해 보이는 얼굴은 어딘가 부서져 있고, 상징적 인물들은 중심을 장악하지 못한 채 불안정하게 놓여 있다. 그것은 승리의 표정이라기보다 시간의 무게를 견뎌온 얼굴에 가깝다. 작가는 확고한 선언 대신 흔들리는 상태를, 단적인 메시지 대신 질문을 선택한다. 말, 늑대, 고릴라, 사자 등 동물의 형상 또한 주요한 모티프다. 이들은 인간 이전의 시간과 본능, 생명의 원형을 상징한다. 인간의 얼굴이 역사와 문명을 대변한다면, 동물은 생명 그 자체에 가까운 존재다. 두 세계가 한 화면 안에서 중첩될 때, 존재는 하나의 의미로 고정되지 않고 다층적으로 진동한다. 문명과 본능, 이상과 현실 사이의 긴장이 회화적 공간 안에서 팽팽히 교차한다. 박성열의 화면은 두터운 마티에르가 특징적이다. 그는 물감을 쌓고, 긁고, 다시 덧입히는 과정을 반복하며 화면을 조각처럼 밀어 올린다. 이 물성은 단순한 질감을 넘어 시간의 퇴적을 드러낸다. 매끈하게 정리된 표면 대신 남겨진 흔적들은 ‘완성’이 아니라 ‘과정’을 증언한다. 형상은 굳어 있으면서도 살아 있고, 멈춰 있으면서도 움직이는 상태로 존재한다. 작가는 특정한 메시지를 전달하기보다 관객 각자의 기억을 환기하는 공간을 제안한다. 거대한 얼굴과 마주하는 순간, 혹은 정면으로 다가오는 동물의 시선을 받는 순간, 우리는 스스로에게 묻게 된다. 무엇이 기억으로 남는가. 무엇이 기념될 가치가 있는가. 그리고 우리는 어떤 형상으로 남게 될 것인가. 스페이스나무 갤러리 오로라가 기획한 이번 초대전은 동시대 구상 회화의 확장 가능성을 보여주는 동시에, 기념과 기억, 존재의 의미를 새롭게 사유하는 자리다. 끊임없는 변화와 도전을 거듭해 온 박성열의 치열한 작가정신은 이번 전시를 통해 더욱 선명하게 드러날 것이다. ‘존재는 어떻게 기념되는가’라는 물음은 전시의 출발점이며, 관객 각자에게 남겨질 질문이다. 전시명 : 박성열 초대전 <잠들지 않는 형상들, 존재는 어떻게 기념되는가> 참여작가 : 박성열 전시 기간 : 2026. 2. 25 ~ 2026. 3. 23 장소 : 스페이스 나무 갤러리 오로라 문의: 055-374-3500 해당 공연·전시 프로그램은 주최자·공연자 등의 사정에 따라 변경될 수 있습니다. 1688-2220","=GOOGLETRANSLATE(A90, ""ko"", ""ja"")"
055-374-3500,"=GOOGLETRANSLATE(A91, ""ko"", ""ja"")"
"온: 콘서트, 임혜령 피아노 독주회","=GOOGLETRANSLATE(A92, ""ko"", ""ja"")"
온쉼표,"=GOOGLETRANSLATE(A93, ""ko"", ""ja"")"
서울특별시 송파구 송파대로37길 50 (석촌동),"=GOOGLETRANSLATE(A94, ""ko"", ""ja"")"
"인천시립교향악단 기획연주회, 과정음악회 Ⅱ","=GOOGLETRANSLATE(A95, ""ko"", ""ja"")"
아트센터 인천 콘서트홀,"=GOOGLETRANSLATE(A96, ""ko"", ""ja"")"
인천시립교향악단 032-420-2781,"=GOOGLETRANSLATE(A97, ""ko"", ""ja"")"
김원미 피아노 독주회,"=GOOGLETRANSLATE(A98, ""ko"", ""ja"")"
"[PROGRAM]

R. Schumann ........... Papillons, Op.2

R. Schumann ........... Symphonic Etudes, Op.13

-Intermission-

G. Gershwin ............... Three-Quarter Blues
Impromptu in Two Key
Prelude (Rubato)
Merry Andrew

F. Chopin ................... Bolero, op.19

F. Chopin ................... Mazurka, Op.30, No.1
Op.30, No.2
Op.17, No.4
Op.56, No.3

F. Chopin ................... Ballde, No.4 Op.52 in F minor","=GOOGLETRANSLATE(A99, ""ko"", ""ja"")"
"R석 50,000원
S석 30,000원","=GOOGLETRANSLATE(A100, ""ko"", ""ja"")"
"금호영재콘서트, 남예린 피아노 독주회","=GOOGLETRANSLATE(A101, ""ko"", ""ja"")"
"[PROGRAM]

루트비히 판 베토벤 Ludwig van Beethoven
피아노 소나타 제6번 F장조, Op.10/2
Piano Sonata No.6 in F Major, Op.10/2
Allegro
Allegretto
Presto

프란츠 리스트 Franz Liszt
피아노를 위한 6개의 파가니니 대연습곡, S.141 중 라 캄파넬라
La campanella from 6 Grandes Études de Paganini for Piano, S.141

펠릭스 멘델스존 Felix Mendelssohn
피아노를 위한 환상곡 f-sharp단조, ‘스코틀랜드 소나타’, Op.28
Fantasy for Piano in f-sharp minor, ""Sonate Écossaise”, Op.28
Con moto agitato - Andante - Con moto agitato
Allegro con moto
Presto

I N T E R M I S S I O N

프란츠 요제프 하이든 Franz Joseph Haydn
건반 소나타 E-flat장조, H.16/49
Keyboard Sonata in E-flat Major, H.16/49
Allegro
Adagio e cantabile
Finale. Tempo di Menuet

프란츠 리스트 Franz Liszt
피아노를 위한 3개의 콘서트 연습곡, S.144 중 탄식
Un sospiro from 3 Études de concert for Piano, S.144

프레데리크 쇼팽 Frédéric Chopin
피아노를 위한 서주와 론도 E-flat장조, Op.16, CT.195
Introduction and Rondo in E-flat Major for Piano, Op.16, CT.195","=GOOGLETRANSLATE(A102, ""ko"", ""ja"")"
"금호영체임버콘서트, 브리오 퀸텟 연주회","=GOOGLETRANSLATE(A103, ""ko"", ""ja"")"
"[프로그램]

 

요한 제바스티안 바흐 Johann Sebastian Bach
오르간을 위한 푸가 g단조, ‘작은 푸가’, BWV578 (금관 오중주를 위한 편곡 캐나디안 브라스)
Fugue for Organ in g minor, “Little Fugue”, BWV578 (arranged for Brass Quintet by Canadian Brass)

 

앙드레 라포스 André Lafosse
금관 오중주를 위한 즉흥 모음곡
Suite Impromptu for Brass Quintet
I. Épithalame
II. Marche
III. Élégie
IV. Mouvement

 

케리 터너 Kerry Turner
금관 오중주를 위한 테투안의 카스바
The Casbah of Tetouan for Brass Quintet



I N T E R M I S S I O N



빅토르 에발트 Victor Ewald
금관 오중주 제2번, Op.6
Brass Quintet No.2, Op.6
Allegro risoluto
Theme with variations
Allegro vivace

 

외젠 보자 Eugène Bozza
금관 오중주를 위한 소나티네
Sonatine for Brass Quintet
Allegro vivo
Andante ma non troppo
Allegro vivo
Largo. Allegro Vivace","=GOOGLETRANSLATE(A104, ""ko"", ""ja"")"
나은아 바이올린 독주회: 베토벤 바이올린 소나타 전곡 시리즈 II,"=GOOGLETRANSLATE(A105, ""ko"", ""ja"")"
"[프로그램]


Ludwig van Beethoven (1770-1827)
Sonata for Violin and Piano No. 5 in F Major, Op. 24
I. Allegro
II. Adagio molto espressivo
III. Scherzo. Allegro Molto
IV. Rondo. Allegro ma non troppo

 

Sonata for Violin and Piano No. 6 in A Major, Op. 30-1
I. Allegro
II. Adagio molto espressivo
III. Allegretto con variazioni

 

INTERMISSION

 

Sonata for Violin and Piano No. 8 in G Major, Op. 30-3
I. Allegro assai
II. Tempo di Minuetto, ma molto moderato e grazioso
III. Allegro vivace

 

Sonata for Violin and Piano No. 7 in c minor, Op. 30-2
I. Allegro con brio
II. Adagio cantabile
III. Scherzo. Allegro – Trio
IV. Finale. Allegro","=GOOGLETRANSLATE(A106, ""ko"", ""ja"")"
"칸타빌레 클래식 기획연주회 29, 이미솔 & 목혜진 듀오리사이틀: Danza del Fuego","=GOOGLETRANSLATE(A107, ""ko"", ""ja"")"
서울 | 칸타빌레 클래식 아트홀,"=GOOGLETRANSLATE(A108, ""ko"", ""ja"")"
서울특별시 서초구 남부순환로317길 31,"=GOOGLETRANSLATE(A109, ""ko"", ""ja"")"
010-4901-2228,"=GOOGLETRANSLATE(A110, ""ko"", ""ja"")"
제22회 그린필윈드오케스트라 정기연주회,"=GOOGLETRANSLATE(A111, ""ko"", ""ja"")"
꿈의숲아트센터 콘서트홀,"=GOOGLETRANSLATE(A112, ""ko"", ""ja"")"
"[공연소개]
이번 공연은 행진곡의 생동감에서 시작해 영화 음악의 감동으로 이어지는, 다채로운 색채의 무대입니다.

공연의 문을 여는 First Suite for Band – Alfred Reed는 행진, 래그, 갤럽으로 구성된 작품으로 관악합주의 리듬감과 활력을 유쾌하게 펼쳐 보입니다. 이어지는 Pearl Harbor는 서정적인 선율로 전쟁 속의 인간적인 감정을 조용히 그려냅니다.

중반부에는 John Williams의 음악 세계를 담은 John Williams in Concert가 연주되어, 웅장함과 감동이 공존하는 영화 음악의 매력을 선사합니다. 이후 Beauty and the Beast에서는 친숙한 멜로디와 따뜻한 분위기로 관객에게 동화 같은 시간을 전합니다.

마지막으로 Ennio Morricone의 명곡들을 엮은 Moment for Morricone가 연주되며, 깊은 여운과 함께 공연의 막을 내립니다.","=GOOGLETRANSLATE(A113, ""ko"", ""ja"")"
고경호 02-981-6119,"=GOOGLETRANSLATE(A114, ""ko"", ""ja"")"
제3회 오케스트라 syncope 정기연주회: 차이코프스키 시리즈,"=GOOGLETRANSLATE(A115, ""ko"", ""ja"")"
"제523회 대구시립교향악단 정기연주회: 생상스, 프랑스 낭만의 빛","=GOOGLETRANSLATE(A116, ""ko"", ""ja"")"
대구콘서트하우스 그랜드홀 (대공연장),"=GOOGLETRANSLATE(A117, ""ko"", ""ja"")"
"[PROGRAM]
생상스 - 오페라 “동양의 공주” 서곡
C. Saint-Saëns - “La princesse jaune” Overture

생상스 - 피아노 협주곡 제2번 g단조, Op.22 (Pf. 알렉 쉬친)
C. Saint-Saëns – Piano Concerto No.2 in g minor, Op.22
      I. Andante sostenuto
      II. Allegro scherzando
      III. Presto

Intermission

생상스 - 교향곡 제1번 E♭장조, Op.2
C. Saint-Saëns – Symphony No.1 in E-flat major, Op.2
      I. Adagio - Allegro
      II. Marche scherzo : Allegretto scherzando
      III. Adagio
      IV. Finale : Allegro maestoso","=GOOGLETRANSLATE(A118, ""ko"", ""ja"")"
"R석 30,000원
S석 16,000원
H석 10,000원","=GOOGLETRANSLATE(A119, ""ko"", ""ja"")"
대구시립교향악단 053-430-7765,"=GOOGLETRANSLATE(A120, ""ko"", ""ja"")"
제404회 광주시립교향악단 정기연주회: 보헤미아의 봄,"=GOOGLETRANSLATE(A121, ""ko"", ""ja"")"
광주 | 광주예술의전당 대극장,"=GOOGLETRANSLATE(A122, ""ko"", ""ja"")"
광주광역시,"=GOOGLETRANSLATE(A123, ""ko"", ""ja"")"
광주시립교향악단 062-613-8241,"=GOOGLETRANSLATE(A124, ""ko"", ""ja"")"
"제441회 인천시립교향악단 정기연주회, 인천시향과 올해의 예술가 Adventurous IPO Ⅱ","=GOOGLETRANSLATE(A125, ""ko"", ""ja"")"
제145회 광주시립국악관현악단 정기연주회: 풍류,"=GOOGLETRANSLATE(A126, ""ko"", ""ja"")"
광주시립국악관현악단 062-613-8243,"=GOOGLETRANSLATE(A127, ""ko"", ""ja"")"
열린수장고 기획전 《깊고 깊은 숲으로: 도로시의 원더링》,"=GOOGLETRANSLATE(A128, ""ko"", ""ja"")"
대전 | 대전시립미술관,"=GOOGLETRANSLATE(A129, ""ko"", ""ja"")"
대전광역시 서구 둔산대로 155,"=GOOGLETRANSLATE(A130, ""ko"", ""ja"")"
"《깊고 깊은 숲으로: 도로시의 원더링》은 17세기 말 세일럼 마녀 재판*에서 출발한다. 이 사건으로 어머니를 잃은 네 살 소녀 도로시 굿(Dorothy Good)의 이후를 상상하며, 기록되지 않은 시간과 감각을 불러온다. 깊은 숲속에서 다양한 존재와 만나는 도로시의 여정은 현실과 환상의 경계를 흐리며 전개된다. 전시 제목의 ‘원더링’은 목적 없는 방황이 아닌, 상실 이후 세계를 인식하고 관계 맺으며 스스로를 재구성해 나가는 과정으로 제시된다. 이번 전시는 작가 스텔라 수진이 그림을 그리는 행위를 통해 무엇을 바라보고 남기고자 하는지 질문한다. 이를 통해 작품 속에 축적된 작가의 시선과 사유의 흐름을 마주하게 한다. * 세일럼 마녀 재판(1692–1693): 미국 메사추세츠 세일럼에서 일어난 마녀 재판으로 갈등과 편견이 뒤엉킨 사회 속에서 무고한 사람들을 희생시킨 사건. 해당 공연·전시 프로그램은 주최자·공연자 등의 사정에 따라 변경될 수 있습니다. 1688-2220","=GOOGLETRANSLATE(A131, ""ko"", ""ja"")"
042-120,"=GOOGLETRANSLATE(A132, ""ko"", ""ja"")"
열린수장고 상설전 《DMA 소장품 하이라이트 2026》,"=GOOGLETRANSLATE(A133, ""ko"", ""ja"")"
