Original,TranslationFormula
02-3677-1500,"=GOOGLETRANSLATE(A357, ""ko"", ""ja"")"
전북 전주 한옥마을 [슬로시티],"=GOOGLETRANSLATE(A358, ""ko"", ""ja"")"
전북 전주 한옥마을,"=GOOGLETRANSLATE(A359, ""ko"", ""ja"")"
전북특별자치도 전주시 완산구 기린대로 99 (남노송동),"=GOOGLETRANSLATE(A360, ""ko"", ""ja"")"
"전주 한옥마을은 전주 풍남동 일대에 700여 채의 한옥이 군락을 이루고 있는 국내 최대 규모의 전통 한옥촌으로 전국 유일의 도심 한옥군이다. 1910년 조성되기 시작한 우리나라 근대 주거문화 발달과정의 중요한 공간으로, 경기전, 오목대, 향교 등 중요 문화재와 20여 개의 문화시설이 산재되어 있다. 향교길, 최명희길, 경기전길 등을 거닐면 한옥마을의 아름다운 골목길 모습과 한옥의 정취를 느낄 수 있다. 전주 한옥마을에 밤이 찾아오면 태조로를 밝히는 천사초롱과 한옥담장을 더욱 돋보이게 만드는 조명들로 감미로운 야경을 감상할 수 있다. 또 전주난장과 자만벽화마을, 야시장, 청년몰 등 이색 여행공간도 만날 수 있다. 한옥은 아름다움은 지붕선에 있고 지붕자락이 살짝 하늘로 향해 있는 것이 한옥의 특징이고 멋이다.한옥의 구조는 크게 안채와 사랑채로 나누어져 있다. 한옥의 또 하나의 특징은 온돌방이다. 한국은 주로 앉아서 생활하기 때문에 바닥에 온돌을 깐다. 온돌의 구조는 방 밖에 아궁이(함실)를 만들고 구들(아궁이 안쪽) 밑으로 불을 때면 온돌이 따뜻하게 데워지는 것이다. 여름에는 시원하고 겨울에는 따뜻하다는 것이 온돌의 가장 큰 특징이다. 한옥마을에 가면 한옥생활체험관이 따로 마련되어 있다. 한옥생활체험관 안에 있는 선비방과 규수방에서 직접 온돌방 체험을 할 수도 있다. 한옥생활체험 중 이곳에서 제공되는 전통한식은 납청유기［納淸鍮器］에 담아 맛과 멋을 더한다. 전주한옥마을에서 직접생활도 해보고 맛있기로 유명한 전주비빔밥도 맛보는 두 가지 체험을 할 수 있는 곳이다.","=GOOGLETRANSLATE(A361, ""ko"", ""ja"")"
한옥마을 관광안내소 063-282-1330,"=GOOGLETRANSLATE(A362, ""ko"", ""ja"")"
충남 충청남도 천안시 동남구 목천읍 독립기념관로 1,"=GOOGLETRANSLATE(A363, ""ko"", ""ja"")"
"독립기념관은 외침을 극복하고 민족의 자주와 독립을 지켜온 우리 민족의 국난극복사와 국가발전사에 관한 자료를 수집·보존·전시·조사·연구함으로써 민족문화의 정체성을 확립하고 국민의 투철한 민족정신과 국가관을 정립하는데 이바지함을 목적으로 1987년 8월 15일 온 국민의 정성 어린 성금으로 건립되었다. 독립기념관 내에 위치한 함께하는독립운동 체험관은 우리나라를 되찾기 위한 독립운동의 역사를 쉽고 재미있게 배우면서 나라사랑의 마음을 느껴보는 체험관으로, 영아부터 성인까지 모든 세대가 함께 이용할 수 있다. 무궁화ㆍ태극기 등 나라상징물로 꾸며진 공간에서 오감을 자극하는 놀이를 해보고, 또 직접 독립운동가가 되어 간접적으로 독립운동에 참여하여 조국 광복의 기쁨과 세계로 발전하는 대한민국을 느낄 수 있도록 다양한 체험시설들이 조성되어 있다.◎ 한류의 매력을 만나는 여행 정보 - 예능 <돌박2일>K 컬처를 만든 한국인의 뜨거운 역사를 만날 수 있는 독립기념관은 멀리서도 장엄함을 드러내는 겨레의 탑과 동양 최대 기와 건물인 겨레의 집이다. 에이티즈가 골든벨을 했던 통일 염원의 동산과 통일의 종까지 둘러보며 K-spirit을 느껴볼 것을 추천한다.","=GOOGLETRANSLATE(A364, ""ko"", ""ja"")"
독립기념관 041-560-0114 함께하는독립운동 체험관 041-560-0777,"=GOOGLETRANSLATE(A365, ""ko"", ""ja"")"
순천만습지,"=GOOGLETRANSLATE(A366, ""ko"", ""ja"")"
전남 전라남도 순천시 순천만길 513-25 (대대동),"=GOOGLETRANSLATE(A367, ""ko"", ""ja"")"
"순천만은 우리나라 남해안 중서부에 위치한 만으로서, 전라남도 순천시와 고흥군, 여수시로 둘러싸여 있다. 길게 뻗은 고흥반도와 여수반도로 에워싸인 큰 만을 순천만이라 하기도 하며, 순천시 인안동, 대대동, 해룡면 선학리와 상내리 등으로 둘러싸인 북쪽 해수면만을 순천만이라 일컫기도 한다. 행정구역상의 순천만의 해수역 만을 따진다 해도, 75㎢가 넘는 매우 넓은 지역이다. 간조시에 드러나는 갯벌의 면적만 해도 총면적이 12㎢에 달하며, 전체 갯벌의 면적은 22.6㎢ 나 된다. 또한 순천의 동천과 이사천의 합류 지점으로부터 순천만의 갯벌 앞부분까지에는 총면적 5.4㎢에 달하는 거대한 갈대 군락이 펼쳐져 있다.","=GOOGLETRANSLATE(A368, ""ko"", ""ja"")"
061-749-3114,"=GOOGLETRANSLATE(A369, ""ko"", ""ja"")"
태종대,"=GOOGLETRANSLATE(A370, ""ko"", ""ja"")"
부산광역시 영도구 전망로 24 (동삼동),"=GOOGLETRANSLATE(A371, ""ko"", ""ja"")"
"부산 영도구 태종대는 아름다운 자연경관과 풍부한 역사적 의미를 가진 관광지이다. 이곳은 부산의 대표적인 명승지로, 기암괴석과 울창한 숲이 어우러져 독특한 경관을 자랑한다. 태종대에는 전망대가 있어, 멀리 바다를 바라보며 경치를 즐길 수 있다. 또한, 태종대 일대에는 다양한 산책로와 해안선을 따라 펼쳐진 길이 있어 관광객들에게 자연 속에서 힐링할 수 있는 기회를 제공한다. 이곳은 태종대 등대와 태종사와 같은 역사적인 유적지들도 있어 방문객들이 찾는 명소이다. 태종대에서는 다누비 열차도 함께 즐길 수 있어 아이와 가족과 함께 주말 나들이 장소로도 추천한다.","=GOOGLETRANSLATE(A372, ""ko"", ""ja"")"
051-405-8745,"=GOOGLETRANSLATE(A373, ""ko"", ""ja"")"
강원특별자치도 강릉시 난설헌로 131 (초당동),"=GOOGLETRANSLATE(A374, ""ko"", ""ja"")"
"아르떼뮤지엄 강릉은 디스트릭트가 2021년 12월 강릉 경포호 인근에서 선보이는 세 번째 몰입형 미디어아트 상설 전시관이다. 관동팔경의 으뜸인 강릉에서 밸리(VALLEY)라는 테마로 백두대간의 중추인 강원도와 강릉의 지역적 특성을 반영한 12개의 다채로운 미디어아트 전시가 1,500평의 공간에서 펼쳐진다. 영원한 자연(ETERNAL NATURE)을 주제로 제작된 작품들은 시각적 강렬함과 감각적인 사운드, 품격 있는 향기와 함께 완벽한 몰입 경험을 제공한다.","=GOOGLETRANSLATE(A375, ""ko"", ""ja"")"
1899-5008,"=GOOGLETRANSLATE(A376, ""ko"", ""ja"")"
해인사(합천),"=GOOGLETRANSLATE(A377, ""ko"", ""ja"")"
해인사 합천,"=GOOGLETRANSLATE(A378, ""ko"", ""ja"")"
경남 경상남도 합천군 가야면 해인사길 122,"=GOOGLETRANSLATE(A379, ""ko"", ""ja"")"
"해인사는 우리나라 3대 사찰의 하나로 신라 애장왕 3년에 순응, 이정 두 스님이 창건하였으며 화엄경의 해인삼매에서 연유되어 법보종찰로도 유명하다. 고려 태조는 이 절에 머물렀던 희랑이 후백제 견훤을 뿌리치고 도와준 것에 대한 보답으로 이 절을 고려의 국찰로 삼고 전지 500결을 하사했다. 해인사는 법보종찰이요, 화엄십찰의 하나이다. ‘해인‘이란 『화엄경』의 해인삼매에서 유래된 것으로 해인사는 화엄사상을 천명하고자 이루어진 도장이다. 해인사를 우리나라 삼보사찰의 하나인 법보사찰이라 부르는 것은 해인사 대장경판전에 고려대장경판인 법보가 보관되어 있기 때문이다. 해인사에는 대장경판전, 대적광전, 명부전, 독성각, 응진전 등 많은 전당이 있다. 부속암자로서는 원당암을 비롯하여 홍제암, 용탑선원, 고운암, 간월암, 청량사 등이 있다.","=GOOGLETRANSLATE(A380, ""ko"", ""ja"")"
055-934-3000,"=GOOGLETRANSLATE(A381, ""ko"", ""ja"")"
쏠비치 호텔&리조트 삼척,"=GOOGLETRANSLATE(A382, ""ko"", ""ja"")"
강원특별자치도 삼척시 수로부인길 453,"=GOOGLETRANSLATE(A383, ""ko"", ""ja"")"
"그리스 산토리니 마을의 건축 미학을 담은 쏠비치 호텔&리조트 삼척은 하얀 외벽과 파란색 지붕의 조화가 돋보이는 그리스 키클라틱 건축양식을 모티브로 환상적인 바다 전망과 어우러진다. 맑고 투명한 옥빛 물결, 파도의 리듬에 맞춰 한걸음 한 걸음씩 속도를 줄이다 보면 어느덧 마음이 치유될 것이다. 리조트 내 레스토랑, 카페, 펍 등의 식음료 시설과 스파, 사우나, 쇼핑, 휴양시설이 자리하고 있어 다양한 즐거움과 휴식을 즐길 수 있다.","=GOOGLETRANSLATE(A384, ""ko"", ""ja"")"
1588-4888,"=GOOGLETRANSLATE(A385, ""ko"", ""ja"")"
통도사(양산),"=GOOGLETRANSLATE(A386, ""ko"", ""ja"")"
통도사 양산,"=GOOGLETRANSLATE(A387, ""ko"", ""ja"")"
경남 경상남도 양산시 하북면 통도사로 108,"=GOOGLETRANSLATE(A388, ""ko"", ""ja"")"
"우리나라 3대 사찰의 하나인 통도사는 부처의 진신사리가 모셔져 있는 불보사찰이다. 사찰의 기록에 따르면 통도사라 한 것은, 사찰이 위치한 산의 모습이 부처가 설법하던 인도 영취산의 모습과 통하므로 통도사라 이름했고 또 승려가 되고자 하는 사람은 모두 금강계단을 통과해야 한다는 의미에서 통도라 했으며 모든 진리를 회통하여 일체중생을 제도한다는 의미에서 통도라 이름 지었다고 한다. 삼국유사의 기록에 의하며 신라의 자장스님이 당나라에서 불법을 배우고 돌아와 신라의 대국통(大國統)이 되어 왕명에 따라 통도사를 창건하였고 승려의 규범을 관장, 법식을 가르치는 등 불법을 널리 전하였다고 하며 부처의 진신사리를 안치하고 금강계단을 쌓아 승려가 되고자 원하는 많은 사람들을 득도하게 하였다고 전해진다. 건물들은 임진왜란 때 소실된 것을 두 차례에 걸쳐 중수하였는데 대광명전을 제외하고는 모두 새로 지은 건물들이다. 통도사에는 부처님의 진신사리를 안치하고 있어 대웅전에 불상을 모시지 않고 있으며, 대웅전과 금강계단 등은 국보로 지정되어 있고 보물로 지정된 청동은입사향완, 통도사 봉발탑 등 26점이 통도사내 성보박물관에 소장되어 있다. 통도사 템플스테이는 큰절의 규모에 맞는 규모 있는 템플스테이가 진행된다. 스님들께서 직접 알려주시는 사찰예절을 시작으로 통도사 봉사단체 적멸도량회에서 서비스하는 통도사문화재 해설까지 짧은 시간이지만 핵심적으로 알아야 할 사찰에 대한 지식을 알려준다. 해가 지면 낮 시간 동안 만들었던 연꽃등을 들고 부처님의 사리와 가사가 모셔져 있는 보궁에 들어가 사리탑을 마주 보며 명상에 잠긴다. 오직 이 경험만을 위하여 템플스테이에 참여하는 사람이 있을 정도로 보궁명상은 통도사 템플스테이의 핵심 프로그램이다.","=GOOGLETRANSLATE(A389, ""ko"", ""ja"")"
통도사 055-382-7182 통도사 템플스테이 055-384-7085,"=GOOGLETRANSLATE(A390, ""ko"", ""ja"")"
소노벨 단양,"=GOOGLETRANSLATE(A391, ""ko"", ""ja"")"
충북 충청북도 단양군 단양읍 삼봉로 187-17,"=GOOGLETRANSLATE(A392, ""ko"", ""ja"")"
"휘돌아 흐르는 남한강과 소백산 줄기를 따라 우뚝 솟은 산봉우리가 장관인 단양에 위치한 소노벨 단양은 감탄할 수 밖에 없는 산수 속에 한적하게 위치해 여행을 특별하게 만드는 숙소이다. 아름다운 명승지와 곳곳에 있는 우리 선조들의 숨결 그리고 재미있는 설화와 전설을 찾아 흥미롭고 특별한 여행을 할 수 있는 곳이다. 또한 자연 속에서 즐기는 엑티비티, 오션플레이에서 짜릿하고 에너지 넘치는 시간을 경험할 수 있다.","=GOOGLETRANSLATE(A393, ""ko"", ""ja"")"
인천 차이나타운,"=GOOGLETRANSLATE(A394, ""ko"", ""ja"")"
인천광역시 중구 차이나타운로59번길 20,"=GOOGLETRANSLATE(A395, ""ko"", ""ja"")"
"인천 차이나타운은 1883년 인천항이 개항되고 1884년 제물포지역이 청나라의 치외법권 (治外法權, extraterritoriality) 지역으로 지정되면서 형성된 곳이다. 120년이 넘는 역사 동안 화교 고유의 문화와 풍습을 간직하고 있는 곳으로, 붉은색으로 치장된 골목 구석구석을 둘러볼 때마다 마치 중국으로 여행을 온듯한 기분이다. 과거에는 중국에서 수입된 물품들을 파는 상점들이 대부분이었으나, 현재는 중국 음식점들이 많다. 현재 이 거리를 지키고 있는 한국 내 거주 중국인들은 초기 정착민들의 2세나 3세가 이어 운영하고 있기 때문에 1세들이 지키고 있던 전통문화를 많이 지키지 못하고 있지만 중국의 맛만은 고수하고 있다. 남녀노소 사랑하는 짜장면이 탄생된 곳이기도 하며, 하얀 짜장과 양꼬치, 공갈빵, 화덕만두 등 다양한 먹거리들이 많다.","=GOOGLETRANSLATE(A396, ""ko"", ""ja"")"
인천역관광안내소 032-777-1330 인천 문화관광과 032-760-6479,"=GOOGLETRANSLATE(A397, ""ko"", ""ja"")"
백담사,"=GOOGLETRANSLATE(A398, ""ko"", ""ja"")"
강원특별자치도 인제군 백담로 746 백담사,"=GOOGLETRANSLATE(A399, ""ko"", ""ja"")"
"백담사는 내설악에 있는 대표적인 절로 가야동 계곡과 구곡담을 흐르는 맑은 물이 합쳐지는 백담계곡 위에 있다. 신라 진덕여왕 원년(647년)에 자장율사가 건립하여 처음에는 한계사라 불렀으나 그 후, 대청봉에서 절까지 웅덩이가 100개 있다 하여 백담사라 명명되었다. 십여 차례 소실되었다가 1957년에 재건되어 현재에 이르고 있다. 백담사는 번잡했던 외설악에 비해 한적하고 원시림에 가까운 비경을 간직한 내설악의 입구에 위치해서 봉정암, 오세암 등 외딴 암자를 거느리고 있는 내설악산을 대표하는 도량이다. 현재 백담사에는 극락보전, 나한전, 산령각, 법화실, 화엄실 등 기존 건물 외에 만해 한용운 선사의 문학사상과 불교정신을 구현하기 위한 만해기념관과 만해교육관 외에도 일주문, 금강문, 불이문, 만복전, 요사채, 만해당, 농암실, 적선당 등 24개의 건물이 있어 한국의 대표적인 고찰로 인정받고 있다. 백담사 앞 계곡 한편에는 백담사를 다년간 사람들이 소원을 빌며 쌓은 돌탑들이 볼거리를 제공한다.","=GOOGLETRANSLATE(A400, ""ko"", ""ja"")"
033-462-6969,"=GOOGLETRANSLATE(A401, ""ko"", ""ja"")"
아홉산숲,"=GOOGLETRANSLATE(A402, ""ko"", ""ja"")"
부산광역시 기장군 철마면 미동길 37-1,"=GOOGLETRANSLATE(A403, ""ko"", ""ja"")"
"부산 기장 철마면 아홉산 자락에 위치한 숲으로, 훼손되지 않은 자연환경과 생태를 만날 수 있는 곳이다. 대나무숲, 편백나무 숲, 삼나무, 은행나무 등의 인공림과 수령 100~300년 되는 금강송 등을 포함한 천연림이 아홉산숲을 구성한다. 총면적이 무려 52만 ㎡에 이르며, 약 400년의 세월을 지켜온 사유림으로, 자연보호를 위하여 사전 예약된 제한된 인원만이 출입이 가능하다. 놀이공원이나 유원지와 다르게 자연을 훼손하지 않는 선에서만 관람이 가능하지만, 아이들을 위한 숲 속 체험 및 놀이 프로그램도 마련되어 있으며, 숲 해설을 들을 수도 있다.","=GOOGLETRANSLATE(A404, ""ko"", ""ja"")"
051-721-9183,"=GOOGLETRANSLATE(A405, ""ko"", ""ja"")"
"스누피 가든 하우스는 감정에 솔직하고 개성 있는 피너츠 친구들을 만나 그들 간의 상호 관계를 통한 공감과 위로의 메시지를 얻는 곳이다. 가든 하우스의 테마홀은 피너츠 에피소드에 담긴 일상의 이야기와 ‘Peanuts, Nature & Life’를 주제로 나의 일상을 연결할 수 있는 공간이다. 5개의 테마홀과 카페 스누피, 피너츠 스토어에서 걷고, 보고, 먹고 쉬면서 피너츠 캐릭터를 통해 지금의 나에게 휴식과 위로의 메시지를 건네어보길 바란다. 매주 수요일은 반려동물데이로, 반려동물과 동반입장이 가능하다. 반려동물과 동반 시야 외 가든에선 목줄을 착용해야 하며, 실내(전시관, 카페, 스토어)에선 케이지/슬링백/반려동물 유모차 탑승이 필수이다.","=GOOGLETRANSLATE(A406, ""ko"", ""ja"")"
064-903-1111,"=GOOGLETRANSLATE(A407, ""ko"", ""ja"")"
밀락더마켓,"=GOOGLETRANSLATE(A408, ""ko"", ""ja"")"
부산광역시 수영구 민락수변로17번길 56,"=GOOGLETRANSLATE(A409, ""ko"", ""ja"")"
"부산 수영구에 위치한 밀락더마켓은 보리에에서 운영하는 복합문화공간이다. 양옆에 에스컬레이터와 엘리베이터가 있어 편리하게 이용이 가능하다. 들어서서 보이는 벽면의 그래피티들이 인상적인 포토존 형성하고 있다. 차별화된 열린 광장형의 체험공간을 지향하는 이곳은 로컬과 문화를 연결하는 새로운 라이프스타일의 공간이며, 누구나 주인공이 될 수 있는 꿈의 무대 버스킹스퀘어와 부산바다를 느낄 수 있는 오션뷰스탠드, 수준 높은 국내외 외식브랜드를 경험할 수 있는 F&B존 등으로 공간이 구성되어 있다. 입점한 브랜드에 따라 팝업 스토어로 기간을 정해놓고 운영 중인 곳도 있기에 방문하고 싶었던 브랜드가 있다면 미리 확인해 보고 방문하면 좋을 듯하다.","=GOOGLETRANSLATE(A410, ""ko"", ""ja"")"
051-752-5671,"=GOOGLETRANSLATE(A411, ""ko"", ""ja"")"
제주 서귀포 산방산,"=GOOGLETRANSLATE(A412, ""ko"", ""ja"")"
제주특별자치도 서귀포시 안덕면 사계리 산16,"=GOOGLETRANSLATE(A413, ""ko"", ""ja"")"
"산방산은 제주 서남부 지역의 평탄한 지형 위에 우뚝 솟은 타원형의 돔형(dome) 화산으로 한라산, 성산일출봉과 함께 제주의 3대 산으로 불리며, 구름이 주위를 감싸 안으면 비가 내린다는 신비스러운 분위기의 영산으로 옥황상제가 한라산의 봉우리를 뽑아 던져 만들었다는 전설 등이 전해진다. 특히, 산방산 서남쪽 중턱에 암벽 속으로 깊이 파인 산방굴이 있는데 이 굴에서 바라보는 용머리해안 풍경과 해넘이 경관이 뛰어나다. 자연유산 명승의 보호를 위해 공개제한지역으로 지정관리하고 있어 관리 및 학술 목적 등으로 출입하고자 할 때에는 국가유산청장의 허가를 받아 출입할 수 있다. (출처 : 국가유산청)","=GOOGLETRANSLATE(A414, ""ko"", ""ja"")"
064-794-2940,"=GOOGLETRANSLATE(A415, ""ko"", ""ja"")"
서동공원과 궁남지,"=GOOGLETRANSLATE(A416, ""ko"", ""ja"")"
충남 충청남도 부여군 부여읍 궁남로 52,"=GOOGLETRANSLATE(A417, ""ko"", ""ja"")"
"궁남지는 백제시대의 연못으로, 삼국사기에 의해 백제 무왕이 궁궐 남쪽에 만들어 궁남지라고 불린다. 삼국유사에는 무왕의 어머니가 궁남지의 용과 정을 통하여 무왕을 낳았다고 기록되어 있다. 현재 연못 주변에는 우물과 주춧돌들이 남아있는데, 이는 우리나라에서 가장 오래된 인공 조경으로 백제의 조경 기술 수준을 엿볼 수 있다. 못 가운데 섬을 만들어 신선사상을 표현한 궁남지는 우리나라 최고(最古)의 인공정원으로 백제의 노자공은 일본에 건너가 백제의 정원 조경기술을 전해주었다고 한다. 백제가 삼국 중에서도 정원을 꾸미는 기술이 뛰어났음을 알 수 있다. 사계절이 아름다운 관광지이다. 현재 궁남지는 자연과 인간의 공존하는 이상적인 친환경 여행지로 발전했는데, 자연환경 보전을 위해 적극적인 관리가 진행되고 있다. 덕분에 관광 시에는 역사와 자연을 동시에 경험할 수 있는 체험을 선사하고 있는데, 자전거와 도보를 통해 더욱 친환경적인 관광이 가능하다. 또한, 유적지를 둘러보며 관광지에 있는 역사적 가치를 더욱 심도 있게 이해할 수 있다. 7월에는 천만 송이 연꽃들의 아름다운 향연인 서동연꽃축제가 열리고, 10~11월에는 다양한 작품으로 꾸며진 굿뜨래 국화전시회가 열려 궁남지의 아름다움을 더해준다.","=GOOGLETRANSLATE(A418, ""ko"", ""ja"")"
충남종합관광안내소 041-830-2880,"=GOOGLETRANSLATE(A419, ""ko"", ""ja"")"
송도 센트럴파크,"=GOOGLETRANSLATE(A420, ""ko"", ""ja"")"
인천광역시 연수구 컨벤시아대로 160,"=GOOGLETRANSLATE(A421, ""ko"", ""ja"")"
"송도 고층빌딩 숲 사이, 자연을 담은 공원인 송도 센트럴파크는 뉴욕 센트럴파크를 모티브로 만들어졌다. 국내 최초로 바닷물을 이용한 해수공원이자 한국의 지형적 특성을 살린 도시공원으로, 인공수로에는 수상 택시, 카누 등 수상 레저 시설이 갖춰져 있고 공원 곳곳에서 다양한 문화와 예술을 만끽할 수 있는 송도의 랜드마크이자 휴식공간이다. 센트럴파크 내에는 다섯가지 주제의 정원이 있다. 센트럴파크의 서쪽 끝에 자리한 선셋정원은 웨스트보트하우스, 수변무대, 어린이 정원, 큐브 조형물 등의 볼거리로 이루어진 공간이며, 감성 정원은 세계 120개 나라를 상징하는 탈로 만든 작품인 지구촌의 얼굴을 비롯하여 관찰데크, 간석 지원 등의 시설로 이루어진 경관 관찰 공간이다. 초지원은 오줌싸개동상, 관찰데크, 습지원, 반딧불이 집 등 다양한 조형물과 공공미술작품을 감상할 수 있는 복합 예술 공간이고, 산책 정원은 한가로이 풀을 뜯는 꽃사슴을 만날 수 있는 전통 테마 공간으로 동쪽 높은 곳에 위치한 송화정은 달빛과 함께 한 폭의 그림 같은 야경을 선사한다. UN 광장, 이스트보트하우스, 민속놀이마당 등이 위치한 테라스 정원은 연중 다양한 행사가 열리는 문화 예술 공간이다.","=GOOGLETRANSLATE(A422, ""ko"", ""ja"")"
인천시설공단 송도공원사업단 032-456-2860,"=GOOGLETRANSLATE(A423, ""ko"", ""ja"")"
재인폭포 (한탄강 유네스코 세계지질공원),"=GOOGLETRANSLATE(A424, ""ko"", ""ja"")"
재인폭포 한탄강 유네스코 세계지질공원,"=GOOGLETRANSLATE(A425, ""ko"", ""ja"")"
경기도 연천군 연천읍 부곡리 192,"=GOOGLETRANSLATE(A426, ""ko"", ""ja"")"
"재인폭포는 오래전부터 명승지로서 널리 알려져 있다. 재인폭포는 북쪽에 있는 지장봉에서 흘러 내려온 작은 하천이 높이 약 18m에 달하는 현무암 주상절리 절벽으로 쏟아지는 것이 그야말로 장관을 이룬다. 또한, 재인폭포 주변에는 천연기념물 어름치와 멸종위기종인 분홍장구채 등의 서식지로도 알려져 있으며 폭포의 이름과 관련된 아름다운 사랑이야기도 전해오고 있다. 재인폭포에서는 다양한 현무암의 특징들을 관찰할 수 있는데, 대표적으로 주상절리를 비롯하여 하식동굴과 포트홀, 가스튜브 등을 볼 수 있다. 높이 약 18m에 달하는 폭포는 계속해서 폭포 아래를 침식시켜서 수심 5m에 달하는 포트홀을 만들었다. 포트홀이란 하천에서 암석의 오목한 곳이나 깨진 곳에 와류(물이 회오리 치는 현상)가 발생하여 깊은 구멍이 생겨난 것을 말한다.<출처 : 한탄강지질공원>","=GOOGLETRANSLATE(A427, ""ko"", ""ja"")"
연천군 관광과 031-839-2289,"=GOOGLETRANSLATE(A428, ""ko"", ""ja"")"
춘천 삼악산 호수케이블카,"=GOOGLETRANSLATE(A429, ""ko"", ""ja"")"
강원특별자치도 춘천시 스포츠타운길 245,"=GOOGLETRANSLATE(A430, ""ko"", ""ja"")"
"활과 부메랑을 형상화한 춘천 삼악산 호수 케이블카는 삼천동에서 의암호를 지나 삼악산을 연결하는 3.61㎞의 케이블카이다. 오스트리아 도펠마이어사의 최신형 기내를 도입한 크리스털 기내는 바닥이 통유리로 되어 있어 아름다운 의암호의 모습을 여과 없이 볼 수 있다. 크리스털 기내와 산책로를 제외한 곳은 반려견 동반도 가능하다. 의암호를 가로질러 도착하게 되는 전망대에는 통유리로 된 카페가 있어 아름다운 춘천 시내의 모습을 한눈에 조망하며 편안한 휴식과 추억을 만들 수 있다. 전망대에서 연결된 산책로를 따라 10분 정도 걷다 보면 만나게 되는 스카이 워크 전망대도 빼놓을 수 없는 볼거리이다. 의암호 정차장에는 음식점, 편의점, 카페 외에 여행의 여운을 간직할 수 있는 기념품 가게, 기념사진관과 같은 다양한 편의 시설도 구비되어 있다.◎ 한류의 매력을 만나는 여행 정보 - 예능 <돌박2일>호수 위를 떠가는 케이블카 탑승은 아이브의 청춘 코스로 한국 최장 3.61km의 케이블카가 의암호를 가로질러 삼악산으로 올라가는 동안 산, 호수, 도시가 흐르듯 펼쳐진다. 바닥이 투명한 크리스털 캐빈에 탑승하면 아름다운 경관이 더 가깝게 다가온다. 삼악산 정차장(상부 정차장)에서 춘천을 내려다보며 청량한 산 공기를 느껴보는 것을 추천한다.","=GOOGLETRANSLATE(A431, ""ko"", ""ja"")"
바람의 언덕,"=GOOGLETRANSLATE(A432, ""ko"", ""ja"")"
경남 경상남도 거제시 남부면 도장포마을,"=GOOGLETRANSLATE(A433, ""ko"", ""ja"")"
"해금강 가는 길 왼쪽으로 내려가면 도장포 마을이 나오고, 그 마을 북쪽에 자리 잡은 곳이 바로 바람의 언덕이다. 원래의 지명은 ‘띠밭늘’로 불렸으나, 2002년부터 ‘바람의 언덕’으로 바뀌어 불리고 있다. 언덕에서 바다를 바라보면 한 없이 넓고, 고즈넉하며, 시원한 바람이 상쾌함을 선사한다. 여기서 보이는 것들은 하나같이 지루하지 않은 한가함을 입었다.섬도, 등대도, 유람선도, 바람마저도 한가해 보인다. 짊어진 마음의 짐을 바다에 던지거나 바람에 날려 보내기에 최적의 장소이다. 2009년 11월 풍차를 설치하여 관광객들에게 볼거리를 제공하고 있다.(출처 : 거제 문화관광 홈페이지)","=GOOGLETRANSLATE(A434, ""ko"", ""ja"")"
055-639-4178,"=GOOGLETRANSLATE(A435, ""ko"", ""ja"")"
양평 두물머리,"=GOOGLETRANSLATE(A436, ""ko"", ""ja"")"
경기도 양평군 양서면 두물머리길 145,"=GOOGLETRANSLATE(A437, ""ko"", ""ja"")"
"두물머리는 금강산에서 흘러내린 북한강과 강원도 금대봉 기슭 검룡소에서 발원한 남한강 두 물이 합쳐지는 곳으로, 한강의 시작이다. 이른 아침에 피어나는 물안개와 일출, 황포돛배 그리고 400년이 넘은 느티나무가 어우러진 양수리 두물머리는 사계절 아름답게 변모하는 풍광이 기다리는 곳으로 한국인이 꼭 가봐야 할 곳 한국관광100선에 선정된 곳이다. 한강 제1경 (두물경)과 각종 드라마 및 영화촬영장소로 널리 알려지며 수많은 국내외 관광객이 찾아오고 있는 대한민국 대표 생태관광지이다.두물머리의 아름다운 풍경은 예로부터 유명하여 조선시대 이건필의 <두강승유도>와 겸재 정선의 <독백탄>으로 남겨져 시대를 초월해 현재까지 전해져 내려오고 있다. 앞으로도 대한민국과 양평의 아름다운 유산으로 후손들에게 전해져야 할 생태명소이다.","=GOOGLETRANSLATE(A438, ""ko"", ""ja"")"
양평군 관광과 031-770-1067,"=GOOGLETRANSLATE(A439, ""ko"", ""ja"")"
광안리해수욕장,"=GOOGLETRANSLATE(A440, ""ko"", ""ja"")"
부산광역시 수영구 광안해변로 219 (광안동),"=GOOGLETRANSLATE(A441, ""ko"", ""ja"")"
"광안리해수욕장은 부산 수영구에 위치한 아름다운 해변이다. 맑고 푸른 바다와 고운 모래가 특징으로, 여름철에는 많은 관광객들이 찾는 명소이다. 특히 광안대교와 바다가 어우러지는 경치가 아름다워 야경 명소로도 유명하다. 해수욕 외에도 다양한 해양 스포츠를 즐길 수 있으며, 인근에는 카페와 레스토랑들이 있어 맛있는 음식을 즐기며 여유로운 시간을 보낼 수 있다. 또한, 도심과 가까워 접근성이 뛰어나 부산을 방문하는 여행객들에게 꼭 추천할 만한 장소이다. 다양한 즐길 거리와 편리한 교통 덕분에 가족, 친구, 연인 모두에게 적합한 관광지이다.","=GOOGLETRANSLATE(A442, ""ko"", ""ja"")"
051-622-4251,"=GOOGLETRANSLATE(A443, ""ko"", ""ja"")"
