Original,TranslationFormula
1899-5566,"=GOOGLETRANSLATE(A242, ""ko"", ""ja"")"
Singers of God: 하나님을 찬양하는 사람들,"=GOOGLETRANSLATE(A243, ""ko"", ""ja"")"
서울 | 로데아트센터,"=GOOGLETRANSLATE(A244, ""ko"", ""ja"")"
서울특별시 서초구 남부순환로317길 79 (서초동),"=GOOGLETRANSLATE(A245, ""ko"", ""ja"")"
티켓링크 1588-7890,"=GOOGLETRANSLATE(A246, ""ko"", ""ja"")"
Voice of moonlight V.O.S X J-CERA,"=GOOGLETRANSLATE(A247, ""ko"", ""ja"")"
경북 | 경북고령대가야문화누리 구. 대가야국악당) 대공연장(우륵홀,"=GOOGLETRANSLATE(A248, ""ko"", ""ja"")"
경상북도 고령군 대가야읍 왕릉로 30,"=GOOGLETRANSLATE(A249, ""ko"", ""ja"")"
"1층석 25,000원, 2층석 15,000원","=GOOGLETRANSLATE(A250, ""ko"", ""ja"")"
1566-7623,"=GOOGLETRANSLATE(A251, ""ko"", ""ja"")"
"영도문화예술회관 수요상설 onStage, 달음 (DAL: UM) : coexistence","=GOOGLETRANSLATE(A252, ""ko"", ""ja"")"
영도문화예술회관 소공연장(절영홀),"=GOOGLETRANSLATE(A253, ""ko"", ""ja"")"
부산 영도구 함지로79번길 6,"=GOOGLETRANSLATE(A254, ""ko"", ""ja"")"
"[공연소개]
달음의 두 번째 정규 앨범 〈Coexistence〉는 ‘함께 살아가는 것’이라는 주제 아래 서로 다른 존재들이 만들어내는 조화와 균형을 음악적으로 만든 작품이다.
이 공연은 두 전통 현악기인 가야금과 거문고가 만들어내는 공존의 소리를 중심으로 구성된다. 프로그램은 전통 선법을 기반으로 한 ‘다스름’에서 시작해 ‘탈’, ‘dot’, ‘The Waves’, ‘Cracking’, ‘Alive’까지 이어지는 흐름 속에서 전통과 현대가 교차하는 음악적 서사를 보여준다. 각 곡은 일상 속 감정, 균열, 회복, 생명의 에너지를 다양한 결로 표현되며 관객들이 편안하게 몰입할 수 있게 구성된다. 전통음악의 깊이를 유지하면서도 현대적인 감각을 더한 달음만의 연주 방식은 관객에게 새로운 경험을 제공할 것이다.

[프로그램]
1. 다스름 (Dasreum)

2. 탈 (Tal)

3. dot

4. 도드리 (Dodry)

5. The Waves

6. Poison and Antidote

7. In the deep

8. Cracking

9. Alive","=GOOGLETRANSLATE(A255, ""ko"", ""ja"")"
영도문화예술회관 051-419-5571,"=GOOGLETRANSLATE(A256, ""ko"", ""ja"")"
내방연구소 세 번째 이야기: RING SHOUT,"=GOOGLETRANSLATE(A257, ""ko"", ""ja"")"
일신홀,"=GOOGLETRANSLATE(A258, ""ko"", ""ja"")"
서울특별시 용산구 한남대로 98 (한남동),"=GOOGLETRANSLATE(A259, ""ko"", ""ja"")"
02-532-4876,"=GOOGLETRANSLATE(A260, ""ko"", ""ja"")"
信 Young Artist X K'ARTS Audition 수상자 리사이틀: 클라리네티스트 신명,"=GOOGLETRANSLATE(A261, ""ko"", ""ja"")"
신영체임버홀,"=GOOGLETRANSLATE(A262, ""ko"", ""ja"")"
서울특별시 영등포구 국제금융로8길 16 (여의도동),"=GOOGLETRANSLATE(A263, ""ko"", ""ja"")"
02-541-3150,"=GOOGLETRANSLATE(A264, ""ko"", ""ja"")"
낭독극 <우리가 그린 15년>,"=GOOGLETRANSLATE(A265, ""ko"", ""ja"")"
서울 | 청년예술청 SAPY,"=GOOGLETRANSLATE(A266, ""ko"", ""ja"")"
"전석 6,000원","=GOOGLETRANSLATE(A267, ""ko"", ""ja"")"
"구연희곡 프로젝트 정주행: 청혼, 그리고 곰","=GOOGLETRANSLATE(A268, ""ko"", ""ja"")"
브로일링커피 강동점,"=GOOGLETRANSLATE(A269, ""ko"", ""ja"")"
서울특별시 강동구 성내로10길 9-6 (성내동),"=GOOGLETRANSLATE(A270, ""ko"", ""ja"")"
제17회 서산시립합창단 정기연주회: 봄이 피기까지는,"=GOOGLETRANSLATE(A271, ""ko"", ""ja"")"
서산시문화회관 대공연장,"=GOOGLETRANSLATE(A272, ""ko"", ""ja"")"
충남 서산시 문화로 52,"=GOOGLETRANSLATE(A273, ""ko"", ""ja"")"
서산시 문화회관 041-661-8031,"=GOOGLETRANSLATE(A274, ""ko"", ""ja"")"
제22기 소아베로 정기연주회,"=GOOGLETRANSLATE(A275, ""ko"", ""ja"")"
마포아트센터 아트홀맥,"=GOOGLETRANSLATE(A276, ""ko"", ""ja"")"
제7회 동초제 판소리 감상회 정기공연: 춘향가,"=GOOGLETRANSLATE(A277, ""ko"", ""ja"")"
010-8510-419,"=GOOGLETRANSLATE(A278, ""ko"", ""ja"")"
정은영 귀국 피아노 독주회,"=GOOGLETRANSLATE(A279, ""ko"", ""ja"")"
지클레프 02-515-5123,"=GOOGLETRANSLATE(A280, ""ko"", ""ja"")"
"제77회 충주시립우륵국악단 정기연주회, 진정성 Ⅰ. 전통을 대하는 태도","=GOOGLETRANSLATE(A281, ""ko"", ""ja"")"
충주시문화회관,"=GOOGLETRANSLATE(A282, ""ko"", ""ja"")"
충청북도 충주시 중앙로 128 (성내동),"=GOOGLETRANSLATE(A283, ""ko"", ""ja"")"
"[공연소개]

충주시립우륵국악단 제77회 정기연주회 시리즈<진정성Ⅰ-전통을 대하는 태도 >
“전통을 지키되, 현대의 감각으로 확장해 국악관현악의 본질을 마주하는 시간”

보존과 답습의 경계를 넘어,
전통을 어떻게 대할 것인가에 대한 성찰을 음악으로 풀어내며
진정성 있는 태도로 오늘의 전통을 다시 세우는 무대에 여러분을 초대합니다.


[프로그램]

메나리토리를 주제로 한 국악관현악
국악관현악 <감정의 집> / 최지혜 작곡

창작 국악의 고전
국악관현악 <합주곡 3번> / 김희조 작곡

수룡음 계락 주제에 의한 국악관현악
국악관현악 <폭포수 아래> / 이정호 작곡

사물놀이와 국악관현악을 위한 합주곡
<신모듬 1·3악장> / 박범훈 작곡","=GOOGLETRANSLATE(A284, ""ko"", ""ja"")"
충주시립우륵국악단 043-850-3705,"=GOOGLETRANSLATE(A285, ""ko"", ""ja"")"
제200회 창원시립합창단 정기연주회: 모차르트 탄생 270주년 기념 오페라 갈라콘서트,"=GOOGLETRANSLATE(A286, ""ko"", ""ja"")"
경남 | 성산아트홀 대극장,"=GOOGLETRANSLATE(A287, ""ko"", ""ja"")"
경상남도 창원시 성산구 중앙대로 181,"=GOOGLETRANSLATE(A288, ""ko"", ""ja"")"
창원시립합창단 055-297-5832,"=GOOGLETRANSLATE(A289, ""ko"", ""ja"")"
"광복 80주년 기념 특별전 <1945-1948 역사 되찾기, 다시 우리로>","=GOOGLETRANSLATE(A290, ""ko"", ""ja"")"
서울 | 대한민국역사박물관,"=GOOGLETRANSLATE(A291, ""ko"", ""ja"")"
서울특별시 종로구 세종대로 198,"=GOOGLETRANSLATE(A292, ""ko"", ""ja"")"
"2025년, 광복 80주년을 맞아 ‘되찾음’의 의미를 다시 생각해 봅니다. 1945년 광복부터 1948년 정부 수립까지 해방공간의 3년은 단순히 일제의 식민지배에서 벗어난 시기가 아니라, 잃어버린 이름을 되찾고, 왜곡된 역사를 바로 세우며, 우리의 말과 문화, 기억을 회복해 나가는 치열한 여정이었습니다. 또한 함께 기억해야 할 기념일을 정하며 ‘나와 우리’의 정체성을 다시금 확인하는 시간이기도 했습니다. 이번 전시는 격동의 해방공간 속에서 온전한 우리를 되찾고자했던 뜨거운 노력을 조명합니다. ‘다시 우리로’ 돌아가려는 염원과 새로운 나라에 대한 기대가 가득했던 그때의 모습을 만나보시기 바랍니다. 해당 공연·전시 프로그램은 주최자·공연자 등의 사정에 따라 변경될 수 있습니다. 1688-2220","=GOOGLETRANSLATE(A293, ""ko"", ""ja"")"
김대수 개인전 [Luminous Sonata],"=GOOGLETRANSLATE(A294, ""ko"", ""ja"")"
서울 | 갤러리 이마주,"=GOOGLETRANSLATE(A295, ""ko"", ""ja"")"
서울특별시 강남구 테헤란로20길 12,"=GOOGLETRANSLATE(A296, ""ko"", ""ja"")"
"김대수는 청소년 시절부터 이어져 온 인간의 본질에 대한 질문으로부터 출발하여, 흐르는 시간과 나의 존재에 대한 성찰을 주제로 활동하는 사진작가이다. 작가의 인생 속 수년 간의 해외 생활은 한국인이라는 정체성을 더욱 확고하게 만들었다. 그리고 자신의 뿌리에 대한 탐구 속에서 선조들이 학예에 즐겨 다뤘던 소재인 사군자(매화, 국화, 난초, 대나무) 중 하나인 대나무에 매료된다. 속이 비어 있음에도 곧게 뻗어나는 대나무가 어떠한 고난 속에서도 곧은 정신을 잃지 않으려는 선비들의 기개를 상징한다고 말하는 김대수 작가는 이러한 ‘선비정신’ 이 한국인의 내면 속 누구에게나 존재하는 고귀한 정신이라고 덧붙이며, 작품을 통해 오늘날 그것을 잊고 살아가는 사회와 사람들에게 깨달음을 제공한다. 뿐만 아니라 그의 작품 속 조형적 구도와 흑백 필름의 사용, 작업 과정 역시 음양의 조화, 백의 민족 등의 의미를 담아 한국적 정서를 자극하고 있다. 이번 3월 갤러리 이마주에서 진행되는 김대수 작가의 개인전 [Luminous Sonata]를 통해 그가 오랜 시간 탐구해 온 대나무의 강한 생명력과 정신력이 전달하는 선비정신을 직접 느껴 보길 바란다. 해당 공연·전시 프로그램은 주최자·공연자 등의 사정에 따라 변경될 수 있습니다. 1688-2220","=GOOGLETRANSLATE(A297, ""ko"", ""ja"")"
02-557-1950,"=GOOGLETRANSLATE(A298, ""ko"", ""ja"")"
김현정 피아노 독주회: 베토벤 32 전곡 소나타 중 시즌 1,"=GOOGLETRANSLATE(A299, ""ko"", ""ja"")"
전남 | 목포시민문화체육센터 소공연장,"=GOOGLETRANSLATE(A300, ""ko"", ""ja"")"
전라남도 목포시 부주로 312,"=GOOGLETRANSLATE(A301, ""ko"", ""ja"")"
현대문화 02-2266-1307,"=GOOGLETRANSLATE(A302, ""ko"", ""ja"")"
최현우 아판타시아,"=GOOGLETRANSLATE(A303, ""ko"", ""ja"")"
광주 | 518기념문화센터 민주홀,"=GOOGLETRANSLATE(A304, ""ko"", ""ja"")"
광주광역시 서구 내방로 152,"=GOOGLETRANSLATE(A305, ""ko"", ""ja"")"
"R석 99,000원, S석 77,000원","=GOOGLETRANSLATE(A306, ""ko"", ""ja"")"
02-333-9009,"=GOOGLETRANSLATE(A307, ""ko"", ""ja"")"
첼리스트 이나영의 보헤미안,"=GOOGLETRANSLATE(A308, ""ko"", ""ja"")"
대전 | 대전예술의전당 아트홀,"=GOOGLETRANSLATE(A309, ""ko"", ""ja"")"
대전광역시,"=GOOGLETRANSLATE(A310, ""ko"", ""ja"")"
"R석 50,000원, S석 30,000원","=GOOGLETRANSLATE(A311, ""ko"", ""ja"")"
1661-0461,"=GOOGLETRANSLATE(A312, ""ko"", ""ja"")"
더 라스트맨,"=GOOGLETRANSLATE(A313, ""ko"", ""ja"")"
서울 | 링크더스페이스(LINK THE SPACE) 1관,"=GOOGLETRANSLATE(A314, ""ko"", ""ja"")"
서울특별시 종로구 대학로8가길 105,"=GOOGLETRANSLATE(A315, ""ko"", ""ja"")"
"R석 70,000원, S석 55,000원","=GOOGLETRANSLATE(A316, ""ko"", ""ja"")"
02-6954-0772,"=GOOGLETRANSLATE(A317, ""ko"", ""ja"")"
"GAC 기획공연 영스테이지, 정효빈 콘서트: 메리골드 (Marigold)","=GOOGLETRANSLATE(A318, ""ko"", ""ja"")"
광주 | 광주예술의전당 소극장,"=GOOGLETRANSLATE(A319, ""ko"", ""ja"")"
광주광역시 북구 북문대로 60,"=GOOGLETRANSLATE(A320, ""ko"", ""ja"")"
062-613-8233,"=GOOGLETRANSLATE(A321, ""ko"", ""ja"")"
K-히어로 뮤지컬 &lt;똥볶이 할멈: 정의의 맛&gt;,"=GOOGLETRANSLATE(A322, ""ko"", ""ja"")"
경기 | 안산문화예술의전당 달맞이극장,"=GOOGLETRANSLATE(A323, ""ko"", ""ja"")"
경기도 안산시 단원구 화랑로 312,"=GOOGLETRANSLATE(A324, ""ko"", ""ja"")"
project 유성우 창단연주회,"=GOOGLETRANSLATE(A325, ""ko"", ""ja"")"
부천아트센터 콘서트홀,"=GOOGLETRANSLATE(A326, ""ko"", ""ja"")"
경기 부천시 원미구 소향로 165,"=GOOGLETRANSLATE(A327, ""ko"", ""ja"")"
"[프로그램]


<1부> 

Tchaikovsky - 1812 Overture 

Tchaikovsky - Symphony No.5 4th Movement 


<2부>

Jacob De Haan - Oregon 

Alfred Reed - El Camino Real 

Jacob De Haan - Ross Roy 

Steven reineke - The Witch And The Saint 

Itaru Saika - The Seventh Night Of July


* 본 프로그램은 주최 측 사정에 따라 변경될 수 있습니다.","=GOOGLETRANSLATE(A328, ""ko"", ""ja"")"
하나앙상블 창단연주회,"=GOOGLETRANSLATE(A329, ""ko"", ""ja"")"
첼로가야금,"=GOOGLETRANSLATE(A330, ""ko"", ""ja"")"
경기 | 정조테마공연장,"=GOOGLETRANSLATE(A331, ""ko"", ""ja"")"
경기도 수원시 팔달구 정조로 817 (팔달로1가),"=GOOGLETRANSLATE(A332, ""ko"", ""ja"")"
정조테마공연장 031-290-3573,"=GOOGLETRANSLATE(A333, ""ko"", ""ja"")"
존 윌리엄스 VS 한스 짐머,"=GOOGLETRANSLATE(A334, ""ko"", ""ja"")"
부산콘서트홀,"=GOOGLETRANSLATE(A335, ""ko"", ""ja"")"
부산광역시 부산진구 동평로 250 (연지동),"=GOOGLETRANSLATE(A336, ""ko"", ""ja"")"
"VIP석 120,000원
R석 90,000원
S석 70,000원
A석 50,000원","=GOOGLETRANSLATE(A337, ""ko"", ""ja"")"
"02-6292-9368,9370","=GOOGLETRANSLATE(A338, ""ko"", ""ja"")"
제2회 라온브라스앙상블 정기연주회 with 에릭오비에 again,"=GOOGLETRANSLATE(A339, ""ko"", ""ja"")"
경기 | 빌라드파넬,"=GOOGLETRANSLATE(A340, ""ko"", ""ja"")"
경기도 용인시 처인구 백암면 박곡로 192,"=GOOGLETRANSLATE(A341, ""ko"", ""ja"")"
"꼭두, 80일간의 세계일주","=GOOGLETRANSLATE(A342, ""ko"", ""ja"")"
서울 | 남산골한옥마을 서울남산국악당 크라운해태홀,"=GOOGLETRANSLATE(A343, ""ko"", ""ja"")"
서울특별시 중구 퇴계로34길 28,"=GOOGLETRANSLATE(A344, ""ko"", ""ja"")"
자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다. 자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다. 해당 공연·전시 프로그램은 주최자·공연자 등의 사정에 따라 변경될 수 있습니다. 1688-2220,"=GOOGLETRANSLATE(A345, ""ko"", ""ja"")"
서울남산국악당 02-6358-5500,"=GOOGLETRANSLATE(A346, ""ko"", ""ja"")"
틀려도 괜찮아,"=GOOGLETRANSLATE(A347, ""ko"", ""ja"")"
트라이보울 공연장 (2층),"=GOOGLETRANSLATE(A348, ""ko"", ""ja"")"
인천 연수구 인천타워대로 250,"=GOOGLETRANSLATE(A349, ""ko"", ""ja"")"
02-555-0822,"=GOOGLETRANSLATE(A350, ""ko"", ""ja"")"
뮤지컬 <렘피카>,"=GOOGLETRANSLATE(A351, ""ko"", ""ja"")"
서울 | 코엑스아티움 Coex Artium,"=GOOGLETRANSLATE(A352, ""ko"", ""ja"")"
서울특별시 강남구 영동대로 511 (삼성동),"=GOOGLETRANSLATE(A353, ""ko"", ""ja"")"
"VIP석 150,000원, OP석 150,000원, R석 120,000원, S석 100,000원, A석 80,000원","=GOOGLETRANSLATE(A354, ""ko"", ""ja"")"
"NOL티켓 1644-2620, 1544-1555","=GOOGLETRANSLATE(A355, ""ko"", ""ja"")"
대한민국전통춤문화제 정기공연: 권번춤 이야기,"=GOOGLETRANSLATE(A356, ""ko"", ""ja"")"
"R석 70,000원
S석 50,000원
A석 30,000원","=GOOGLETRANSLATE(A357, ""ko"", ""ja"")"
2025-2026 전남도립미술관 미디어 소장품전,"=GOOGLETRANSLATE(A358, ""ko"", ""ja"")"
전남 | 전남도립미술관,"=GOOGLETRANSLATE(A359, ""ko"", ""ja"")"
전라남도 광양시 광양읍 순광로 660,"=GOOGLETRANSLATE(A360, ""ko"", ""ja"")"
"전남도립미술관은 동시대 예술의 주요 작품을 소장품으로 수집하고 이를 지역민과 공유함으로써, 공공 미술관의 문화적 가치를 나누는 사회적 역할을 수행해 왔다. 이번 미디어 소장품전 《데이터와 인공지능, 상상적 풍경, 허구적 서사》는 미술관이 수집해 온 미디어아트 작품 중 ‘티안(Tahn)’, ‘김창겸’, ‘리너스 반 데 벨데(Rinus Van de Velde)’의 작품을 선보이며, 동시대 미디어아트가 기술과 상상력을 통해 현실을 새롭게 구성하는 방식을 조망한다. 전시에 소개되는 세 작가는 ‘데이터와 인공지능’, ‘상상적 풍경’, ‘허구적 서사’라는 각자의 방식으로 새로운 세계를 구축함으로써 현실과 상상의 경계를 넘나드는 여정을 제안한다. 티안은 데이터와 인공지능 기술을 활용해 전라남도의 자연 풍경을 재구성하여, 가시적인 풍경과 비가시적인 데이터 층위가 공존하는 새로운 산수화를 제시한다. 김창겸은 3D 디지털 이미지로 상상적 풍경을 창조하며, 현실과 환상이 교차하는 몽환적 세계를 펼쳐 보인다. 리너스 반 데 벨데는 20세기 외광파 예술가의 하루를 출발점으로 한 상상적 서사를 통해 자신만의 가상 세계관을 구축한다. 《데이터와 인공지능, 상상적 풍경, 허구적 서사》의 세 작가는 각자의 방식으로 현실의 경계를 넘어서며, 우리가 세계를 경험하고 이해하는 방식에 새로운 가능성을 제시한다. 이번 전시를 통해 우리가 살아가는 세계를 새로운 시선으로 바라보고, 기술과 상상력이 현실을 더욱 풍요롭게 만드는 힘을 경험하기를 기대한다. 해당 공연·전시 프로그램은 주최자·공연자 등의 사정에 따라 변경될 수 있습니다. 1688-2220","=GOOGLETRANSLATE(A361, ""ko"", ""ja"")"
"성인 1,000원 / 어린이, 청소년, 대학생, 군인, 예술인 700원","=GOOGLETRANSLATE(A362, ""ko"", ""ja"")"
전남도립미술관 061-760-3242~3,"=GOOGLETRANSLATE(A363, ""ko"", ""ja"")"
"2026 경기시나위오케스트라 치유음악회 <숨, Breath> with 이두헌 밴드","=GOOGLETRANSLATE(A364, ""ko"", ""ja"")"
경기 | 경기아트센터 대극장,"=GOOGLETRANSLATE(A365, ""ko"", ""ja"")"
경기도 수원시 팔달구 효원로307번길 20,"=GOOGLETRANSLATE(A366, ""ko"", ""ja"")"
다섯손가락의 리더 이두헌밴드와 전통음악의 현재를 이끌어가는 경기시나위오케스트라의 ‘함께 회복’하는 치유음악회 해당 공연·전시 프로그램은 주최자·공연자 등의 사정에 따라 변경될 수 있습니다. 1688-2220,"=GOOGLETRANSLATE(A367, ""ko"", ""ja"")"
R석 4만원 / S석 3만원 / A석 2만원,"=GOOGLETRANSLATE(A368, ""ko"", ""ja"")"
031-230-3200,"=GOOGLETRANSLATE(A369, ""ko"", ""ja"")"
BTS 컴백 라이브: ARIRANG,"=GOOGLETRANSLATE(A370, ""ko"", ""ja"")"
광화문광장 특설무대,"=GOOGLETRANSLATE(A371, ""ko"", ""ja"")"
1544-1555,"=GOOGLETRANSLATE(A372, ""ko"", ""ja"")"
2026 대관령음악제 기획공연 강원의 사계 <봄> 김준형 피아노 리사이틀,"=GOOGLETRANSLATE(A373, ""ko"", ""ja"")"
강원 | 강릉아트센터 소공연장,"=GOOGLETRANSLATE(A374, ""ko"", ""ja"")"
강원특별자치도 강릉시 종합운동장길 84,"=GOOGLETRANSLATE(A375, ""ko"", ""ja"")"
"R석 30,000원 / S석 20,000원","=GOOGLETRANSLATE(A376, ""ko"", ""ja"")"
대관령음악제운영실 033-240-1361,"=GOOGLETRANSLATE(A377, ""ko"", ""ja"")"
"2026 대한민국연극제 서울대회 참가작, K가족(금천지부)","=GOOGLETRANSLATE(A378, ""ko"", ""ja"")"
서울 | 금천뮤지컬센터 금천예술극장,"=GOOGLETRANSLATE(A379, ""ko"", ""ja"")"
서울특별시 금천구 시흥대로115길 48,"=GOOGLETRANSLATE(A380, ""ko"", ""ja"")"
"2026 대한민국연극제 서울대회 참가작, 눈부신 그날에(중랑지부)","=GOOGLETRANSLATE(A381, ""ko"", ""ja"")"
서울 | 중랑구민회관 대공연장,"=GOOGLETRANSLATE(A382, ""ko"", ""ja"")"
서울특별시 중랑구 면목로 238,"=GOOGLETRANSLATE(A383, ""ko"", ""ja"")"
"더시티발레컴퍼니, WOMEN IN THE CITY","=GOOGLETRANSLATE(A384, ""ko"", ""ja"")"
"R석 25,000원
S석 15,000원","=GOOGLETRANSLATE(A385, ""ko"", ""ja"")"
02-6083-7782,"=GOOGLETRANSLATE(A386, ""ko"", ""ja"")"
백건우와 슈베르트,"=GOOGLETRANSLATE(A387, ""ko"", ""ja"")"
"R석 120,000원
S석 90,000원
A석 70,000원
B석 50,000원","=GOOGLETRANSLATE(A388, ""ko"", ""ja"")"
"통영국제음악제, 주빈 캉가: 더 사이보그 피아니스트 Ⅲ","=GOOGLETRANSLATE(A389, ""ko"", ""ja"")"
경남 | 통영국제음악당 블랙박스,"=GOOGLETRANSLATE(A390, ""ko"", ""ja"")"
경상남도 통영시 큰발개1길 38 통영국제음악당,"=GOOGLETRANSLATE(A391, ""ko"", ""ja"")"
통영국제음악재단 055-650-0400,"=GOOGLETRANSLATE(A392, ""ko"", ""ja"")"
커피콘서트 1. 홍진호 & 고상지 & 최문석: 탱고 브리즈 (Tango Breeze),"=GOOGLETRANSLATE(A393, ""ko"", ""ja"")"
인천 | 인천문화예술회관 소공연장,"=GOOGLETRANSLATE(A394, ""ko"", ""ja"")"
인천광역시 남동구 예술로 149,"=GOOGLETRANSLATE(A395, ""ko"", ""ja"")"
인천문화예술회관 032-420-2739,"=GOOGLETRANSLATE(A396, ""ko"", ""ja"")"
피아니스트 강혜윤 & 정지혜 듀오 리사이틀,"=GOOGLETRANSLATE(A397, ""ko"", ""ja"")"
세종문화회관 세종체임버홀,"=GOOGLETRANSLATE(A398, ""ko"", ""ja"")"
"[PROGRAM]

F. Schubert (1797-1828)
Sonata in B-flat Major for Piano Four Hands, D. 617
I. Allegro moderato
II. Andante con moto
III. Allegretto
1st 강혜윤 2nd 정지혜

A. Dvořák (1841-1904) - Slavonic Dances
Op. 46 No. 1 in C Major – Furiant
Op. 72 No. 2 in E minor – Dumka
Op. 46 No. 8 in G minor – Furiant
1st 정지혜 2nd 강혜윤

-Intermission-

C. Debussy (1862-1918)
Petite Suite for Piano Four Hands, L. 65
I. En bateau
II. Cortège
III. Menuet
IV. Ballet
1st 강혜윤 2nd 정지혜

G. Bizet (1838-1875) - Jeux d’enfants, Op.22
I. L'Escarpolette - Rêverie
II. La Toupie - Impromptu
III. La Poupée - Berceuse
IV. Les Chevaux de bois - Scherzo
V. Le Volant - Fantaisie
VI. Trompette et Tambour - Marche
VII. Les Bulles de Savon - Rondino
VIII. Les quatre coins - Esquisse
IX. Colin-Maillard - Nocturne
X. Saute-Mouton - Caprice
XI. Petit mari, Petite femme - Duo
XII. Le Bal - Galop
1st 정지혜 2nd 강혜윤","=GOOGLETRANSLATE(A399, ""ko"", ""ja"")"
위드클래식 070-4324-6360,"=GOOGLETRANSLATE(A400, ""ko"", ""ja"")"
"피아니스트 신대연 리사이틀: 세상에서 가장 긴 죽음, Bill Evans","=GOOGLETRANSLATE(A401, ""ko"", ""ja"")"
콘서트홀 나누,"=GOOGLETRANSLATE(A402, ""ko"", ""ja"")"
서울특별시 마포구 망원로 66 (망원동),"=GOOGLETRANSLATE(A403, ""ko"", ""ja"")"
"통영국제음악제, 통영페스티벌오케스트라 Ⅲ","=GOOGLETRANSLATE(A404, ""ko"", ""ja"")"
통영국제음악당 콘서트홀,"=GOOGLETRANSLATE(A405, ""ko"", ""ja"")"
경남 통영시 큰발개1길 38,"=GOOGLETRANSLATE(A406, ""ko"", ""ja"")"
"VVIP석 150,000원
VIP석 120,000원
R석 100,000원
S석 80,000원
A석 50,000원
B석 30,000원","=GOOGLETRANSLATE(A407, ""ko"", ""ja"")"
고고다이노 곤충탐험대: 고고다이노가 작아졌어요,"=GOOGLETRANSLATE(A408, ""ko"", ""ja"")"
경기 | 성남아트리움,"=GOOGLETRANSLATE(A409, ""ko"", ""ja"")"
경기도 성남시 수정구 수정로171번길 10,"=GOOGLETRANSLATE(A410, ""ko"", ""ja"")"
창작발레 <갓 GAT>,"=GOOGLETRANSLATE(A411, ""ko"", ""ja"")"
부산 | 금정문화회관 대공연장 금빛누리홀,"=GOOGLETRANSLATE(A412, ""ko"", ""ja"")"
부산광역시 금정구 체육공원로 7,"=GOOGLETRANSLATE(A413, ""ko"", ""ja"")"
051-519-5661~4,"=GOOGLETRANSLATE(A414, ""ko"", ""ja"")"
푸른 사자 와니니,"=GOOGLETRANSLATE(A415, ""ko"", ""ja"")"
전북 | 익산예술의전당 대공연장,"=GOOGLETRANSLATE(A416, ""ko"", ""ja"")"
전북특별자치도 익산시 동서로 490,"=GOOGLETRANSLATE(A417, ""ko"", ""ja"")"
063-859-3254,"=GOOGLETRANSLATE(A418, ""ko"", ""ja"")"
인어공주,"=GOOGLETRANSLATE(A419, ""ko"", ""ja"")"
신세계 문화홀,"=GOOGLETRANSLATE(A420, ""ko"", ""ja"")"
부산 해운대구 센텀남대로 35,"=GOOGLETRANSLATE(A421, ""ko"", ""ja"")"
해설과 함께 하는 클래식 디저트 IV: 사랑,"=GOOGLETRANSLATE(A422, ""ko"", ""ja"")"
아트센터 인천 다목적홀,"=GOOGLETRANSLATE(A423, ""ko"", ""ja"")"
인천 연수구 아트센터대로 222,"=GOOGLETRANSLATE(A424, ""ko"", ""ja"")"
비밥,"=GOOGLETRANSLATE(A425, ""ko"", ""ja"")"
경북 | 성주문화예술회관 대공연장,"=GOOGLETRANSLATE(A426, ""ko"", ""ja"")"
경상북도 성주군 성주읍 성산9길 45,"=GOOGLETRANSLATE(A427, ""ko"", ""ja"")"
054-933-6912,"=GOOGLETRANSLATE(A428, ""ko"", ""ja"")"
어느 60대 노부부 이야기,"=GOOGLETRANSLATE(A429, ""ko"", ""ja"")"
을숙도문화회관 대공연장,"=GOOGLETRANSLATE(A430, ""ko"", ""ja"")"
부산 사하구 낙동남로1233번길 25,"=GOOGLETRANSLATE(A431, ""ko"", ""ja"")"
"1층석 30,000원
2층석 20,000원","=GOOGLETRANSLATE(A432, ""ko"", ""ja"")"
홍주문화회관 041-634-0021,"=GOOGLETRANSLATE(A433, ""ko"", ""ja"")"
"사물놀이 몰개, 길: The Way","=GOOGLETRANSLATE(A434, ""ko"", ""ja"")"
충북 | 충주시문화회관,"=GOOGLETRANSLATE(A435, ""ko"", ""ja"")"
"세계적으로 독창적인 구조와 작품성을 인정받은 판소리, 역동적 울림과 장단의 사물놀이, 또 다른 恨(한)의 소리 재즈! 한 편의 드라마가 펼쳐지는 ‘길’의 아름다운 여정 위에 여러분을 초대합니다. 초행, 님의노래, 일곱 갈래 길, 꽃비, 경천동지, 씻김, 이바디 등 해당 공연·전시 프로그램은 주최자·공연자 등의 사정에 따라 변경될 수 있습니다. 1688-2220","=GOOGLETRANSLATE(A436, ""ko"", ""ja"")"
충주시문화회관 043-850-3912,"=GOOGLETRANSLATE(A437, ""ko"", ""ja"")"
봄맞이 3디바 콘서트,"=GOOGLETRANSLATE(A438, ""ko"", ""ja"")"
강원 | 삼척문화예술회관 대공연장,"=GOOGLETRANSLATE(A439, ""ko"", ""ja"")"
강원특별자치도 삼척시 엑스포로 45,"=GOOGLETRANSLATE(A440, ""ko"", ""ja"")"
삼척문화예술회관 033-572-1331,"=GOOGLETRANSLATE(A441, ""ko"", ""ja"")"
지브리와 사랑에 빠지다: 지브리 영화음악 콘서트 스페셜,"=GOOGLETRANSLATE(A442, ""ko"", ""ja"")"
