Original,TranslationFormula
032-934-1000,"=GOOGLETRANSLATE(A18, ""ko"", ""zh-cn"")"
허심청,"=GOOGLETRANSLATE(A19, ""ko"", ""zh-cn"")"
부산광역시 동래구 금강공원로20번길 23,"=GOOGLETRANSLATE(A20, ""ko"", ""zh-cn"")"
"허심청은 편안하고 즐거운 온천욕과 휴식 및 체력단련을 통한 건강증진을 추구하는 새로운 유형의 도시형 온천 건강랜드로, 1991년 10월 부산시 도심 재개발 사업으로 탄생했다. 허심청의 온천탕은 전체 4,297.54m²로 3,000명을 동시에 수용할 수 있는 동양 최대 규모의 온천시설이다. 대온천탕에는 장수탕, 회목탕, 청자탕, 동굴탕, 노천탕 등 40여 종의 효능별 욕탕과 계절에 따라 천연재료와 한방약재를 다르게 넣은 이벤트탕을 운영하고 있으며, 개인별 체질과 연령에 따라 자유롭게 이용할 수 있는 다양한 입욕코스가 있다. 확 트인 초대형 온천탕과 자연채광이 가능한 천장, 예술적 조형미를 갖춘 아름다운 실내 전경을 갖추고 있어, 허심청에서만 누릴 수 있는 휴식을 선사하며, 찜질방 및 부대시설에서 가족과 편안한 휴식을 즐길 수 있다.","=GOOGLETRANSLATE(A21, ""ko"", ""zh-cn"")"
051-550-2200,"=GOOGLETRANSLATE(A22, ""ko"", ""zh-cn"")"
세화해수욕장,"=GOOGLETRANSLATE(A23, ""ko"", ""zh-cn"")"
제주특별자치도 제주시 구좌읍 세화길 (구좌읍),"=GOOGLETRANSLATE(A24, ""ko"", ""zh-cn"")"
"제주올레 20코스를 걷다 보면 세화민속오일장과 해녀박물관 사이에 작은 해변인 세화해수욕장을 만날 수 있다. 구좌읍 세화리에 위치한 이 해변은 정식 해수욕장도 아니고 규모도 크지 않지만, 맑고 파란 바다를 선물해 준다. 물이 빠지면 드러나는 하얀 모래와 검은 현무암이 에메랄드빛 바다와 아름다운 조화를 이루는 곳이다. 제주의 많은 해변 중에서도 작은 세화해수욕장이 널리 알려진 것은 벨롱장과 세화민속오일장 덕분이다. 동부지역에서 가장 규모가 큰 오일장이자 바닷가 바로 옆에서 열리는 이 오일장엔 매 5일마다 도민들의 삶을 엿볼 수 있는 풍경이 펼쳐진다.","=GOOGLETRANSLATE(A25, ""ko"", ""zh-cn"")"
064-728-7783,"=GOOGLETRANSLATE(A26, ""ko"", ""zh-cn"")"
한화리조트 설악 워터피아,"=GOOGLETRANSLATE(A27, ""ko"", ""zh-cn"")"
강원특별자치도 속초시 미시령로2983번길 111 (장사동),"=GOOGLETRANSLATE(A28, ""ko"", ""zh-cn"")"
"설악 워터피아는 천연 온천수를 이용한 온천욕과 워터파크를 갖춘 종합 온천 테마파크이다. 신나는 물놀이와 함께 지친 몸과 마음을 달래주는 스파와 온천으로 온 가족이 힐링하는 공간이다. 워터파크는 사계절 이용이 가능하며, 다양한 어트랙션을 운영을 하고 있다. 18가지 종류의 파도를 경험하는 샤크웨이브와 바스켓에서 1.2톤의 폭포수가 떨어지는 아틀란티스, 17m 높이에서 급하강하며 지그재그로 회전하는 메일스트롬, 스릴감 넘치는 월드앨리 등 짜릿함의 극치를 느낄 수 있다. 대형 유수풀인 토렌트리버는 흐르는 물에 몸을 맡긴 채 계곡의 급류와 높은 파도를 즐길 수 있다. 아쿠아동 바데풀은 온몸에 쌓인 피로를 풀어주는 수 치료 공간이다. 하이드로포켓과 넥샤워, 바디마사지 등 여러 가지 수 치료 프로그램이 천연 보양 온천수의 효능을 더 높여준다. 또한 야외에 25m 길이의 정규풀 레인이 있어 사계절 내내 수영을 즐길 수 있다. 스파동에는 실내 파도풀인 샤크블루가 있어 비가 오는 날에도 전후좌우로 몰아치는 파도를 즐길 수 있다. 설악 워터피아만의 특별한 야외 온천 시설인 전 세계 유명한 온천들을 본떠 만든 스파밸리도 인기가 높다.","=GOOGLETRANSLATE(A29, ""ko"", ""zh-cn"")"
033-630-5800,"=GOOGLETRANSLATE(A30, ""ko"", ""zh-cn"")"
행주산성,"=GOOGLETRANSLATE(A31, ""ko"", ""zh-cn"")"
경기도 고양시 덕양구 행주로15번길 89,"=GOOGLETRANSLATE(A32, ""ko"", ""zh-cn"")"
"행주산성은 경기도 고양시 덕양구 행주내동 덕양산의 7, 8부 능선에 쌓은 테뫼식[山頂式] 성으로 흙을 이용해서 쌓은 산성이다. 덕양산 정상부를 에워싼 소규모의 내성[內城]과 북쪽으로 뻗은 골짜기를 에워싼 외성[外城]의 이중구조로 강안의 험한 절벽을 이용하고 동, 북, 서로 전개된 넓은 평야를 감싸고 있다. 성안에서는 삼국시대의 적갈색 연질 토기와 회청색 경질토기 등의 조각을 비롯하여 어골문[魚骨文], 수지문[手指文]이 새겨진 기왓조각도 발견되고 있어 고려 시대까지도 사용된 것으로 보인다. 임진왜란 당시 권율[權慄] 장군이 의병과 승명을 포함한 2천3백 명과 함께 왜군 3만여 명을 크게 물리쳤다. 왜군을 격파하여 나라를 위기에서 벗어나게 하는데 큰 공을 세운 충장공 권율 도원수의 행주대첩을 기념하기 위한 매년 제례행사와 그 밖의 여러 가지 문화 행사가 개최되고 있다. 권율 도원수의 영정이 모셔져 있는 충장사에서 행해지는 이 제례에는 장군의 영혼을 불러들이기 위해 향을 피우고 제례를 지낸다. 선조들의 나라 사랑하는 마음과 지혜를 배울 수 있는 곳이다.","=GOOGLETRANSLATE(A33, ""ko"", ""zh-cn"")"
고양시 관광과 031-8075-4642,"=GOOGLETRANSLATE(A34, ""ko"", ""zh-cn"")"
휴휴암(강원),"=GOOGLETRANSLATE(A35, ""ko"", ""zh-cn"")"
휴휴암 강원,"=GOOGLETRANSLATE(A36, ""ko"", ""zh-cn"")"
강원특별자치도 양양군 현남면 광진2길 3-16,"=GOOGLETRANSLATE(A37, ""ko"", ""zh-cn"")"
"휴휴암은 강원특별자치도 양양군 현남면 바닷가에 자리한 암자다. 일상의 번뇌를 내려놓고 쉬고 또 쉬라는 의미에서 지어졌다. 1997년 홍법스님이 창건한 이곳은 묘적전이라는 법당 하나로 시작되었으나 1999년, 바닷가에 누운 관세음보살 형상의 바위가 발견되면서 기도처로 유명해졌다. 묘적전 아래 바닷가에는 활짝 핀 연꽃을 닮아 연화대라고 이름 지어진 너른 바위가 있다. 연화대에서 관세음보살 바위와 거북이 형상의 바위를 찾아볼 수 있어 사시사철 관광객의 발길이 끊이지 않는다. 그밖에 발가락 바위, 발바닥 바위, 주먹바위 등 기이한 모습의 기암괴석이 신비감을 더한다. 때로는 해변으로 먹이를 찾아오는 황어 떼도 만날 수 있다. 휴휴암에는 묘적전, 다라니 굴법당, 관음범종, 지혜관세음보살상 등이 자리한다. 바닷가 언덕 위의 지혜관세음보살상은 휴휴암의 또 다른 명물이다. 동해용왕상과 남순동자상을 양쪽에 둔 지혜관음보살상은 뒤에 푸른 동해를 두르고 있어 경치가 빼어나다.","=GOOGLETRANSLATE(A38, ""ko"", ""zh-cn"")"
양양군 관광안내소 033-670-2397,"=GOOGLETRANSLATE(A39, ""ko"", ""zh-cn"")"
목포 해상케이블카,"=GOOGLETRANSLATE(A40, ""ko"", ""zh-cn"")"
전남 전라남도 목포시 해양대학로 240,"=GOOGLETRANSLATE(A41, ""ko"", ""zh-cn"")"
"목포해상케이블카는 슬로시티 목포의 옛 중심지인 목포 원도심과 북항, 유달산은 물론 고하도를 비롯한 다도해의 아름다운 풍경을 한눈에 살펴볼 수 있는 해양관광, 레저, 문화관광의 새로운 중심축이다. 유달산의 지형적 특성과 우수한 경관을 고려하여 원도심과 다도해상 전체를 조망할 수 있는 국내 최장 3.23㎞, 국내 최고높이 155m를 자랑한다.","=GOOGLETRANSLATE(A42, ""ko"", ""zh-cn"")"
061-244-2600,"=GOOGLETRANSLATE(A43, ""ko"", ""zh-cn"")"
천제연폭포,"=GOOGLETRANSLATE(A44, ""ko"", ""zh-cn"")"
제주특별자치도 서귀포시 천제연로 132 (중문동),"=GOOGLETRANSLATE(A45, ""ko"", ""zh-cn"")"
"천제연 폭포는 한라산에서 시작된 중문천이 바다로 흐르면서 형성된 폭포로, 중문관광단지 내에 있다. 천제연폭포는 3개의 폭포로 나누어지는데, 주상절리 절벽에서 천제연(못)으로 떨어지는 것이 제1폭포, 천제연의 물이 더 아래로 흐르면서 형성된 제2,3 폭포가 있다. 제1폭포는 높이 22m, 천제연 수심 21m로 건기에는 폭포수가 떨어지지 않지만 주상절리형의 암벽과 에매랄드 빛의 연못이 굉장히 아름다워 내외국인을 불문하고 카메라를 꺼내 들지 않는 이가 없다. 1 폭포 근처에 있는 암석동굴 천정에는 이가 시리도로 차가운 물이 쏟아져 백중, 처서에 이물을 맞으면 모든 병이 사라진다는 설이 있었으나 지금은 수영이 금지되어 진입할 수 없다.(출처 : 제주 문화관광 홈페이지)","=GOOGLETRANSLATE(A46, ""ko"", ""zh-cn"")"
064-760-6331,"=GOOGLETRANSLATE(A47, ""ko"", ""zh-cn"")"
광주 양동시장,"=GOOGLETRANSLATE(A48, ""ko"", ""zh-cn"")"
광주광역시 서구 천변좌로 238,"=GOOGLETRANSLATE(A49, ""ko"", ""zh-cn"")"
"양동시장은 광주 서구에 위치한 전통재래시장으로 전남에서 규모가 가장 크다. 1910년대에 광주교 아래 백사장에서 달마다 2일과 7일에 열렸던 장이 양동시장의 기원으로 알려져 있다. 양동시장은 ‘후덕한 인심의 표상’이라고 불릴 만큼 각양각색의 물산들이 산적해 있고 먹을거리 또한 풍성해 광주 시민들에겐 ‘손 큰 시장, 광주의 부엌’으로도 알려져 있다.명절을 준비하는 산실이자 홍어를 사려면 양동시장으로 가야 한다는 말은 지금도 사람들의 입에서 오르내리고, 또한 매스컴에 자주 등장한 양동시장의 명물 『양동통닭』은 오직 이곳 양동시장에서만 맛볼 수 있는 진미이다. 더불어 5·18 민주화운동 때 양동시장과 대인시장은 광주시민이 하나 되는 대동정신을 발휘했던 장소였다. 당시 상인들은 시민군에게 주먹밥과 음료수, 약품 등을 제공하며 시민군을 지원하고 격려하였다. 유통산업의 발달로 재래시장이 사양길에 접어들자 양동시장도 시설의 현대화에 착수했다. 통합 로고사업, 온라인 쇼핑몰구축, 상인대학을 개설하는 등 경영 현대화 사업을 성공적으로 추진하였고, 『전국우수시장박람회』에서 재래시장 리모델링으로 최우수상을 수상할 만큼 청결하고 일목요연해서 어디를 가나 부족함이 없이 쇼핑할 수 있는 공간으로 거듭난 것이다. 또한 양동전통시장의 지역사랑은 지금도 꾸준히 이어진다. 저렴한 가격으로 어르신의 점심을 책임지는 양동 천 원 국시와 장애인 바리스타 훈련생에게 꿈의 창작소가 되어 줄 리버마켓 276 내의 카페 ‘모어레스’ 쿠킹·공예·제로웨이스트 등의 체험프로그램을 운영한다.양동시장 먹거리 TOP 3는 양동통닭 vs 수일통닭, 양동 천 원 국시, 상추튀김이다. 주변에는 양림역사문화마을, 국립아시아문화전당, 5·18 기념공원이 있다.","=GOOGLETRANSLATE(A50, ""ko"", ""zh-cn"")"
062-366-0884,"=GOOGLETRANSLATE(A51, ""ko"", ""zh-cn"")"
표충사(밀양),"=GOOGLETRANSLATE(A52, ""ko"", ""zh-cn"")"
표충사 밀양,"=GOOGLETRANSLATE(A53, ""ko"", ""zh-cn"")"
경남 경상남도 밀양시 단장면 표충로 1338,"=GOOGLETRANSLATE(A54, ""ko"", ""zh-cn"")"
경상남도 기념물 제17호인 표충사는 임진왜란 때 공을 세운 사명대사(四溟大師)의 충혼을 기리기 위하여 국가에서 명명한 절이다. 1715년(숙종 41)에 중건한 사실이 있으나 1926년에 응진전(應眞殿)을 제외한 모든 건물이 화재로 소실된 것을 재건하여 오늘에 이르고 있다. 주요 문화재 및 건물로는 국보 제75호인 청동함은향완(靑銅含銀香)을 비롯하여 보물 제467호의 삼층석탑이 있으며 석등(石燈) ·표충서원(表忠書院) ·대광전(大光殿) 등의 지방문화재와 25동의 건물 사명대사의 유물 300여 점이 보존되어 있다.,"=GOOGLETRANSLATE(A55, ""ko"", ""zh-cn"")"
055-352-1150,"=GOOGLETRANSLATE(A56, ""ko"", ""zh-cn"")"
태화강 국가정원,"=GOOGLETRANSLATE(A57, ""ko"", ""zh-cn"")"
울산광역시 중구 샛강남길 5 (태화동),"=GOOGLETRANSLATE(A58, ""ko"", ""zh-cn"")"
"태화강 국가정원은 1급수 생태하천 태화강을 끼고 있는 친환경 생태 정원으로 시간제한 없이 이용할 수 있는 도심 한가운데 위치한 울산 관광의 요지이다. 단, 국가정원 홍보 및 전시, 정원해설 등의 편의를 제공하는 안내센터는 9시부터 18시까지, 태화강 국가정원의 명소 중 하나인 은하수길은 매일 일몰 시간부터 23시까지로 운영시간이 정해져 있다. 울산광역시 중구와 남구에 걸쳐 위치하고 있는 총면적 835,452㎡의 하천부지에 조성되어 있으며 생태, 대나무, 계절, 수생, 참여, 무궁화 총 6개의 공간이 있다. 특히, 이곳의 십리대숲은 바람에 부딪히는 대나무의 맑은 소리와 한적하고 아름다은 길로 유명하다. 또한, 유아를 위한 정원 가꾸기, 가족 단위 정원 체험 프로그램 등을 운영 중이다. 주위에 태화루, 동굴피아, 철새 홍보관을 비롯하여 울산 12경에 속하는 대왕암공원, 동해에서 가장 먼저 해가 떠오르는 간절곶, 선사시대의 역사와 문화를 간직한 반구대 암각화, 신불산 억새평원, 강동·주전의 몽돌해변, 울산대공원 그리고 울산대교 등 자연과 도심이 어우러진 다채로운 관광지가 있다.◎ 한류의 매력을 만나는 여행 정보 - 드라마 <이재, 곧 죽습니다>엄마로 환생한 이재가 엄마를 추억하며 방문한 곳이다. 태화강을 따라 여섯 가지 테마로 조성된 정원은 하나같이 아름다운 풍경을 자랑한다. 드라마 속에서는 풍경과 대비되는 이재의 슬픈 표정이 시청자들을 눈물짓게 했다.","=GOOGLETRANSLATE(A59, ""ko"", ""zh-cn"")"
태화강 국가정원 안내센터 052-229-3147~8,"=GOOGLETRANSLATE(A60, ""ko"", ""zh-cn"")"
해운대해수욕장,"=GOOGLETRANSLATE(A61, ""ko"", ""zh-cn"")"
부산광역시 해운대구 해운대해변로 264 (우동),"=GOOGLETRANSLATE(A62, ""ko"", ""zh-cn"")"
"해운대해수욕장은 넓은 백사장과 아름다운 해안선을 자랑하고 있으며 얕은 수심과 잔잔한 물결로 해수욕장의 최적 조건을 갖추고 있다. 부산 하면 제일 먼저 떠올리는 곳이 해운대 해수욕장이라고 할 만큼 부산을 대표하는 명소이며, 해마다 여름철 피서객을 가늠하는 척도로 이용될 만큼 국내 최대 인파가 몰리는 곳이기도 하다. 특히, 해안선 주변에 크고 작은 빌딩들과 고급 호텔들이 우뚝 솟아있어 현대적이고 세련된 분위기의 해수욕장으로 유명하기 때문에 여름휴가철뿐만 아니라 사시사철 젊은 열기로 붐비고 해외 관광객들에게도 잘 알려져 있어 외국인들이 많이 찾는 곳이다. 해운대해수욕장에서는 매년 정월 대보름날의 달맞이 축제를 진행하고 있다. 또한, 매년 겨울 주최하고 있는 북극곰수영대회는 이미 겨울철 대표 축제로 자리 잡았다. 이외에도 모래 작품전, 부산 바다 축제 등 각종 크고 작은 행사들이 열리고 있다. 또한, 해수욕장 주변에 동백섬, 오륙도, 아쿠아리움 , 요트경기장, 벡스코 달맞이고개 등 볼거리가 많다.◎ 한류의 매력을 만나는 여행 정보 - 드라마 <힘쎈여자 강남순>남순이 몽골 엄마와 함께 모래사장에 조개로 ‘바다’라는 글자를 만들고 함께 사진을 찍으며 즐거운 시간을 보낸 곳이다.","=GOOGLETRANSLATE(A63, ""ko"", ""zh-cn"")"
051-749-5700,"=GOOGLETRANSLATE(A64, ""ko"", ""zh-cn"")"
영일대해수욕장,"=GOOGLETRANSLATE(A65, ""ko"", ""zh-cn"")"
경북 경상북도 포항시 북구 두호동 685-1,"=GOOGLETRANSLATE(A66, ""ko"", ""zh-cn"")"
"영일대해수욕장은 경상북도 포항시 북구에 위치한 동해안 최대 규모의 해수욕장이다. 인근의 송도해수욕장과 함께 포항을 대표하는 해수욕장으로 널리 알려져 있다. 이곳에서는 포스코 제철소와 탁 트인 영일만의 전경을 조망할 수 있으며, 고운 모래로 이루어진 백사장은 가족 단위 피서지로 적합하다. 수심이 완만하고 파도가 잔잔하여 어린이들도 안전하게 물놀이를 즐길 수 있는 환경을 갖추고 있다. 해수욕장에는 샤워장, 탈의실, 화장실, 주차장 등 다양한 편의시설이 마련되어 있다. 도심권에 위치하고 있어 대중교통이나 자가용을 이용한 접근성이 뛰어난 점도 큰 장점이다. 여름철에는 다양한 해양 레저 활동과 문화행사가 열려 활기찬 분위기를 자아낸다. 인근에는 영일대해상케이블카, 포항운하, 포스코 역사관 등 관광자원이 풍부하여 연계 관광지로도 손색이 없다. 영일대해수욕장은 도심 속에서 바다의 여유로움을 느낄 수 있는 최적의 휴양지이다.","=GOOGLETRANSLATE(A67, ""ko"", ""zh-cn"")"
포항시 북구청 해양산업과 054-270-2778,"=GOOGLETRANSLATE(A68, ""ko"", ""zh-cn"")"
최참판댁 한옥숙박시설,"=GOOGLETRANSLATE(A69, ""ko"", ""zh-cn"")"
경남 경상남도 하동군 악양면 평사리길 86,"=GOOGLETRANSLATE(A70, ""ko"", ""zh-cn"")"
"평사리 풍경을 그대로 담은 고품격 한옥숙박시설 최참판댁 한옥 호텔은 <구르미 그린 달빛>, <미스터선샤인>, <환혼> 등 수많은 영화와 드라마가 촬영된 장소로 유명한 장소다. 화개장터 10분, 쌍계사 20분 거리에 위치하여 하동 명소와 접근성이 매우 좋다. 숙박객들은 최참판댁을 무료로 관람 가능하다. 편안한 내부 인테리어와 고급 침구, 방·거실·주방 등을 두루 갖춰 차별화한 서비스를 제공한다.","=GOOGLETRANSLATE(A71, ""ko"", ""zh-cn"")"
055-883-2225,"=GOOGLETRANSLATE(A72, ""ko"", ""zh-cn"")"
롯데월드 어드벤처 부산,"=GOOGLETRANSLATE(A73, ""ko"", ""zh-cn"")"
부산광역시 기장군 동부산관광로 42,"=GOOGLETRANSLATE(A74, ""ko"", ""zh-cn"")"
"마법과 환상의 세계! 롯데월드 어드벤처가 부산에서 개장했다. 숲 속의 청량함과 짜릿한 스릴감을 완벽하게 즐길 수 있도록 준비되어 있다. '놀이공원' 하면 떠오르는 언제나 즐겁고 신나는 공연 그리고 퍼레이드를 경험할 수 있다. 부산롯데월드는 대한민국 제2의 도시라고 불리는 부산에 세워진 데다 대중교통을 이용한 접근성도 편리해 개장 첫날부터 끊임없는 발길이 이어지고 있다. 롯데월드 부산은 6개의 테마존으로 꾸려져 있다. 요정 마을 팅커폴스 존 중심에 토킹트리가 있는데 이 나무는 애니매트로닉스 기술이 적용되어 파크 내 6개 테마에 관한 이야기를 들려준다. 롯데월드 내 가장 높은 곳에 위치한 로얄가든 존의 로리캐슬은 물에 떠 있는 듯한 모습으로 연출되어 있으며 부산의 전경과 함께 기장 앞바다를 한눈에 즐길 수 있다. 이외의 놀이 기구들 특히 자이언트 디거, 자이언트 스플래쉬 등 대표 어트랙션은 그 짜릿함이 벌써 입소문을 타고 있다. 이렇게 어른들을 위한 어트랙션뿐만 아니라 유아를 동반한 가족 이용객을 위한 놀이 기구도 준비되어 있다. 날씨와 관계없이 아이와 안전하게 즐길 수 있도록 실내에 배치되어 있다. ◎ 한류의 매력을 만나는 여행 정보 - 드라마 <힘쎈여자 강남순>중간과 준희가 남부럽지 않은 데이트를 즐겼던 롯데월드 어드벤처 부산은 동화 속에 들어온 듯한 풍경과 스릴 넘치는 놀이기구, 환상적인 퍼레이드가 공존하는 곳이다. ‘토킹 트리’ 앞에 서면 반지를 주고받으며 행복해하던 중간·준희 커플이 떠오른다.","=GOOGLETRANSLATE(A75, ""ko"", ""zh-cn"")"
1661-2000,"=GOOGLETRANSLATE(A76, ""ko"", ""zh-cn"")"
강촌레일파크(김유정레일바이크),"=GOOGLETRANSLATE(A77, ""ko"", ""zh-cn"")"
강촌레일파크 김유정레일바이크,"=GOOGLETRANSLATE(A78, ""ko"", ""zh-cn"")"
강원특별자치도 춘천시 신동면 김유정로 1383,"=GOOGLETRANSLATE(A79, ""ko"", ""zh-cn"")"
"경춘선 복선전철 개통으로 쓸모를 다한 옛 경춘선 철로에 이제는 기차 대신 레일바이크가 달린다. 강촌레일파크 김유정레일바이크는 경춘선 전철 김유정역 바로 옆에서 출발한다. 탑승장에는 지역적 특색을 살린 대형책 조형물과 오색 우산 조형물 같은 포토존을 비롯해 카페, 짚와이어 등 소소한 즐길 거리가 많다. 김유정역 탑승장을 출발해 옛 강촌역까지 전체 8.5㎞ 코스로 처음 6㎞ 구간은 레일바이크로 나머지 2.5㎞ 구간은 낭만열차를 타고 이동한다. 레일바이크 구간은 주로 내리막길로 이뤄져 힘들지 않고 산과 들, 강이 어우러지는 목가적인 풍경과 갖가지 테마로 꾸민 터널이 이어진다. VR(가상현실) 체험이 가능한 구간이 있으며 추가 요금을 내고 이용 가능하다. 이국적인 분위기의 낭만열차는 북한강을 따라 달리며 탁 트인 전망을 선사한다. 목적지에 도착한 후에는 셔틀버스를 타고 탑승장으로 되돌아온다. 경강역에서 출발하는 7.2㎞ 코스의 경강레일바이크도 별도 운영한다.","=GOOGLETRANSLATE(A80, ""ko"", ""zh-cn"")"
033-245-1000,"=GOOGLETRANSLATE(A81, ""ko"", ""zh-cn"")"
아쿠아플라넷 일산,"=GOOGLETRANSLATE(A82, ""ko"", ""zh-cn"")"
경기도 고양시 일산서구 한류월드로 282,"=GOOGLETRANSLATE(A83, ""ko"", ""zh-cn"")"
"아쿠아플라넷 일산은 경기도 고양 한류월드 조성부지 인근에 자리한 수도권 최대 규모의 아쿠아리움으로 특히 국내에서는 처음으로 실내 동물원이 결합한 아쿠아리움이라는 점이 특징이다. 전 세계에서 온 해양 생물과 육지 생물이 입주하여 바다코끼리, 알락꼬리여우원숭이, 히야신스매커우 등의 다양한 생물들을 한자리에서 만나볼 수 있다. 특히 대형 수조 딥 블루오션에서의 신기한 마술 공연, 다양한 생태 설명회가 열리는 오션 아레나, 정글에 사는 동물 친구들을 만나는 나무 쉼터 등을 운영하여 재미와 교육을 동시에 느낄 수 있는 다양한 콘텐츠들을 접할 수 있다. 이 외에도 부대 업장 및 선물 가게를 운영 중이다.","=GOOGLETRANSLATE(A84, ""ko"", ""zh-cn"")"
1833-7001,"=GOOGLETRANSLATE(A85, ""ko"", ""zh-cn"")"
낙산공원,"=GOOGLETRANSLATE(A86, ""ko"", ""zh-cn"")"
서울특별시 종로구 낙산길 41 (동숭동),"=GOOGLETRANSLATE(A87, ""ko"", ""zh-cn"")"
